Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Rohit Sharma (c),34102,run out (Kohli/Chahal),19,15,1,1,126.67,0
Chris Lynn,326637,c & b Washington Sundar,49,35,4,3,140.0,0
Suryakumar Yadav,446507,c †de Villiers b Jamieson,31,23,4,1,134.78,0
Ishan Kishan †,720471,lbw b Patel,28,19,2,1,147.37,0
Hardik Pandya,625371,lbw b Patel,13,10,2,0,130.0,0
Kieron Pollard,230559,c Washington Sundar b Patel,7,9,1,0,77.78,0
Krunal Pandya,471342,c Christian b Patel,7,7,1,0,100.0,0
Marco Jansen,696401, b Patel,0,2,0,0,0.0,0
Rahul Chahar,1064812,run out (Kohli/†de Villiers),0,0,0,0,,0
Jasprit Bumrah,625383,not out ,1,2,0,0,50.0,0
Washington Sundar,719715,c Lynn b KH Pandya,10,16,0,0,62.5,1
Virat Kohli (c),253802,lbw b Bumrah,33,29,4,0,113.79,1
Rajat Patidar,823703, b Boult,8,8,1,0,100.0,1
Glenn Maxwell,325026,c Lynn b Jansen,39,28,3,2,139.29,1
AB de Villiers †,44936,run out (KH Pandya/†Ishan Kishan),48,27,4,2,177.78,1
Shahbaz Ahmed,1159711,c KH Pandya b Jansen,1,2,0,0,50.0,1
Dan Christian,4864,c Chahar b Bumrah,1,3,0,0,33.33,1
Kyle Jamieson,625960,run out (Bumrah),4,4,0,0,100.0,1
Harshal Patel,390481,not out ,4,3,0,0,133.33,1
Mohammed Siraj,940973,not out ,0,1,0,0,0.0,1
