Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,c Warner b Maxwell,71,144,192,5,3,49.31,0
Soumya Sarkar,436677,c Handscomb b Cummins,8,8,8,2,0,100.0,0
Imrul Kayes,280734,c †Wade b Cummins,0,6,8,0,0,0.0,0
Sabbir Rahman,373538,c †Wade b Cummins,0,1,2,0,0,0.0,0
Shakib Al Hasan,56143,c Smith b Lyon,84,133,208,11,0,63.16,0
Mushfiqur Rahim (c)†,56029,lbw b Agar,18,50,60,2,0,36.0,0
Nasir Hossain,300618,lbw b Agar,23,61,75,3,0,37.7,0
Mehidy Hasan Miraz,629063,c Handscomb b Lyon,18,38,41,2,0,47.37,0
Taijul Islam,401057,lbw b Lyon,4,10,13,1,0,40.0,0
Shafiul Islam,288305,c Hazlewood b Agar,13,17,13,3,0,76.47,0
Mustafizur Rahman,330902,not out ,0,7,9,0,0,0.0,0
David Warner,219889,lbw b Mehidy Hasan Miraz,8,15,20,1,0,53.33,1
Matt Renshaw,722303,c Soumya Sarkar b Shakib Al Hasan,45,94,151,5,0,47.87,1
Usman Khawaja,215155,run out (†Mushfiqur Rahim/Soumya Sarkar),1,2,4,0,0,50.0,1
Nathan Lyon,272279,lbw b Shakib Al Hasan,0,5,2,0,0,0.0,1
Steven Smith (c),267192, b Mehidy Hasan Miraz,8,16,16,1,0,50.0,1
Peter Handscomb,334337,lbw b Taijul Islam,33,67,90,6,0,49.25,1
Glenn Maxwell,325026,st †Mushfiqur Rahim b Shakib Al Hasan,23,39,42,3,0,58.97,1
Matthew Wade †,230193,lbw b Mehidy Hasan Miraz,5,9,5,1,0,55.56,1
Ashton Agar,505120,not out ,41,97,141,2,1,42.27,1
Pat Cummins,489889, b Shakib Al Hasan,25,90,98,1,1,27.78,1
Josh Hazlewood,288284,c Imrul Kayes b Shakib Al Hasan,5,15,21,0,0,33.33,1
Tamim Iqbal,56194,c †Wade b Cummins,78,155,216,8,0,50.32,2
Soumya Sarkar,436677,c Khawaja b Agar,15,53,74,3,0,28.3,2
Taijul Islam,401057,lbw b Lyon,4,22,27,1,0,18.18,2
Imrul Kayes,280734,c Warner b Lyon,2,18,28,0,0,11.11,2
Mushfiqur Rahim (c)†,56029,run out (Lyon),41,114,161,1,1,35.96,2
Shakib Al Hasan,56143,c Cummins b Lyon,5,11,17,1,0,45.45,2
Sabbir Rahman,373538,c Handscomb b Lyon,22,36,68,2,1,61.11,2
Nasir Hossain,300618,c †Wade b Agar,0,4,3,0,0,0.0,2
Mehidy Hasan Miraz,629063,c Khawaja b Lyon,26,35,43,4,0,74.29,2
Shafiul Islam,288305,c Handscomb b Lyon,9,28,32,0,1,32.14,2
Mustafizur Rahman,330902,not out ,0,1,6,0,0,0.0,2
David Warner,219889,lbw b Shakib Al Hasan,112,135,164,16,1,82.96,3
Matt Renshaw,722303,lbw b Mehidy Hasan Miraz,5,20,28,0,0,25.0,3
Usman Khawaja,215155,c Taijul Islam b Shakib Al Hasan,1,6,3,0,0,16.67,3
Steven Smith (c),267192,c †Mushfiqur Rahim b Shakib Al Hasan,37,99,149,3,0,37.37,3
Peter Handscomb,334337,c Soumya Sarkar b Taijul Islam,15,25,31,2,0,60.0,3
Glenn Maxwell,325026, b Shakib Al Hasan,14,25,50,2,0,56.0,3
Matthew Wade †,230193,lbw b Shakib Al Hasan,4,13,14,0,0,30.77,3
Ashton Agar,505120,c & b Taijul Islam,2,13,11,0,0,15.38,3
Pat Cummins,489889,not out ,33,55,60,3,2,60.0,3
Nathan Lyon,272279,c Soumya Sarkar b Mehidy Hasan Miraz,12,24,32,2,0,50.0,3
Josh Hazlewood,288284,lbw b Taijul Islam,0,10,16,0,0,0.0,3
