Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Imrul Kayes,280734,run out (Tharanga/†MDKJ Perera),36,25,4,1,144.0,0
Soumya Sarkar,436677,c & b Gunaratne,34,17,4,2,200.0,0
Sabbir Rahman,373538, b Sanjaya,19,18,0,1,105.56,0
Shakib Al Hasan,56143, b Kulasekara,38,31,4,0,122.58,0
Mosaddek Hossain,550133, b NLTC Perera,17,11,1,1,154.55,0
Mahmudullah,56025,not out ,4,5,0,0,80.0,0
Mushfiqur Rahim †,56029, b Malinga,15,6,1,1,250.0,0
Mashrafe Mortaza (c),56007, b Malinga,0,1,0,0,0.0,0
Mehidy Hasan Miraz,629063,lbw b Malinga,0,1,0,0,0.0,0
Mohammad Saifuddin,629070,run out (Kulasekara),6,5,1,0,120.0,0
Kusal Perera †,300631, b Shakib Al Hasan,4,2,1,0,200.0,1
Dilshan Munaweera,304735,c Mahmudullah b Shakib Al Hasan,4,3,1,0,133.33,1
Upul Tharanga (c),50747,c Mehidy Hasan Miraz b Mahmudullah,23,21,3,0,109.52,1
Chamara Kapugedera,209457,c Mehidy Hasan Miraz b Mustafizur Rahman,50,35,5,1,142.86,1
Asela Gunaratne,360456,c Mosaddek Hossain b Mustafizur Rahman,0,1,0,0,0.0,1
Milinda Siriwardana,222354,c Soumya Sarkar b Mustafizur Rahman,0,1,0,0,0.0,1
Thisara Perera,233514,st †Mushfiqur Rahim b Shakib Al Hasan,27,23,3,0,117.39,1
Seekkuge Prasanna,268740, b Mashrafe Mortaza,11,11,0,0,100.0,1
Nuwan Kulasekara,49535,not out ,2,5,0,0,40.0,1
Lasith Malinga,49758, b Mustafizur Rahman,0,3,0,0,0.0,1
Vikum Sanjaya,422092,c Mahmudullah b Mohammad Saifuddin,6,3,1,0,200.0,1
