Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
David Warner (c),219889,c de Villiers b Shamsi,92,50,76,9,5,184.0,0
Shikhar Dhawan,28235,c & b Richardson,11,11,15,2,0,100.0,0
Kane Williamson,277906,c †Rahul b Watson,50,38,66,7,0,131.58,0
Moises Henriques,5961,not out ,31,14,22,1,3,221.43,0
Naman Ojha †,32102,c de Villiers b Richardson,1,3,2,0,0,33.33,0
Deepak Hooda,497121,run out (Richardson/†Rahul),2,2,9,0,0,100.0,0
Ashish Reddy,389605,not out ,2,3,3,0,0,66.67,0
Virat Kohli (c),253802,c Ashish Reddy b Mustafizur Rahman,14,17,24,1,0,82.35,1
KL Rahul †,422108,c †Ojha b Henriques,51,28,47,6,1,182.14,1
AB de Villiers,44936,c Williamson b Sran,47,32,47,3,2,146.88,1
Shane Watson,8180,run out (Sran),2,3,8,0,0,66.67,1
Sachin Baby,432783,c Dhawan b Nehra,27,16,32,3,1,168.75,1
Kedar Jadhav,290716,not out ,25,15,30,0,2,166.67,1
Parvez Rasool,378496,c Henriques b Kumar,10,9,13,1,0,111.11,1
