Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Danushka Gunathilaka,345821,c Allen b Joseph,36,38,63,6,0,94.74,0
Dimuth Karunaratne (c),227772, b Mohammed,31,46,69,1,1,67.39,0
Pathum Nissanka,1028655,lbw b Hosein,24,25,38,3,0,96.0,0
Dinesh Chandimal †,300628, b Hosein,16,27,47,2,0,59.26,0
Dasun Shanaka,437316, b Hosein,22,27,41,1,0,81.48,0
Ashen Bandara,958691,not out ,55,74,111,3,1,74.32,0
Thisara Perera,233514,run out (Pooran),3,4,7,0,0,75.0,0
PWH de Silva,784379,not out ,80,60,79,7,3,133.33,0
Evin Lewis,431901, b Lakmal,13,16,26,2,0,81.25,1
Shai Hope †,581379,c Lakmal b Perera,64,72,139,3,2,88.89,1
Jason Mohammed,230549, b de Silva,8,13,23,1,0,61.54,1
Darren Bravo,277472,c Karunaratne b Lakmal,102,132,167,5,4,77.27,1
Nicholas Pooran,604302,lbw b Gunathilaka,15,8,17,0,2,187.5,1
Kieron Pollard (c),230559,not out ,53,42,69,4,1,126.19,1
Jason Holder,391485,not out ,14,10,12,1,1,140.0,1
