Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Jeet Raval,277914,c Amla b Maharaj,36,83,122,6,0,43.37,0
Tom Latham,388802,c Elgar b Morkel,8,18,27,1,0,44.44,0
Kane Williamson (c),277906,lbw b Rabada,2,10,15,0,0,20.0,0
Neil Broom,36581,c †de Kock b Rabada,0,4,7,0,0,0.0,0
Henry Nicholls,539511, b Duminy,118,161,242,15,0,73.29,0
James Neesham,355269,st †de Kock b Maharaj,15,18,25,3,0,83.33,0
BJ Watling †,38924,c †de Kock b Duminy,34,132,166,4,0,25.76,0
Colin de Grandhomme,55395,c Amla b Duminy,4,4,8,0,0,100.0,0
Tim Southee,232364,c Philander b Morkel,27,30,40,2,2,90.0,0
Jeetan Patel,38141,not out ,17,14,35,1,1,121.43,0
Neil Wagner,233713,lbw b Duminy,2,3,7,0,0,66.67,0
Stephen Cook,44656,c Neesham b Southee,3,12,18,0,0,25.0,1
Dean Elgar,230852,c Neesham b de Grandhomme,9,19,22,1,0,47.37,1
Kagiso Rabada,550215, b Southee,9,10,18,2,0,90.0,1
Hashim Amla,43906,c Nicholls b de Grandhomme,21,63,91,4,0,33.33,1
Jean-Paul Duminy,44932,c Nicholls b Wagner,16,21,38,3,0,76.19,1
Faf du Plessis (c),44828,c †Watling b de Grandhomme,22,40,65,1,1,55.0,1
Temba Bavuma,372116,c Neesham b Wagner,89,160,227,9,0,55.62,1
Quinton de Kock †,379143,c †Watling b Neesham,91,118,159,10,3,77.12,1
Vernon Philander,46945,not out ,37,77,130,5,0,48.05,1
Keshav Maharaj,267724,c Williamson b Wagner,1,5,16,0,0,20.0,1
Morne Morkel,46538, b Patel,40,63,73,7,0,63.49,1
Tom Latham,388802,c Duminy b Morkel,6,15,20,1,0,40.0,2
Jeet Raval,277914,st †de Kock b Maharaj,80,174,253,10,0,45.98,2
Kane Williamson (c),277906,c †de Kock b Morkel,1,6,12,0,0,16.67,2
Neil Broom,36581,c †de Kock b Morkel,20,57,76,3,0,35.09,2
Henry Nicholls,539511, b Maharaj,7,21,30,0,0,33.33,2
James Neesham,355269,c du Plessis b Maharaj,4,5,4,1,0,80.0,2
BJ Watling †,38924,c Duminy b Maharaj,29,83,136,3,0,34.94,2
Colin de Grandhomme,55395, b Maharaj,0,6,8,0,0,0.0,2
Tim Southee,232364,c Duminy b Maharaj,4,7,9,0,0,57.14,2
Jeetan Patel,38141,c †de Kock b Rabada,0,3,4,0,0,0.0,2
Neil Wagner,233713,not out ,4,3,5,1,0,133.33,2
Stephen Cook,44656,c Neesham b Southee,11,20,20,0,0,55.0,3
Dean Elgar,230852,c †Watling b Wagner,17,50,75,1,0,34.0,3
Hashim Amla,43906,not out ,38,61,88,5,0,62.3,3
Jean-Paul Duminy,44932,not out ,15,16,33,2,0,93.75,3
