Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Suryakumar Yadav,446507,c †Buttler b Unadkat,72,47,6,3,153.19,0
Evin Lewis,431901, b Kulkarni,0,1,0,0,0.0,0
Ishan Kishan †,720471,c †Buttler b Kulkarni,58,42,4,3,138.1,0
Kieron Pollard,230559,not out ,21,20,1,1,105.0,0
Rohit Sharma (c),34102,run out (Rahane),0,1,0,0,0.0,0
Krunal Pandya,471342,c Klaasen b Archer,7,6,1,0,116.67,0
Hardik Pandya,625371, b Archer,4,2,1,0,200.0,0
Mitchell McClenaghan,319439, b Archer,0,1,0,0,0.0,0
Mayank Markande,1081442,not out ,0,1,0,0,0.0,0
Ajinkya Rahane (c),277916,c KH Pandya b McClenaghan,14,17,1,0,82.35,1
Rahul Tripathi,446763,c Yadav b KH Pandya,9,8,1,0,112.5,1
Sanju Samson,425943,c HH Pandya b Bumrah,52,39,4,0,133.33,1
Ben Stokes,311158, b HH Pandya,40,27,3,1,148.15,1
Jos Buttler †,308967, b Bumrah,6,8,0,0,75.0,1
Heinrich Klaasen,436757,c †Ishan Kishan b Mustafizur Rahman,0,1,0,0,0.0,1
Jofra Archer,669855,c & b HH Pandya,8,9,1,0,88.89,1
Krishnappa Gowtham,424377,not out ,33,11,4,2,300.0,1
Jaydev Unadkat,390484,not out ,0,0,0,0,,1
