Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Usman Khawaja,215155,c Larkin b Coulter-Nile,33,27,3,0,122.22,0
Alex Hales,249866,c Coulter-Nile b Zampa,26,28,2,0,92.86,0
Callum Ferguson (c),5236, b Haris Rauf,35,27,3,1,129.63,0
Matthew Gilkes †,1081730,c Lamichhane b Haris Rauf,41,35,1,2,117.14,0
Chris Morris,439952,not out ,0,0,0,0,,0
Daniel Sams,826901,lbw b Haris Rauf,0,1,0,0,0.0,0
Alex Ross,333624,not out ,0,2,0,0,0.0,0
Nic Maddinson,333780,run out (Morris/†Gilkes),13,12,2,0,108.33,1
Marcus Stoinis,325012,c Morris b Cook,50,44,4,1,113.64,1
Nathan Coulter-Nile,261354,c McAndrew b Sams,11,6,1,1,183.33,1
Nick Larkin,533870, b Nair,6,4,1,0,150.0,1
Glenn Maxwell (c),325026,not out ,59,37,8,1,159.46,1
Peter Handscomb †,334337,not out ,3,5,0,0,60.0,1
