Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Alastair Cook,11728,c Handscomb b Starc,2,10,13,0,0,20.0,0
Mark Stoneman,229954, b Cummins,53,159,225,3,0,33.33,0
James Vince,296597,run out (Lyon),83,170,239,12,0,48.82,0
Joe Root (c),303669,lbw b Cummins,15,50,79,1,0,30.0,0
Dawid Malan,236489,c Marsh b Starc,56,130,186,11,0,43.08,0
Moeen Ali,8917,lbw b Lyon,38,102,142,2,1,37.25,0
Jonny Bairstow †,297433,c †Paine b Cummins,9,24,40,1,0,37.5,0
Chris Woakes,247235, b Lyon,0,4,9,0,0,0.0,0
Stuart Broad,10617,c Handscomb b Hazlewood,20,32,54,3,0,62.5,0
Jake Ball,414990,c Warner b Starc,14,11,15,3,0,127.27,0
James Anderson,8608,not out ,5,9,15,1,0,55.56,0
Cameron Bancroft,501011,c †Bairstow b Broad,5,19,17,0,0,26.32,1
David Warner,219889,c Malan b Ball,26,43,84,2,0,60.47,1
Usman Khawaja,215155,lbw b Ali,11,24,29,2,0,45.83,1
Steven Smith (c),267192,not out ,141,326,512,14,0,43.25,1
Peter Handscomb,334337,lbw b Anderson,14,17,25,1,0,82.35,1
Shaun Marsh,6683,c Anderson b Broad,51,141,169,8,0,36.17,1
Tim Paine †,7252,c †Bairstow b Anderson,13,42,63,2,0,30.95,1
Mitchell Starc,311592,c & b Broad,6,5,7,0,1,120.0,1
Pat Cummins,489889,c Cook b Woakes,42,120,139,5,1,35.0,1
Josh Hazlewood,288284, b Ali,6,25,38,0,0,24.0,1
Nathan Lyon,272279,c Cook b Root,9,22,37,1,0,40.91,1
Alastair Cook,11728,c Starc b Hazlewood,7,13,16,1,0,53.85,2
Mark Stoneman,229954,c Smith b Lyon,27,81,124,4,0,33.33,2
James Vince,296597,c Smith b Hazlewood,2,6,11,0,0,33.33,2
Joe Root (c),303669,lbw b Hazlewood,51,104,159,5,0,49.04,2
Dawid Malan,236489,c Smith b Lyon,4,17,28,0,0,23.53,2
Moeen Ali,8917,st †Paine b Lyon,40,64,84,6,0,62.5,2
Jonny Bairstow †,297433,c Handscomb b Starc,42,75,126,2,1,56.0,2
Chris Woakes,247235,c Smith b Starc,17,57,63,2,0,29.82,2
Stuart Broad,10617,c †Paine b Starc,2,9,15,0,0,22.22,2
Jake Ball,414990,c Handscomb b Cummins,1,5,11,0,0,20.0,2
James Anderson,8608,not out ,0,1,5,0,0,0.0,2
Cameron Bancroft,501011,not out ,82,182,210,10,1,45.05,3
David Warner,219889,not out ,87,119,209,10,0,73.11,3
