Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Martin Guptill,226492,c Vince b Rashid,41,28,44,3,2,146.43,0
Colin Munro,232359,lbw b Curran,7,5,13,0,1,140.0,0
Tim Seifert †,625964,c †Billings b Mahmood,16,15,18,1,1,106.67,0
Colin de Grandhomme,55395, b Gregory,28,12,17,1,3,233.33,0
Ross Taylor,38699,lbw b Jordan,28,24,39,2,1,116.67,0
Daryl Mitchell,381743,c Jordan b Curran,5,9,15,0,0,55.56,0
James Neesham,355269,c Vince b Jordan,42,22,33,2,4,190.91,0
Mitchell Santner,502714,c Brown b Jordan,0,2,4,0,0,0.0,0
Tim Southee (c),232364,not out ,4,3,10,0,0,133.33,0
Jonny Bairstow,297433,c Mitchell b Southee,0,1,1,0,0,0.0,1
Dawid Malan,236489,c Guptill b Sodhi,39,29,57,2,2,134.48,1
James Vince,296597,c Santner b Ferguson,1,4,6,0,0,25.0,1
Eoin Morgan (c),24598,c de Grandhomme b Santner,32,17,16,3,3,188.24,1
Sam Billings †,297628,c de Grandhomme b Sodhi,8,10,16,0,0,80.0,1
Sam Curran,662973,c de Grandhomme b Santner,9,6,11,1,0,150.0,1
Lewis Gregory,362201,c de Grandhomme b Southee,15,15,25,0,1,100.0,1
Chris Jordan,288992,c Guptill b Santner,36,19,16,3,3,189.47,1
Adil Rashid,244497, b Mitchell,4,6,16,0,0,66.67,1
Saqib Mahmood,643885,c Southee b Ferguson,4,3,2,1,0,133.33,1
Pat Brown,891517,not out ,4,9,9,0,0,44.44,1
