Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Fakhar Zaman,512191,c Khushdil Shah b Ali,19,14,2,1,135.71,0
Chris Lynn,326637,c Shan Masood b Ali,39,19,4,3,205.26,0
Ben Dunk,388678,run out (Shahid Afridi/Ali),3,5,0,0,60.0,0
Mohammad Hafeez,41434,c Shan Masood b Imran Tahir,14,22,1,0,63.64,0
Dane Vilas †,262456, b Imran Tahir,19,14,3,0,135.71,0
Sohail Akhtar (c),532424,not out ,34,30,1,3,113.33,0
David Wiese,221140, b Mohammad Ilyas,3,5,0,0,60.0,0
Shaheen Shah Afridi,1072470,c & b Sohail Tanvir,2,5,0,0,40.0,0
Haris Rauf,1161606,c Shahid Afridi b Mohammad Ilyas,0,5,0,0,0.0,0
Usman Shinwari,697279,not out ,0,1,0,0,0.0,0
Shan Masood (c),233901, b Wiese,38,29,4,1,131.03,1
James Vince,296597, b Shaheen Shah Afridi,18,9,2,1,200.0,1
Moeen Ali,8917,run out (Mohammad Hafeez),11,8,2,0,137.5,1
Rilee Rossouw,318845,c Lynn b Haris Rauf,32,28,2,1,114.29,1
Zeeshan Ashraf †,520183,run out (Haris Rauf),4,7,0,0,57.14,1
Khushdil Shah,716733,not out ,6,4,1,0,150.0,1
Shahid Afridi,42639,not out ,21,12,2,1,175.0,1
