Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Tamim Iqbal (c),56194, b Udana,19,31,2,0,61.29,0
Soumya Sarkar,436677,lbw b Pradeep,11,13,1,0,84.62,0
Mohammad Mithun,269237,c Mendis b Dananjaya,12,23,1,0,52.17,0
Mushfiqur Rahim †,56029,not out ,98,110,6,1,89.09,0
Mahmudullah,56025, b Dananjaya,6,18,0,0,33.33,0
Sabbir Rahman,373538,run out (de Silva/†Perera),11,19,2,0,57.89,0
Mosaddek Hossain,550133,c †Perera b Udana,13,27,0,0,48.15,0
Mehidy Hasan Miraz,629063,c Karunaratne b Pradeep,43,49,6,0,87.76,0
Taijul Islam,401057,run out (†Perera/Pradeep),3,9,0,0,33.33,0
Mustafizur Rahman,330902,not out ,2,2,0,0,100.0,0
Avishka Fernando,784369,c Tamim Iqbal b Mustafizur Rahman,82,75,9,2,109.33,1
Dimuth Karunaratne (c),227772, b Mehidy Hasan Miraz,15,29,1,0,51.72,1
Kusal Perera †,300631,c Soumya Sarkar b Mustafizur Rahman,30,34,3,0,88.24,1
Kusal Mendis,629074,not out ,41,74,4,0,55.41,1
Angelo Mathews,49764,not out ,52,57,7,0,91.23,1
