Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Imam-ul-Haq,568276,run out (Madhevere/Sikandar Raza),58,75,111,6,0,77.33,0
Abid Ali,39950,lbw b Mumba,21,30,48,5,0,70.0,0
Babar Azam (c),348144,c †Taylor b Muzarabani,19,18,30,3,0,105.56,0
Haris Sohail,318788,c †Taylor b Sikandar Raza,71,82,101,6,2,86.59,0
Mohammad Rizwan †,323389, b Chisoro,14,29,41,0,0,48.28,0
Iftikhar Ahmed,480603,c †Taylor b Chisoro,12,14,17,0,1,85.71,0
Faheem Ashraf,681117,c Ervine b Muzarabani,23,16,30,3,0,143.75,0
Imad Wasim,227758,not out ,34,26,41,1,2,130.77,0
Wahab Riaz,43590,run out (Chibhabha/Ngarava/†Taylor),8,6,9,1,0,133.33,0
Shaheen Shah Afridi,1072470,not out ,8,5,10,1,0,160.0,0
Brian Chari,427178, b Shaheen Shah Afridi,2,3,2,0,0,66.67,1
Chamu Chibhabha (c),55354, b Shaheen Shah Afridi,13,13,24,3,0,100.0,1
Craig Ervine,55412,c Haris Rauf b Imad Wasim,41,68,93,6,0,60.29,1
Brendan Taylor †,55814,c Wahab Riaz b Shaheen Shah Afridi,112,117,178,11,3,95.73,1
Sean Williams,55870,c †Mohammad Rizwan b Wahab Riaz,4,14,17,0,0,28.57,1
Wesley Madhevere,938959, b Wahab Riaz,55,61,80,7,0,90.16,1
Sikandar Raza,299572, b Wahab Riaz,8,7,10,1,0,114.29,1
Tendai Chisoro,235519, b Shaheen Shah Afridi,5,6,10,1,0,83.33,1
Carl Mumba,672775,c Wahab Riaz b Shaheen Shah Afridi,1,3,4,0,0,33.33,1
Richard Ngarava,806241,not out ,0,0,6,0,0,,1
Blessing Muzarabani,827051, b Wahab Riaz,5,6,3,1,0,83.33,1
