Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Marcus Harris,434813,c Tye b Turner,25,24,32,4,0,104.17,0
Aaron Finch (c),5334,c Voges b Tye,24,14,22,3,1,171.43,0
Cameron White,8291,c Willey b Turner,37,29,36,2,1,127.59,0
Callum Ferguson,5236,c Turner b MR Marsh,28,21,31,4,0,133.33,0
Dwayne Bravo,51439,run out (Agar/†Whiteman),23,18,30,0,1,127.78,0
Tom Cooper,219885,c MR Marsh b Johnson,4,6,8,0,0,66.67,0
Peter Nevill †,6973,c MR Marsh b Willey,1,4,7,0,0,25.0,0
Sunil Narine,230558,c Voges b Willey,1,2,4,0,0,50.0,0
Chris Tremain,553800,not out ,0,2,7,0,0,0.0,0
Michael Klinger,6161,c & b Narine,72,55,81,6,2,130.91,1
Shaun Marsh,6683,c Tremain b Narine,7,14,23,1,0,50.0,1
Ian Bell,9062,run out (Narine),22,19,29,2,0,115.79,1
Mitchell Marsh,272450,c Cooper b Finch,34,22,40,4,0,154.55,1
Ashton Turner,500268,c sub (CAH Stevenson) b Rimmington,1,5,7,0,0,20.0,1
Adam Voges (c),8119,run out (Finch),1,2,8,0,0,50.0,1
Ashton Agar,505120,not out ,10,3,5,0,1,333.33,1
Sam Whiteman †,334394,not out ,0,0,3,0,0,,1
