Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Mohammad Shahzad †,419873,run out (KJ O'Brien),43,41,7,1,104.88,0
Noor Ali Zadran,318340,c sub (AR McBrine) b Dockrell,51,71,3,0,71.83,0
Rahmat Shah,533956,c Dockrell b KJ O'Brien,78,92,4,3,84.78,0
Asghar Afghan (c),320652,c †NJ O'Brien b Murtagh,10,15,1,0,66.67,0
Hashmatullah Shahidi,440970,c †NJ O'Brien b KJ O'Brien,32,32,4,0,100.0,0
Samiullah Shinwari,318339,c sub (AR McBrine) b KJ O'Brien,30,22,2,2,136.36,0
Mohammad Nabi,25913,not out ,34,19,3,1,178.95,0
Gulbadin Naib,352048,c Porterfield b Chase,7,9,0,0,77.78,0
Dawlat Zadran,516561,not out ,0,0,0,0,,0
Ed Joyce,24249,c †Mohammad Shahzad b Amir Hamza,4,8,0,0,50.0,1
Paul Stirling,303427,c & b Rashid Khan,68,90,6,1,75.56,1
William Porterfield (c),24611,c Samiullah Shinwari b Dawlat Zadran,119,98,18,0,121.43,1
Niall O'Brien †,24289,lbw b Rashid Khan,10,23,1,0,43.48,1
Kevin O'Brien,24605,st †Mohammad Shahzad b Amir Hamza,13,19,1,0,68.42,1
Gary Wilson,24609,lbw b Dawlat Zadran,0,1,0,0,0.0,1
Stuart Thompson,414821,c sub (Shafiqullah) b Dawlat Zadran,2,7,0,0,28.57,1
George Dockrell,348034,lbw b Rashid Khan,12,14,1,0,85.71,1
Tim Murtagh,17134,lbw b Rashid Khan,2,5,0,0,40.0,1
Jacob Mulder,1005369,not out ,15,11,2,0,136.36,1
Peter Chase,524845,c sub (Shafiqullah) b Dawlat Zadran,8,8,1,0,100.0,1
