Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Marcus Stoinis,325012,c Laughlin b Rashid Khan,39,29,6,1,134.48,0
Ben Dunk,388678,c Laughlin b Neser,1,4,0,0,25.0,0
Kevin Pietersen,19296, b Stanlake,5,6,1,0,83.33,0
Peter Handscomb †,334337,c †Carey b Laughlin,1,5,0,0,20.0,0
Glenn Maxwell,325026,c Head b Siddle,60,39,7,1,153.85,0
Seb Gotch,500267,run out (Ingram/Laughlin),14,18,0,0,77.78,0
James Faulkner,270484,not out ,6,9,0,0,66.67,0
John Hastings (c),228622,not out ,17,10,0,1,170.0,0
Alex Carey †,326434,not out ,59,52,4,1,113.46,1
Jake Weatherald,781285,st †Handscomb b Maxwell,18,17,1,1,105.88,1
Travis Head (c),530011,c Faulkner b Stoinis,53,32,5,3,165.62,1
Colin Ingram,45705,not out ,15,11,1,1,136.36,1
