Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Martin Guptill,226492, b Mohammad Amir,5,4,5,1,0,125.0,0
Colin Munro,232359,c Haris Sohail b Shaheen Shah Afridi,12,17,37,2,0,70.59,0
Kane Williamson (c),277906,c †Sarfaraz Ahmed b Shadab Khan,41,69,114,4,0,59.42,0
Ross Taylor,38699,c †Sarfaraz Ahmed b Shaheen Shah Afridi,3,8,14,0,0,37.5,0
Tom Latham †,388802,c †Sarfaraz Ahmed b Shaheen Shah Afridi,1,14,18,0,0,7.14,0
James Neesham,355269,not out ,97,112,158,5,3,86.61,0
Colin de Grandhomme,55395,run out (Mohammad Amir/†Sarfaraz Ahmed),64,71,96,6,1,90.14,0
Mitchell Santner,502714,not out ,5,5,12,0,0,100.0,0
Imam-ul-Haq,568276,c Guptill b Ferguson,19,29,42,3,0,65.52,1
Fakhar Zaman,512191,c Guptill b Boult,9,10,13,2,0,90.0,1
Babar Azam,348144,not out ,101,127,198,11,0,79.53,1
Mohammad Hafeez,41434,c Ferguson b Williamson,32,50,70,5,0,64.0,1
Haris Sohail,318788,run out (Guptill),68,76,98,5,2,89.47,1
Sarfaraz Ahmed (c)†,227760,not out ,5,3,4,1,0,166.67,1
