Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Quinton de Kock †,379143,c Jordan b Chahal,60,52,81,5,1,115.38,0
Rishabh Pant,931581,c †Rahul b Aravind,1,2,6,0,0,50.0,0
Karun Nair,398439,c Kohli b Chahal,11,10,19,0,1,110.0,0
Sanju Samson,425943,c †Rahul b Chahal,17,12,18,1,1,141.67,0
Sam Billings,297628,c Gayle b Jordan,4,6,8,0,0,66.67,0
Pawan Negi,530773,c de Villiers b Gayle,6,12,14,0,0,50.0,0
Carlos Brathwaite,457249,c Watson b Gayle,1,2,3,0,0,50.0,0
Chris Morris,439952,not out ,27,18,24,3,0,150.0,0
Jayant Yadav,447587,run out (Chahal/†Rahul),5,7,16,0,0,71.43,0
Chris Gayle,51880, b Morris,1,4,5,0,0,25.0,1
Virat Kohli (c),253802,not out ,54,45,85,6,0,120.0,1
AB de Villiers,44936,c Yadav b Khan,6,8,8,1,0,75.0,1
KL Rahul †,422108, b Brathwaite,38,23,34,4,1,165.22,1
Shane Watson,8180,c Billings b Negi,14,18,18,0,1,77.78,1
Stuart Binny,27223,not out ,16,11,16,2,0,145.45,1
