Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Umar Siddiq †,598896, b Usman Shinwari,5,4,1,0,125.0,0
James Vince,296597, b Umer Khan,16,26,2,0,61.54,0
Johnson Charles,333066, b Usman Shinwari,7,7,1,0,100.0,0
Shoaib Malik (c),42657,c Babar Azam b Umer Khan,26,26,2,0,100.0,0
Hammad Azam,384518,lbw b Usman Shinwari,29,30,2,0,96.67,0
Dan Christian,4864,c Summers b Umer Khan,5,3,1,0,166.67,0
Chris Green,787073,not out ,18,21,2,0,85.71,0
Mohammad Irfan,716779, b Usman Shinwari,0,1,0,0,0.0,0
Mohammad Ilyas,1159371,not out ,3,3,0,0,100.0,0
Babar Azam,348144,lbw b Mohammad Ilyas,12,18,2,0,66.67,1
Colin Munro,232359,c & b Mohammad Ilyas,11,15,1,0,73.33,1
Liam Livingstone,403902,not out ,53,42,5,1,126.19,1
Colin Ingram,45705, b Mohammad Abbas,31,24,4,0,129.17,1
Iftikhar Ahmed,480603,c †Umar Siddiq b Mohammad Abbas,0,3,0,0,0.0,1
Mohammad Rizwan †,323389,c sub (Shan Masood) b Mohammad Ilyas,10,14,0,0,71.43,1
Imad Wasim (c),227758,not out ,0,0,0,0,,1
