Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Brendan Taylor †,55814,c Tucker b Adair,14,11,3,0,127.27,0
Hamilton Masakadza (c),55608,c O'Brien b Young,1,4,0,0,25.0,0
Craig Ervine,55412,c Kane b Adair,55,32,6,3,171.88,0
Sean Williams,55870,c Stirling b Adair,34,12,3,3,283.33,0
Sikandar Raza,299572,c Adair b Getkate,3,6,0,0,50.0,0
Ryan Burl,495964,run out (Getkate/†Wilson),13,8,2,0,162.5,0
Peter Moor,333000,c Balbirnie b Adair,4,2,1,0,200.0,0
Richmond Mutumbami,235516,c Tucker b Young,5,3,1,0,166.67,0
Kyle Jarvis,332996,not out ,0,0,0,0,,0
Paul Stirling,303427,not out ,83,36,6,7,230.56,1
Kevin O'Brien,24605,c Jarvis b Chatara,19,13,4,0,146.15,1
Andy Balbirnie,303423,not out ,28,17,4,0,164.71,1
