Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Kamran Akmal †,41028,c Mohammad Ilyas b Abbas Afridi,21,17,21,4,0,123.53,0
Tom Kohler-Cadmore,470633,c Sharjeel Khan b Abbas Afridi,10,11,26,0,1,90.91,0
Shoaib Malik (c),42657,lbw b Mohammad Ilyas,1,2,10,0,0,50.0,0
Haider Ali,1168651,c Abbas Afridi b Christian,9,12,28,1,0,75.0,0
Ravi Bopara,10582,not out ,58,40,76,6,1,145.0,0
Sherfane Rutherford,914541,c †Clarke b Mohammad Ilyas,46,32,44,3,3,143.75,0
Amad Butt,717373,not out ,27,7,9,3,2,385.71,0
Sharjeel Khan,227762,c Mohammad Irfan b Mohammad Imran,0,1,2,0,0,0.0,1
Babar Azam,348144,not out ,77,47,112,6,3,163.83,1
Joe Clarke †,571911,c †Kamran Akmal b Mohammad Irfan,17,14,18,4,0,121.43,1
Colin Ingram,45705,c Haider Ali b Mahmood,3,11,17,0,0,27.27,1
Mohammad Nabi,25913,c Kohler-Cadmore b Mahmood,67,35,59,8,4,191.43,1
Dan Christian,4864,not out ,16,9,16,2,1,177.78,1
