Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jos Buttler †,308967,c Gulbis b Boland,18,17,2,0,105.88,0
Shane Watson (c),8180,c Dunk b Zampa,14,13,1,0,107.69,0
Callum Ferguson,5236,c Larkin b Boland,0,1,0,0,0.0,0
Joe Root,303669,c Maxwell b Stoinis,26,28,3,0,92.86,0
Jason Sangha,959827,c †Gotch b Plunkett,10,15,0,0,66.67,0
Daniel Sams,826901,c Zampa b Stoinis,42,25,0,4,168.0,0
Chris Green,787073,c †Gotch b Bravo,14,16,0,0,87.5,0
Gurinder Sandhu,499660,not out ,3,5,0,0,60.0,0
Jonathan Cook,1137279,run out (Dunk/Bravo),0,0,0,0,,0
Sam Rainbird,333872,not out ,0,0,0,0,,0
Ben Dunk,388678,c Root b Sams,13,10,3,0,130.0,1
Marcus Stoinis,325012,c Sandhu b Fawad Ahmed,34,22,6,0,154.55,1
Nick Larkin,533870,not out ,41,41,1,1,100.0,1
Glenn Maxwell (c),325026,not out ,41,31,1,2,132.26,1
