Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Niroshan Dickwella †,429754, b Bumrah,17,14,3,0,121.43,0
Upul Tharanga (c),50747, b Kumar,5,4,1,0,125.0,0
Dilshan Munaweera,304735, b Kuldeep Yadav,53,29,5,4,182.76,0
Angelo Mathews,49764,st †Dhoni b Chahal,7,5,1,0,140.0,0
Ashan Priyanjan,233802,not out ,40,40,1,2,100.0,0
Thisara Perera,233514, b Chahal,11,7,0,1,157.14,0
Dasun Shanaka,437316,lbw b Chahal,0,3,0,0,0.0,0
Seekkuge Prasanna,268740,c Kohli b Kuldeep Yadav,11,8,1,0,137.5,0
Isuru Udana,328026,not out ,19,10,2,1,190.0,0
Rohit Sharma,34102,c Perera b Malinga,9,8,1,0,112.5,1
KL Rahul,422108,c Shanaka b Prasanna,24,18,3,0,133.33,1
Virat Kohli (c),253802,c Shanaka b Udana,82,54,7,1,151.85,1
Manish Pandey,290630,not out ,51,36,4,1,141.67,1
MS Dhoni †,28081,not out ,1,1,0,0,100.0,1
