PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
leg bye,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,1,"some nip in through the air straight away to start, and there's a yelp of excitement as Shan wears one on the pad, but its headed down the leg side","Sohail Tanvir to Shan Masood, 1 leg bye",1/0,43265,Sohail Tanvir,0,1,0,0.1,0,False,False,0,0,0,False,0,233901,Shan Masood,0,1,0,0,False,False,0,0,0,0,1,False,0,0,0,0,1,1,11,0,False,,False,False,6.0,0,1,0,0,1,0,0,0,1
no run,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,0,"and he pushes one across Vince, who taps it off the back foot- but straight to cover","Sohail Tanvir to Vince, no run",1/0,43265,Sohail Tanvir,0,2,0,0.2,0,False,False,0,0,0,False,0,296597,James Vince,0,1,0,0,233901,Shan Masood,0,1,0,0,2,False,0,0,0,0,0,1,11,0,False,,False,False,3.0,0,2,0,0,0,0,0,0,1
run,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,1,"Tanvir fires another one across Vince's bows, the right hander jabbing down at the ball to collect a single to third man","Sohail Tanvir to Vince, 1 run",2/0,43265,Sohail Tanvir,0,3,0,0.3,1,False,False,0,0,0,False,0,296597,James Vince,1,2,0,0,233901,Shan Masood,0,1,0,0,3,False,0,0,0,0,0,1,11,0,False,,False,False,4.0,0,3,0,0,0,0,0,0,2
run,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,1,"tap-and-run single for Shan Masood, who nudges to mid on and immediately senses the chance for a single","Sohail Tanvir to Shan Masood, 1 run",3/0,43265,Sohail Tanvir,0,4,0,0.4,2,False,False,0,0,0,False,0,233901,Shan Masood,1,2,0,0,296597,James Vince,1,2,0,0,4,False,0,0,0,0,0,1,11,0,False,,False,False,4.5,0,4,0,0,0,0,0,0,3
four,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,4,"<b>clubbed down the ground!</b> Tanvir's fullest ball of the over, and it's smacked straight back past him. Clears the front leg, and mid off doesn't have a chance","Sohail Tanvir to Vince, FOUR runs",7/0,43265,Sohail Tanvir,0,5,0,0.5,6,False,False,0,0,0,False,0,296597,James Vince,5,3,1,0,233901,Shan Masood,1,2,0,0,5,False,0,0,0,0,0,1,11,0,False,,False,False,8.4,0,5,0,0,0,0,0,0,7
four,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,4,"<b>improvisation now!</b> Vince knows theres not much bounce off this track, so he bends low and fetches a sweep down to fine leg","Sohail Tanvir to Vince, FOUR runs",11/0,43265,Sohail Tanvir,0,6,0,1.0,10,False,False,0,0,0,False,0,296597,James Vince,9,4,2,0,233901,Shan Masood,1,2,0,0,6,True,0,0,0,0,0,1,11,0,False,,False,False,11.0,0,6,0,0,0,0,0,0,11
run,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,1,"straight away Shan shimmies down the track to meet it on the full, turning the strike over with a drive to long on","Mohammad Nawaz to Shan Masood, 1 run",12/0,348148,Mohammad Nawaz,0,1,0,0.1,1,43265,Sohail Tanvir,0,6,0,1.0,10,233901,Shan Masood,2,3,0,0,296597,James Vince,9,4,2,0,1,False,0,0,0,0,0,2,5,0,False,,False,False,10.28,0,7,0,0,0,0,0,0,12
run,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,1,"Vince stays deep despite the low bounce, nudging to extra cover","Mohammad Nawaz to Vince, 1 run",13/0,348148,Mohammad Nawaz,0,2,0,0.2,2,43265,Sohail Tanvir,0,6,0,1.0,10,296597,James Vince,10,5,2,0,233901,Shan Masood,2,3,0,0,2,False,0,0,0,0,0,2,5,0,False,,False,False,9.75,0,8,0,0,0,0,0,0,13
run,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,1,"not much turn for Nawaz, and Shan eases another single down the ground","Mohammad Nawaz to Shan Masood, 1 run",14/0,348148,Mohammad Nawaz,0,3,0,0.3,3,43265,Sohail Tanvir,0,6,0,1.0,10,233901,Shan Masood,3,4,0,0,296597,James Vince,10,5,2,0,3,False,0,0,0,0,0,2,5,0,False,,False,False,9.33,0,9,0,0,0,0,0,0,14
no run,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,0,"Vince backs right away to leg, exposing the stumps but also opening up for a shot to cover, the fielder there taking the sting out of the shot and stopping the one","Mohammad Nawaz to Vince, no run",14/0,348148,Mohammad Nawaz,0,4,0,0.4,3,43265,Sohail Tanvir,0,6,0,1.0,10,296597,James Vince,10,6,2,0,233901,Shan Masood,3,4,0,0,4,False,0,0,0,0,0,2,5,0,False,,False,False,8.4,0,10,0,0,0,0,0,0,14
run,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,1,"pushed to cover once again, but this time theres space for a quick single","Mohammad Nawaz to Vince, 1 run",15/0,348148,Mohammad Nawaz,0,5,0,0.5,4,43265,Sohail Tanvir,0,6,0,1.0,10,296597,James Vince,11,7,2,0,233901,Shan Masood,3,4,0,0,5,False,0,0,0,0,0,2,5,0,False,,False,False,8.18,0,11,0,0,0,0,0,0,15
run,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,1,Shan stays rooted to the crease and works another single into the gap at cover,"Mohammad Nawaz to Shan Masood, 1 run",16/0,348148,Mohammad Nawaz,0,6,0,1.0,5,43265,Sohail Tanvir,0,6,0,1.0,10,233901,Shan Masood,4,5,0,0,296597,James Vince,11,7,2,0,6,True,0,0,0,0,0,2,5,0,False,,False,False,8.0,0,12,0,0,0,0,0,0,16
run,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,1,"he hits a length first up, but his line slips towards Shan's legs and he's easily worked to fine leg for a single","Mohammad Irfan to Shan Masood, 1 run",17/0,805925,Mohammad Irfan,0,1,0,0.1,1,348148,Mohammad Nawaz,0,6,0,1.0,5,233901,Shan Masood,5,6,0,0,296597,James Vince,11,7,2,0,1,False,0,0,0,0,0,3,6,0,False,,False,False,7.84,0,13,0,0,0,0,0,0,17
no run,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,0,"pitched up to Vince outside off, and he slugs a drive at mid off","Mohammad Irfan to Vince, no run",17/0,805925,Mohammad Irfan,0,2,0,0.2,1,348148,Mohammad Nawaz,0,6,0,1.0,5,296597,James Vince,11,8,2,0,233901,Shan Masood,5,6,0,0,2,False,0,0,0,0,0,3,6,0,False,,False,False,7.28,0,14,0,0,0,0,0,0,17
four,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,4,"<b>backs away and bottoms hands a swipe to leg!</b> Mid on got close, but dived over the top of a well-struck drive. Didn't over hit it, but the timing was sweet","Mohammad Irfan to Vince, FOUR runs",21/0,805925,Mohammad Irfan,0,3,0,0.3,5,348148,Mohammad Nawaz,0,6,0,1.0,5,296597,James Vince,15,9,3,0,233901,Shan Masood,5,6,0,0,3,False,0,0,0,0,0,3,6,0,False,,False,False,8.4,0,15,0,0,0,0,0,0,21
no run,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,0,"Irfan pulls his length back a touch, and Vince forces to gully","Mohammad Irfan to Vince, no run",21/0,805925,Mohammad Irfan,0,4,0,0.4,5,348148,Mohammad Nawaz,0,6,0,1.0,5,296597,James Vince,15,10,3,0,233901,Shan Masood,5,6,0,0,4,False,0,0,0,0,0,3,6,0,False,,False,False,7.87,0,16,0,0,0,0,0,0,21
no run,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,0,"crunched off the back foot again, even as he is rushed a little by Irfan's pace off the wicket, but once again the shot is stopped in the ring","Mohammad Irfan to Vince, no run",21/0,805925,Mohammad Irfan,0,5,0,0.5,5,348148,Mohammad Nawaz,0,6,0,1.0,5,296597,James Vince,15,11,3,0,233901,Shan Masood,5,6,0,0,5,False,0,0,0,0,0,3,6,0,False,,False,False,7.41,0,17,0,0,0,0,0,0,21
run,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,1,"Vince keeps the strike, walking into a drive that finds just enough room to the left of extra cover for a quick single","Mohammad Irfan to Vince, 1 run",22/0,805925,Mohammad Irfan,0,6,0,1.0,6,348148,Mohammad Nawaz,0,6,0,1.0,5,296597,James Vince,16,12,3,0,233901,Shan Masood,5,6,0,0,6,True,0,0,0,0,0,3,6,0,False,,False,False,7.33,0,18,0,0,0,0,0,0,22
four,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,4,"arm ball from Nawaz, but it's <b>muscled through midwicket</b> by Vince. He just missed his length, and paid the price","Mohammad Nawaz to Vince, FOUR runs",26/0,348148,Mohammad Nawaz,0,7,0,1.1,9,805925,Mohammad Irfan,0,6,0,1.0,6,296597,James Vince,20,13,4,0,233901,Shan Masood,5,6,0,0,1,False,0,0,0,0,0,4,13,1,False,,False,False,8.21,0,19,0,0,0,0,0,0,26
four,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,4,"<b>same area, but hit even harder!</b> Vince picked the length early again, getting underneath a pull to wide long on","Mohammad Nawaz to Vince, FOUR runs",30/0,348148,Mohammad Nawaz,0,8,0,1.2,13,805925,Mohammad Irfan,0,6,0,1.0,6,296597,James Vince,24,14,5,0,233901,Shan Masood,5,6,0,0,2,False,0,0,0,0,0,4,13,1,False,,False,False,9.0,0,20,0,0,0,0,0,0,30
no run,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,0,"chipped, and <i>just</i> short of mid on! Vince came down the track but got a little close to the ball and couldn't get under his drive. Fortunately for him, the timing was way off too","Mohammad Nawaz to Vince, no run",30/0,348148,Mohammad Nawaz,0,9,0,1.3,13,805925,Mohammad Irfan,0,6,0,1.0,6,296597,James Vince,24,15,5,0,233901,Shan Masood,5,6,0,0,3,False,0,0,0,0,0,4,13,1,False,,False,False,8.57,0,21,0,0,0,0,0,0,30
four,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,4,"<b>but this is timed!</b> Vince has cleared his front leg to get a couple away previously, but this shimmy-and-drive through cover is all class","Mohammad Nawaz to Vince, FOUR runs",34/0,348148,Mohammad Nawaz,0,10,0,1.4,17,805925,Mohammad Irfan,0,6,0,1.0,6,296597,James Vince,28,16,6,0,233901,Shan Masood,5,6,0,0,4,False,0,0,0,0,0,4,13,1,False,,False,False,9.27,0,22,0,0,0,0,0,0,34
out,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,0,"Vince misses a sweep and the appeal goes up, but the answer is no ... Well, they're asking for a <b>review</b>. The umpire''s given it as runs, but it doesnt look like he got any bat on it. And three reds confirm, Vince is out!","Mohammad Nawaz to Vince, OUT",34/1,348148,Mohammad Nawaz,0,11,1,1.5,17,805925,Mohammad Irfan,0,6,0,1.0,6,296597,James Vince,28,17,6,0,233901,Shan Masood,5,6,0,0,5,False,0,0,0,0,0,4,13,1,True,leg before wicket,False,JM Vince lbw b Mohammad Nawaz 28 (17b 6x4 0x6) SR: 164.70,8.86,0,23,0,1,0,0,0,0,34
run,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,1,and hes off the mark straight away with a neat little drive through cover,"Mohammad Nawaz to Evans, 1 run",35/1,348148,Mohammad Nawaz,0,12,1,2.0,18,805925,Mohammad Irfan,0,6,0,1.0,6,256956,Laurie Evans,1,1,0,0,233901,Shan Masood,5,6,0,0,6,True,0,0,0,0,0,4,13,1,False,,False,False,8.75,0,24,0,1,0,0,0,0,35
no run,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,0,"on a length, outside off, and its slashed away through point","Sohail Tanvir to Evans, no run",35/1,43265,Sohail Tanvir,0,7,0,1.1,10,348148,Mohammad Nawaz,0,12,1,2.0,18,256956,Laurie Evans,1,2,0,0,233901,Shan Masood,5,6,0,0,1,False,0,0,0,0,0,5,6,0,False,,False,False,8.4,0,25,0,1,0,0,0,0,35
run,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,1,"short, on middlle, and its tapped to midwicket with a short arm jab","Sohail Tanvir to Evans, 1 run",36/1,43265,Sohail Tanvir,0,8,0,1.2,11,348148,Mohammad Nawaz,0,12,1,2.0,18,256956,Laurie Evans,2,3,0,0,233901,Shan Masood,5,6,0,0,2,False,0,0,0,0,0,5,6,0,False,,False,False,8.3,0,26,0,1,0,0,0,0,36
four,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,4,"finally Shan gets one away, but it's thanks to a horrid misfield at cover. A good looking drive at a slower ball slips straight through the hands of the cover fielder, and away for four","Sohail Tanvir to Shan Masood, FOUR runs",40/1,43265,Sohail Tanvir,0,9,0,1.3,15,348148,Mohammad Nawaz,0,12,1,2.0,18,233901,Shan Masood,9,7,1,0,256956,Laurie Evans,2,3,0,0,3,False,0,0,0,0,0,5,6,0,False,,False,False,8.88,0,27,0,1,0,0,0,0,40
no run,1117814,Multan Sultans,953845,Quetta Gladiators,1st innings,0,"straighter from Tanvir, and he can't get this one away","Sohail Tanvir to Shan Masood, no run",40/1,43265,Sohail Tanvir,0,10,0,1.4,15,348148,Mohammad Nawaz,0,12,1,2.0,18,233901,Shan Masood,9,8,1,0,256956,Laurie Evans,2,3,0,0,4,False,0,0,0,0,0,5,6,0,False,,False,False,8.57,0,28,0,1,0,0,0,0,40
