PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no ball,8,Sri Lanka,4,West Indies,1st innings,1,"starts with a no-ball, that's a horrible start, there was a swing and a miss, but he now has a free hit. Replays show he was behind the line, poor decision. Pollard noticed on the giant screen and isn't happy","Allen to MDKJ Perera, 1 no ball",1/0,670013,Fabian Allen,0,0,0,0.0,1,False,False,0,0,0,False,0,300631,Kusal Perera,0,1,0,0,784369,Avishka Fernando,0,0,0,0,1,False,0,1,0,0,0,1,5,0,False,,False,False,False,0,0,1,0,0,1,1,0,1
no run,8,Sri Lanka,4,West Indies,1st innings,0,"fired across Perera, he swings and misses, justice Allen might think","Allen to MDKJ Perera, no run",1/0,670013,Fabian Allen,0,1,0,0.1,1,False,False,0,0,0,False,0,300631,Kusal Perera,0,2,0,0,784369,Avishka Fernando,0,0,0,0,2,False,0,0,0,0,0,1,5,0,False,,False,False,6.0,0,1,0,0,0,1,1,0,1
run,8,Sri Lanka,4,West Indies,1st innings,1,"full around  middle and off, fired in again, drilled to long-on for one","Allen to MDKJ Perera, 1 run",2/0,670013,Fabian Allen,0,2,0,0.2,2,False,False,0,0,0,False,0,300631,Kusal Perera,1,3,0,0,784369,Avishka Fernando,0,0,0,0,3,False,0,0,0,0,0,1,5,0,False,,False,False,6.0,0,2,0,0,0,1,1,0,2
run,8,Sri Lanka,4,West Indies,1st innings,1,"slower through the air and angled in towards the legs on a full length, nudged into the leg side for one","Allen to Fernando, 1 run",3/0,670013,Fabian Allen,0,3,0,0.3,3,False,False,0,0,0,False,0,784369,Avishka Fernando,1,1,0,0,300631,Kusal Perera,1,3,0,0,4,False,0,0,0,0,0,1,5,0,False,,False,False,6.0,0,3,0,0,0,1,1,0,3
run,8,Sri Lanka,4,West Indies,1st innings,1,"again slower, but also shorter, Perera climbs into the pull and controls it to the right of deep midwicket for one","Allen to MDKJ Perera, 1 run",4/0,670013,Fabian Allen,0,4,0,0.4,4,False,False,0,0,0,False,0,300631,Kusal Perera,2,4,0,0,784369,Avishka Fernando,1,1,0,0,5,False,0,0,0,0,0,1,5,0,False,,False,False,6.0,0,4,0,0,0,1,1,0,4
no run,8,Sri Lanka,4,West Indies,1st innings,0,"It was a length ball around off that skid through and carried on with the arm, Fernando was rooted to the crease and seemingly trapped in front, although replays show he was struck outside the line, so that's an excellent decision","Allen to Fernando, no run",4/0,670013,Fabian Allen,0,5,0,0.5,4,False,False,0,0,0,False,0,784369,Avishka Fernando,1,2,0,0,300631,Kusal Perera,2,4,0,0,6,False,0,0,0,0,0,1,5,0,False,,False,False,4.8,0,5,0,0,0,1,1,0,4
run,8,Sri Lanka,4,West Indies,1st innings,1,"full and angled in towards middle, pushed down the ground for one to get off the mark","Allen to Fernando, 1 run",5/0,670013,Fabian Allen,0,6,0,1.0,5,False,False,0,0,0,False,0,784369,Avishka Fernando,2,3,0,0,300631,Kusal Perera,2,4,0,0,7,True,0,0,0,0,0,1,5,0,False,,False,False,5.0,0,6,0,0,0,1,1,0,5
no run,8,Sri Lanka,4,West Indies,1st innings,0,"full and angled across, Fernando wants to blast it on the up, is a little early on to the stroke, gets a thick inside edge back to the bowler","Cottrell to Fernando, no run",5/0,495551,Sheldon Cottrell,0,1,0,0.1,0,670013,Fabian Allen,0,6,0,1.0,5,784369,Avishka Fernando,2,4,0,0,300631,Kusal Perera,2,4,0,0,1,False,0,0,0,0,0,2,10,0,False,,False,False,4.28,0,7,0,0,0,1,1,0,5
no run,8,Sri Lanka,4,West Indies,1st innings,0,"hint of movement back in as Cottrell shortens his length a touch, punched to mid-off","Cottrell to Fernando, no run",5/0,495551,Sheldon Cottrell,0,2,0,0.2,0,670013,Fabian Allen,0,6,0,1.0,5,784369,Avishka Fernando,2,5,0,0,300631,Kusal Perera,2,4,0,0,2,False,0,0,0,0,0,2,10,0,False,,False,False,3.75,0,8,0,0,0,1,1,0,5
wide,8,Sri Lanka,4,West Indies,1st innings,1,length and hint of shape back again but slides down the leg as Fernando misses the pull,"Cottrell to Fernando, 1 wide",6/0,495551,Sheldon Cottrell,0,2,0,0.2,1,670013,Fabian Allen,0,6,0,1.0,5,784369,Avishka Fernando,2,5,0,0,300631,Kusal Perera,2,4,0,0,3,False,0,0,1,0,0,2,10,0,False,,False,False,4.5,0,8,0,0,0,1,1,1,6
