PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,7,Pakistan,2,Australia,1st innings,0,"back of a length, off stump line, he is back and across and defending","JA Richardson to Imam-ul-Haq, no run",0/0,774223,Jhye Richardson,0,1,0,0.1,0,False,False,0,0,0,False,0,568276,Imam-ul-Haq,0,1,0,0,233901,Shan Masood,0,0,0,0,1,False,0,0,0,0,0,1,1,0,False,,False,False,0.0,0,1,0,0,0,0,0,0,0
no run,7,Pakistan,2,Australia,1st innings,0,"good length, hint of shape back, off stump line, he defends solidly getting in behind it","JA Richardson to Imam-ul-Haq, no run",0/0,774223,Jhye Richardson,0,2,0,0.2,0,False,False,0,0,0,False,0,568276,Imam-ul-Haq,0,2,0,0,233901,Shan Masood,0,0,0,0,2,False,0,0,0,0,0,1,1,0,False,,False,False,0.0,0,2,0,0,0,0,0,0,0
no run,7,Pakistan,2,Australia,1st innings,0,"back of a length, outside off, he punches firmly off the back foot but straight to the man at cover","JA Richardson to Imam-ul-Haq, no run",0/0,774223,Jhye Richardson,0,3,0,0.3,0,False,False,0,0,0,False,0,568276,Imam-ul-Haq,0,3,0,0,233901,Shan Masood,0,0,0,0,3,False,0,0,0,0,0,1,1,0,False,,False,False,0.0,0,3,0,0,0,0,0,0,0
no run,7,Pakistan,2,Australia,1st innings,0,"good length, shaping back into off, he defends from the crease off the inside half of the bat to forward square","JA Richardson to Imam-ul-Haq, no run",0/0,774223,Jhye Richardson,0,4,0,0.4,0,False,False,0,0,0,False,0,568276,Imam-ul-Haq,0,4,0,0,233901,Shan Masood,0,0,0,0,4,False,0,0,0,0,0,1,1,0,False,,False,False,0.0,0,4,0,0,0,0,0,0,0
wide,7,Pakistan,2,Australia,1st innings,1,"fuller length, pushed across the left-hander, but too wide according to the umpire. That was a tough call. It wasn't outside the guideline","JA Richardson to Imam-ul-Haq, 1 wide",1/0,774223,Jhye Richardson,0,4,0,0.4,1,False,False,0,0,0,False,0,568276,Imam-ul-Haq,0,4,0,0,233901,Shan Masood,0,0,0,0,5,False,0,0,1,0,0,1,1,0,False,,False,False,1.5,0,4,0,0,0,0,0,1,1
no run,7,Pakistan,2,Australia,1st innings,0,"good length, shaping back just outside off, he defends with the full face getting in behind it","JA Richardson to Imam-ul-Haq, no run",1/0,774223,Jhye Richardson,0,5,0,0.5,1,False,False,0,0,0,False,0,568276,Imam-ul-Haq,0,5,0,0,233901,Shan Masood,0,0,0,0,6,False,0,0,0,0,0,1,1,0,False,,False,False,1.2,0,5,0,0,0,0,0,0,1
no run,7,Pakistan,2,Australia,1st innings,0,"shorter and wider, he's back and cutting firmly but straight to point","JA Richardson to Imam-ul-Haq, no run",1/0,774223,Jhye Richardson,0,6,0,1.0,1,False,False,0,0,0,False,0,568276,Imam-ul-Haq,0,6,0,0,233901,Shan Masood,0,0,0,0,7,True,0,0,0,0,0,1,1,0,False,,False,False,1.0,0,6,0,0,0,0,0,0,1
wide,7,Pakistan,2,Australia,1st innings,1,very full and pushed way wide of off and rightly called wide,"Coulter-Nile to Shan Masood, 1 wide",2/0,261354,Nathan Coulter-Nile,0,0,0,0.0,1,774223,Jhye Richardson,0,6,0,1.0,1,233901,Shan Masood,0,0,0,0,568276,Imam-ul-Haq,0,6,0,0,1,False,0,0,1,0,0,2,2,0,False,,False,False,2.0,0,6,0,0,0,0,0,1,2
no run,7,Pakistan,2,Australia,1st innings,0,"126kph, good length across him, fifth stump line, he defends on the front foot","Coulter-Nile to Shan Masood, no run",2/0,261354,Nathan Coulter-Nile,0,1,0,0.1,1,774223,Jhye Richardson,0,6,0,1.0,1,233901,Shan Masood,0,1,0,0,568276,Imam-ul-Haq,0,6,0,0,2,False,0,0,0,0,0,2,2,0,False,,False,False,1.71,0,7,0,0,0,0,0,0,2
no run,7,Pakistan,2,Australia,1st innings,0,"good length, outside off, he pushes on the front foot to mid off","Coulter-Nile to Shan Masood, no run",2/0,261354,Nathan Coulter-Nile,0,2,0,0.2,1,774223,Jhye Richardson,0,6,0,1.0,1,233901,Shan Masood,0,2,0,0,568276,Imam-ul-Haq,0,6,0,0,3,False,0,0,0,0,0,2,2,0,False,,False,False,1.5,0,8,0,0,0,0,0,0,2
no run,7,Pakistan,2,Australia,1st innings,0,"136kph, good length across the left-hander, he presses forward and defends with a solid top hand to mid off","Coulter-Nile to Shan Masood, no run",2/0,261354,Nathan Coulter-Nile,0,3,0,0.3,1,774223,Jhye Richardson,0,6,0,1.0,1,233901,Shan Masood,0,3,0,0,568276,Imam-ul-Haq,0,6,0,0,4,False,0,0,0,0,0,2,2,0,False,,False,False,1.33,0,9,0,0,0,0,0,0,2
no run,7,Pakistan,2,Australia,1st innings,0,"fuller outside off, he drives but mis-times it straight to mid off","Coulter-Nile to Shan Masood, no run",2/0,261354,Nathan Coulter-Nile,0,4,0,0.4,1,774223,Jhye Richardson,0,6,0,1.0,1,233901,Shan Masood,0,4,0,0,568276,Imam-ul-Haq,0,6,0,0,5,False,0,0,0,0,0,2,2,0,False,,False,False,1.2,0,10,0,0,0,0,0,0,2
run,7,Pakistan,2,Australia,1st innings,1,"133kph, fuller on middle and off, he hangs in the crease and works this with the wrists to the gap wide of mid on to get off the mark","Coulter-Nile to Shan Masood, 1 run",3/0,261354,Nathan Coulter-Nile,0,5,0,0.5,2,774223,Jhye Richardson,0,6,0,1.0,1,233901,Shan Masood,1,5,0,0,568276,Imam-ul-Haq,0,6,0,0,6,False,0,0,0,0,0,2,2,0,False,,False,False,1.63,0,11,0,0,0,0,0,0,3
no run,7,Pakistan,2,Australia,1st innings,0,"136kph, good length, off stump line, he defends comfortably to cover","Coulter-Nile to Imam-ul-Haq, no run",3/0,261354,Nathan Coulter-Nile,0,6,0,1.0,2,774223,Jhye Richardson,0,6,0,1.0,1,568276,Imam-ul-Haq,0,7,0,0,233901,Shan Masood,1,5,0,0,7,True,0,0,0,0,0,2,2,0,False,,False,False,1.5,0,12,0,0,0,0,0,0,3
no run,7,Pakistan,2,Australia,1st innings,0,"good length, top of middle, he works this off the front foot to midwicket","JA Richardson to Shan Masood, no run",3/0,774223,Jhye Richardson,0,7,0,1.1,1,261354,Nathan Coulter-Nile,0,6,0,1.0,2,233901,Shan Masood,1,6,0,0,568276,Imam-ul-Haq,0,7,0,0,1,False,1,0,0,0,0,3,0,0,False,,False,False,1.38,0,13,0,0,0,0,0,0,3
no run,7,Pakistan,2,Australia,1st innings,0,"back of a length, shortest ball so far, he's caught on the crease pushing awkwardly off the inside half of the bat to midwicket","JA Richardson to Shan Masood, no run",3/0,774223,Jhye Richardson,0,8,0,1.2,1,261354,Nathan Coulter-Nile,0,6,0,1.0,2,233901,Shan Masood,1,7,0,0,568276,Imam-ul-Haq,0,7,0,0,2,False,1,0,0,0,0,3,0,0,False,,False,False,1.28,0,14,0,0,0,0,0,0,3
no run,7,Pakistan,2,Australia,1st innings,0,"shorter on the hip, he clips this neatly off the back foot but straight to midwicket","JA Richardson to Shan Masood, no run",3/0,774223,Jhye Richardson,0,9,0,1.3,1,261354,Nathan Coulter-Nile,0,6,0,1.0,2,233901,Shan Masood,1,8,0,0,568276,Imam-ul-Haq,0,7,0,0,3,False,1,0,0,0,0,3,0,0,False,,False,False,1.2,0,15,0,0,0,0,0,0,3
no run,7,Pakistan,2,Australia,1st innings,0,"fuller outside off, he drives on the up but doesn't time it purely, straight to mid off","JA Richardson to Shan Masood, no run",3/0,774223,Jhye Richardson,0,10,0,1.4,1,261354,Nathan Coulter-Nile,0,6,0,1.0,2,233901,Shan Masood,1,9,0,0,568276,Imam-ul-Haq,0,7,0,0,4,False,1,0,0,0,0,3,0,0,False,,False,False,1.12,0,16,0,0,0,0,0,0,3
no run,7,Pakistan,2,Australia,1st innings,0,"134kph, fuller length outside off, he jabs a drive with the bottom hand to mid off","JA Richardson to Shan Masood, no run",3/0,774223,Jhye Richardson,0,11,0,1.5,1,261354,Nathan Coulter-Nile,0,6,0,1.0,2,233901,Shan Masood,1,10,0,0,568276,Imam-ul-Haq,0,7,0,0,5,False,1,0,0,0,0,3,0,0,False,,False,False,1.05,0,17,0,0,0,0,0,0,3
no run,7,Pakistan,2,Australia,1st innings,0,"fuller length outside off, he drives on the up but can't beat mid off","JA Richardson to Shan Masood, no run",3/0,774223,Jhye Richardson,1,12,0,2.0,1,261354,Nathan Coulter-Nile,0,6,0,1.0,2,233901,Shan Masood,1,11,0,0,568276,Imam-ul-Haq,0,7,0,0,6,True,1,0,0,0,0,3,0,0,False,,False,False,1.0,0,18,0,0,0,0,0,0,3
six,7,Pakistan,2,Australia,1st innings,6,he advances down the track and<strong> launches this straight over the bowler's head!</strong> What a shot! Great thinking to skip down and change the length. He just hit straight through the line and flushed it.,"Coulter-Nile to Imam-ul-Haq, SIX runs",9/0,261354,Nathan Coulter-Nile,0,7,0,1.1,8,774223,Jhye Richardson,1,12,0,2.0,1,568276,Imam-ul-Haq,6,8,0,1,233901,Shan Masood,1,11,0,0,1,False,0,0,0,0,0,4,7,0,False,,False,False,2.84,0,19,0,0,0,0,0,0,9
no run,7,Pakistan,2,Australia,1st innings,0,"good length, fourth stump line, he defends on the front foot to cover","Coulter-Nile to Imam-ul-Haq, no run",9/0,261354,Nathan Coulter-Nile,0,8,0,1.2,8,774223,Jhye Richardson,1,12,0,2.0,1,568276,Imam-ul-Haq,6,9,0,1,233901,Shan Masood,1,11,0,0,2,False,0,0,0,0,0,4,7,0,False,,False,False,2.7,0,20,0,0,0,0,0,0,9
no run,7,Pakistan,2,Australia,1st innings,0,"back of a length, fourth stump line, no swing, he defends on the back foot to cover","Coulter-Nile to Imam-ul-Haq, no run",9/0,261354,Nathan Coulter-Nile,0,9,0,1.3,8,774223,Jhye Richardson,1,12,0,2.0,1,568276,Imam-ul-Haq,6,10,0,1,233901,Shan Masood,1,11,0,0,3,False,0,0,0,0,0,4,7,0,False,,False,False,2.57,0,21,0,0,0,0,0,0,9
no run,7,Pakistan,2,Australia,1st innings,0,"fuller and wider, he drives nicely but smacks it straight to the man at cover-point","Coulter-Nile to Imam-ul-Haq, no run",9/0,261354,Nathan Coulter-Nile,0,10,0,1.4,8,774223,Jhye Richardson,1,12,0,2.0,1,568276,Imam-ul-Haq,6,11,0,1,233901,Shan Masood,1,11,0,0,4,False,0,0,0,0,0,4,7,0,False,,False,False,2.45,0,22,0,0,0,0,0,0,9
no run,7,Pakistan,2,Australia,1st innings,0,"back of a length outside off, he is squared up defending to a wide and deep gully","Coulter-Nile to Imam-ul-Haq, no run",9/0,261354,Nathan Coulter-Nile,0,11,0,1.5,8,774223,Jhye Richardson,1,12,0,2.0,1,568276,Imam-ul-Haq,6,12,0,1,233901,Shan Masood,1,11,0,0,5,False,0,0,0,0,0,4,7,0,False,,False,False,2.34,0,23,0,0,0,0,0,0,9
run,7,Pakistan,2,Australia,1st innings,1,"shorter length, leg stump line, he's back and working this to the gap at midwicket, he wants two but it's not on as Finch runs from mid on to cut it off","Coulter-Nile to Imam-ul-Haq, 1 run",10/0,261354,Nathan Coulter-Nile,0,12,0,2.0,9,774223,Jhye Richardson,1,12,0,2.0,1,568276,Imam-ul-Haq,7,13,0,1,233901,Shan Masood,1,11,0,0,6,True,0,0,0,0,0,4,7,0,False,,False,False,2.5,0,24,0,0,0,0,0,0,10
no run,7,Pakistan,2,Australia,1st innings,0,"back of a length, he's back and defending with an open face to the gully but can't get it past the man","JA Richardson to Imam-ul-Haq, no run",10/0,774223,Jhye Richardson,1,13,0,2.1,1,261354,Nathan Coulter-Nile,0,12,0,2.0,9,568276,Imam-ul-Haq,7,14,0,1,233901,Shan Masood,1,11,0,0,1,False,0,0,0,0,0,5,13,0,False,,False,False,2.4,0,25,0,0,0,0,0,0,10
run,7,Pakistan,2,Australia,1st innings,1,he drives from the crease and gets a <strong>thick edge</strong> that runs along the ground safely to third man,"JA Richardson to Imam-ul-Haq, 1 run",11/0,774223,Jhye Richardson,1,14,0,2.2,2,261354,Nathan Coulter-Nile,0,12,0,2.0,9,568276,Imam-ul-Haq,8,15,0,1,233901,Shan Masood,1,11,0,0,2,False,0,0,0,0,0,5,13,0,False,,False,False,2.53,0,26,0,0,0,0,0,0,11
four,7,Pakistan,2,Australia,1st innings,4,"<strong>crunch!</strong> He hammers a square drive on the up through cover-point with authority! It was not a half-volley, fractionally wide but he nailed it","JA Richardson to Shan Masood, FOUR runs",15/0,774223,Jhye Richardson,1,15,0,2.3,6,261354,Nathan Coulter-Nile,0,12,0,2.0,9,233901,Shan Masood,5,12,1,0,568276,Imam-ul-Haq,8,15,0,1,3,False,0,0,0,0,0,5,13,0,False,,False,False,3.33,0,27,0,0,0,0,0,0,15
four,7,Pakistan,2,Australia,1st innings,4,<strong>Two in two!</strong> Not that short but he swivels quickly and pulls off a thick bottom edge but timed it well enough behind square and it raced away,"JA Richardson to Shan Masood, FOUR runs",19/0,774223,Jhye Richardson,1,16,0,2.4,10,261354,Nathan Coulter-Nile,0,12,0,2.0,9,233901,Shan Masood,9,13,2,0,568276,Imam-ul-Haq,8,15,0,1,4,False,0,0,0,0,0,5,13,0,False,,False,False,4.07,0,28,0,0,0,0,0,0,19
no run,7,Pakistan,2,Australia,1st innings,0,"good length, fourth stump line, he defends from the crease back to the bowler","JA Richardson to Shan Masood, no run",19/0,774223,Jhye Richardson,1,17,0,2.5,10,261354,Nathan Coulter-Nile,0,12,0,2.0,9,233901,Shan Masood,9,14,2,0,568276,Imam-ul-Haq,8,15,0,1,5,False,0,0,0,0,0,5,13,0,False,,False,False,3.93,0,29,0,0,0,0,0,0,19
four,7,Pakistan,2,Australia,1st innings,4,<strong>short ball cracked over forward square!</strong> Too easy this one. Shortest ball of the match and on this slow wicket it sat up and Shan Masood smacked a pull shot elegantly over forward square leg.,"JA Richardson to Shan Masood, FOUR runs",23/0,774223,Jhye Richardson,1,18,0,3.0,14,261354,Nathan Coulter-Nile,0,12,0,2.0,9,233901,Shan Masood,13,15,3,0,568276,Imam-ul-Haq,8,15,0,1,6,True,0,0,0,0,0,5,13,0,False,,False,False,4.6,0,30,0,0,0,0,0,0,23
no run,7,Pakistan,2,Australia,1st innings,0,"140kph, good length on off, he defends solidly on the front foot","Coulter-Nile to Imam-ul-Haq, no run",23/0,261354,Nathan Coulter-Nile,0,13,0,2.1,9,774223,Jhye Richardson,1,18,0,3.0,14,568276,Imam-ul-Haq,8,16,0,1,233901,Shan Masood,13,15,3,0,1,False,0,0,0,0,0,6,5,0,False,,False,False,4.45,0,31,0,0,0,0,0,0,23
four,7,Pakistan,2,Australia,1st innings,4,short ball and he is quick onto the back foot pulling beautifully behind square with great control!,"Coulter-Nile to Imam-ul-Haq, FOUR runs",27/0,261354,Nathan Coulter-Nile,0,14,0,2.2,13,774223,Jhye Richardson,1,18,0,3.0,14,568276,Imam-ul-Haq,12,17,1,1,233901,Shan Masood,13,15,3,0,2,False,0,0,0,0,0,6,5,0,False,,False,False,5.06,0,32,0,0,0,0,0,0,27
no run,7,Pakistan,2,Australia,1st innings,0,"short length outside off, he's up on his toes and defending to point","Coulter-Nile to Imam-ul-Haq, no run",27/0,261354,Nathan Coulter-Nile,0,15,0,2.3,13,774223,Jhye Richardson,1,18,0,3.0,14,568276,Imam-ul-Haq,12,18,1,1,233901,Shan Masood,13,15,3,0,3,False,0,0,0,0,0,6,5,0,False,,False,False,4.9,0,33,0,0,0,0,0,0,27
run,7,Pakistan,2,Australia,1st innings,1,"137kph, shorter and wider of off, he cracks a cut shot and Maxwell makes a superb diving save at point! Can't prevent a single but saves the boundary","Coulter-Nile to Imam-ul-Haq, 1 run",28/0,261354,Nathan Coulter-Nile,0,16,0,2.4,14,774223,Jhye Richardson,1,18,0,3.0,14,568276,Imam-ul-Haq,13,19,1,1,233901,Shan Masood,13,15,3,0,4,False,0,0,0,0,0,6,5,0,False,,False,False,4.94,0,34,0,0,0,0,0,0,28
no run,7,Pakistan,2,Australia,1st innings,0,"good length angled into off, he gets a slight leading edge as he tries to work to leg, goes back to the bowler along the ground","Coulter-Nile to Shan Masood, no run",28/0,261354,Nathan Coulter-Nile,0,17,0,2.5,14,774223,Jhye Richardson,1,18,0,3.0,14,233901,Shan Masood,13,16,3,0,568276,Imam-ul-Haq,13,19,1,1,5,False,0,0,0,0,0,6,5,0,False,,False,False,4.8,0,35,0,0,0,0,0,0,28
no run,7,Pakistan,2,Australia,1st innings,0,"angled into off again, he waits and tucks this to midwicket","Coulter-Nile to Shan Masood, no run",28/0,261354,Nathan Coulter-Nile,0,18,0,3.0,14,774223,Jhye Richardson,1,18,0,3.0,14,233901,Shan Masood,13,17,3,0,568276,Imam-ul-Haq,13,19,1,1,6,True,0,0,0,0,0,6,5,0,False,,False,False,4.66,0,36,0,0,0,0,0,0,28
no run,7,Pakistan,2,Australia,1st innings,0,"tossed up on off, he reaches forward and defends","Lyon to Imam-ul-Haq, no run",28/0,272279,Nathan Lyon,0,1,0,0.1,0,261354,Nathan Coulter-Nile,0,18,0,3.0,14,568276,Imam-ul-Haq,13,20,1,1,233901,Shan Masood,13,17,3,0,1,False,0,0,0,0,0,7,1,0,False,,False,False,4.54,0,37,0,0,0,0,0,0,28
