PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
four,509672,Melbourne Stars,509669,Hobart Hurricanes,1st innings,4,"<strong>edge! Loose drives goes wide of slip and would've been snapped up by orthodox second slip! </strong> Meredith with a quality ball first up full in the fifth stump channel, Fletcher has been in poor form, worth having a second slip, and pokes away from his body but the edge doesn't get the reward it deserves.","Meredith to Fletcher, FOUR runs",4/0,961713,Riley Meredith,0,1,0,0.1,4,False,False,0,0,0,False,0,51862,Andre Fletcher,4,1,1,0,325012,Marcus Stoinis,0,0,0,0,1,False,0,0,0,0,0,1,11,1,False,,False,False,24.0,0,1,0,0,0,1,1,0,4
run,509672,Melbourne Stars,509669,Hobart Hurricanes,1st innings,2,yorker on middle stump jammed out to midwicket for a pair.,"Meredith to Fletcher, 2 runs",6/0,961713,Riley Meredith,0,2,0,0.2,6,False,False,0,0,0,False,0,51862,Andre Fletcher,6,2,1,0,325012,Marcus Stoinis,0,0,0,0,2,False,0,0,0,0,0,1,11,1,False,,False,False,18.0,0,2,0,0,0,1,1,0,6
four,509672,Melbourne Stars,509669,Hobart Hurricanes,1st innings,4,"back of a length on fourth stump, goes to cut and an inside edge is chopped just over leg stump and goes wide of the keeper through fine leg to the rope.","Meredith to Fletcher, FOUR runs",10/0,961713,Riley Meredith,0,3,0,0.3,10,False,False,0,0,0,False,0,51862,Andre Fletcher,10,3,2,0,325012,Marcus Stoinis,0,0,0,0,3,False,0,0,0,0,0,1,11,1,False,,False,False,20.0,0,3,0,0,0,1,1,0,10
wide,509672,Melbourne Stars,509669,Hobart Hurricanes,1st innings,1,bouncer clears Fletcher comfortably. Called wide on height.,"Meredith to Fletcher, 1 wide",11/0,961713,Riley Meredith,0,3,0,0.3,11,False,False,0,0,0,False,0,51862,Andre Fletcher,10,3,2,0,325012,Marcus Stoinis,0,0,0,0,4,False,0,0,1,0,0,1,11,1,False,,False,False,22.0,0,3,0,0,0,1,1,1,11
out,509672,Melbourne Stars,509669,Hobart Hurricanes,1st innings,0,<b>edge? Or unlucky? </b> Fletcher drives loosely at a full ball away from his body. Big noise and some deviation as the ball passes the bat. But it could have been bat on ground and just natural swing from Meredith. Mild appeal from the bowler and keeper but not screaming as if their life depends on it by any means. Umpire gives it out. Fletcher can't believe it.,"Meredith to Fletcher, OUT",11/1,961713,Riley Meredith,0,4,1,0.4,11,False,False,0,0,0,False,0,51862,Andre Fletcher,10,4,2,0,325012,Marcus Stoinis,0,0,0,0,5,False,0,0,0,0,0,1,11,1,True,caught,True,ADS Fletcher c &dagger;McDermott b Meredith 10 (4b 2x4 0x6) SR: 250.00,16.5,0,4,0,1,0,1,1,0,11
no run,509672,Melbourne Stars,509669,Hobart Hurricanes,1st innings,0,"full and wide, drives away from his body and beaten by the swing.","Meredith to Larkin, no run",11/1,961713,Riley Meredith,0,5,1,0.5,11,False,False,0,0,0,False,0,533870,Nick Larkin,0,1,0,0,325012,Marcus Stoinis,0,0,0,0,6,False,0,0,0,0,0,1,11,1,False,,False,False,13.2,0,5,0,1,0,1,1,0,11
no run,509672,Melbourne Stars,509669,Hobart Hurricanes,1st innings,0,another fullish length ball driving away from his body and beaten by the swing away once more.,"Meredith to Larkin, no run",11/1,961713,Riley Meredith,0,6,1,1.0,11,False,False,0,0,0,False,0,533870,Nick Larkin,0,2,0,0,325012,Marcus Stoinis,0,0,0,0,7,True,0,0,0,0,0,1,11,1,False,,False,False,11.0,0,6,0,1,0,1,1,0,11
six,509672,Melbourne Stars,509669,Hobart Hurricanes,1st innings,6,"flighted full on fifth stump, Stoinis breaks out the slog sweep immediately and heaves this high and deep over backward square leg. Stoinis has forced a replacement ball to be brought out seven legal balls into the match.","Botha to Stoinis, SIX runs",17/1,44149,Johan Botha,0,1,0,0.1,6,961713,Riley Meredith,0,6,1,1.0,11,325012,Marcus Stoinis,6,1,0,1,533870,Nick Larkin,0,2,0,0,1,False,0,0,0,0,0,2,11,0,False,,False,False,14.57,0,7,0,1,0,1,1,0,17
run,509672,Melbourne Stars,509669,Hobart Hurricanes,1st innings,1,"slows up his pace and flights this fuller on middle, chips this tentatively into midwicket.","Botha to Stoinis, 1 run",18/1,44149,Johan Botha,0,2,0,0.2,7,961713,Riley Meredith,0,6,1,1.0,11,325012,Marcus Stoinis,7,2,0,1,533870,Nick Larkin,0,2,0,0,2,False,0,0,0,0,0,2,11,0,False,,False,False,13.5,0,8,0,1,0,1,1,0,18
no run,509672,Melbourne Stars,509669,Hobart Hurricanes,1st innings,0,good length ball defensive prod.,"Botha to Larkin, no run",18/1,44149,Johan Botha,0,3,0,0.3,7,961713,Riley Meredith,0,6,1,1.0,11,533870,Nick Larkin,0,3,0,0,325012,Marcus Stoinis,7,2,0,1,3,False,0,0,0,0,0,2,11,0,False,,False,False,12.0,0,9,0,1,0,1,1,0,18
