PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
run,509674,Sydney Thunder,509668,Brisbane Heat,1st innings,1,even wristspin doesn't get anything from the surface. A short-pitched delivery on off stump is easily pushed to the left of cover,"Shadab Khan to Buttler, 1 run",1/0,922943,Shadab Khan,0,1,0,0.1,1,False,False,0,0,0,False,0,308967,Jos Buttler,1,1,0,0,505110,Kurtis Patterson,0,0,0,0,1,False,0,0,0,0,0,1,7,0,False,,False,False,6.0,0,1,0,0,0,1,1,0,1
run,509674,Sydney Thunder,509668,Brisbane Heat,1st innings,1,"pushes it through again, at 97 kph, and Patterson enjoys the chance to flick off the back foot in front of square leg","Shadab Khan to Patterson, 1 run",2/0,922943,Shadab Khan,0,2,0,0.2,2,False,False,0,0,0,False,0,505110,Kurtis Patterson,1,1,0,0,308967,Jos Buttler,1,1,0,0,2,False,0,0,0,0,0,1,7,0,False,,False,False,6.0,0,2,0,0,0,1,1,0,2
run,509674,Sydney Thunder,509668,Brisbane Heat,1st innings,1,"<b>direct hit</b> and the Gabba erupts. Nearly 35,000 people sense a run-out! But they all go 'oooooh' as replays show Steketee's throw from square leg isn't quite enough against big Buttler dive. Survives and will think again about nudging a single off his pads into that region.","Shadab Khan to Buttler, 1 run",3/0,922943,Shadab Khan,0,3,0,0.3,3,False,False,0,0,0,False,0,308967,Jos Buttler,2,2,0,0,505110,Kurtis Patterson,1,1,0,0,3,False,0,0,0,0,0,1,7,0,False,,False,False,6.0,0,3,0,0,0,1,1,0,3
no run,509674,Sydney Thunder,509668,Brisbane Heat,1st innings,0,"finally draws the batsman forward, on and around off stump, Patterson blocks to cover","Shadab Khan to Patterson, no run",3/0,922943,Shadab Khan,0,4,0,0.4,3,False,False,0,0,0,False,0,505110,Kurtis Patterson,1,2,0,0,308967,Jos Buttler,2,2,0,0,4,False,0,0,0,0,0,1,7,0,False,,False,False,4.5,0,4,0,0,0,1,1,0,3
four,509674,Sydney Thunder,509668,Brisbane Heat,1st innings,4,"<b>misfield</b> at backward square leg, but an equally big gaffe from Shadab, who keeps bowling fast and short. Ross allows the ball to get what it deserves","Shadab Khan to Patterson, FOUR runs",7/0,922943,Shadab Khan,0,5,0,0.5,7,False,False,0,0,0,False,0,505110,Kurtis Patterson,5,3,1,0,308967,Jos Buttler,2,2,0,0,5,False,0,0,0,0,0,1,7,0,False,,False,False,8.4,0,5,0,0,0,1,1,0,7
no run,509674,Sydney Thunder,509668,Brisbane Heat,1st innings,0,"punches a quick, back of a length delivery towards extra cover","Shadab Khan to Patterson, no run",7/0,922943,Shadab Khan,0,6,0,1.0,7,False,False,0,0,0,False,0,505110,Kurtis Patterson,5,4,1,0,308967,Jos Buttler,2,2,0,0,6,True,0,0,0,0,0,1,7,0,False,,False,False,7.0,0,6,0,0,0,1,1,0,7
no run,509674,Sydney Thunder,509668,Brisbane Heat,1st innings,0,"firm drive down the ground as Buttler stays exquisitely balanced at the crease. Steketee sends a probe out searching for swing, but there isn't any","Steketee to Buttler, no run",7/0,555853,Mark Steketee,0,1,0,0.1,0,922943,Shadab Khan,0,6,0,1.0,7,308967,Jos Buttler,2,3,0,0,505110,Kurtis Patterson,5,4,1,0,1,False,0,0,0,0,0,2,1,0,False,,False,False,6.0,0,7,0,0,0,1,1,0,7
no run,509674,Sydney Thunder,509668,Brisbane Heat,1st innings,0,"<b>beaten</b>! There is absolutely no swing, but if the bowler hits the deck, there is some seam on offer. Buttler goes for the on-the-up cover drive and is done in by a bit of bounce and away movement","Steketee to Buttler, no run",7/0,555853,Mark Steketee,0,2,0,0.2,0,922943,Shadab Khan,0,6,0,1.0,7,308967,Jos Buttler,2,4,0,0,505110,Kurtis Patterson,5,4,1,0,2,False,0,0,0,0,0,2,1,0,False,,False,False,5.25,0,8,0,0,0,1,1,0,7
no run,509674,Sydney Thunder,509668,Brisbane Heat,1st innings,0,"<b>leading edge</b>! He's trying to work a good length ball on off stump through wide mid-on, but finds himself into the shot too early. Only just escapes being caught and bowled as Steketee sticks out a left hand in his followthrough but can't reach far enough","Steketee to Buttler, no run",7/0,555853,Mark Steketee,0,3,0,0.3,0,922943,Shadab Khan,0,6,0,1.0,7,308967,Jos Buttler,2,5,0,0,505110,Kurtis Patterson,5,4,1,0,3,False,0,0,0,0,0,2,1,0,False,,False,False,4.66,0,9,0,0,0,1,1,0,7
no run,509674,Sydney Thunder,509668,Brisbane Heat,1st innings,0,slices a shortish delivery t opoint,"Steketee to Buttler, no run",7/0,555853,Mark Steketee,0,4,0,0.4,0,922943,Shadab Khan,0,6,0,1.0,7,308967,Jos Buttler,2,6,0,0,505110,Kurtis Patterson,5,4,1,0,4,False,0,0,0,0,0,2,1,0,False,,False,False,4.2,0,10,0,0,0,1,1,0,7
