PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,953843,Islamabad United,1117814,Multan Sultans,1st innings,0,"signs of aggression, but Ronchi misses. Charges down the wicket to this length ball, but Ronchi can't connect with the attempted leg-side slog. Through to the keeper","Mohammad Ilyas to Ronchi, no run",0/0,1159371,Mohammad Ilyas,0,1,0,0.1,0,False,False,0,0,0,False,0,7502,Luke Ronchi,0,1,0,0,False,False,0,0,0,0,1,False,0,0,0,0,0,1,5,1,False,,False,False,0.0,0,1,0,0,0,0,0,0,0
no run,953843,Islamabad United,1117814,Multan Sultans,1st innings,0,"length ball, just outside off, and guided off the back foot to point","Mohammad Ilyas to Ronchi, no run",0/0,1159371,Mohammad Ilyas,0,2,0,0.2,0,False,False,0,0,0,False,0,7502,Luke Ronchi,0,2,0,0,False,False,0,0,0,0,2,False,0,0,0,0,0,1,5,1,False,,False,False,0.0,0,2,0,0,0,0,0,0,0
leg bye,953843,Islamabad United,1117814,Multan Sultans,1st innings,1,"<b>big appeal for lbw</b> but not given! Full just outside off, and swinging inwards. Ronchi tries to muscle towards the leg side, but misses. Hits his front leg, but ball would've gone down leg","Mohammad Ilyas to Ronchi, 1 leg bye",1/0,1159371,Mohammad Ilyas,0,3,0,0.3,0,False,False,0,0,0,False,0,7502,Luke Ronchi,0,3,0,0,False,False,0,0,0,0,3,False,0,0,0,0,1,1,5,1,False,,False,False,2.0,0,3,0,0,1,0,0,0,1
four,953843,Islamabad United,1117814,Multan Sultans,1st innings,4,"<b>crunched!</b> Full on off, and hammered past the bowler's left for the evening's first boundary!","Mohammad Ilyas to Delport, FOUR runs",5/0,1159371,Mohammad Ilyas,0,4,0,0.4,4,False,False,0,0,0,False,0,322810,Cameron Delport,4,1,1,0,7502,Luke Ronchi,0,3,0,0,4,False,0,0,0,0,0,1,5,1,False,,False,False,7.5,0,4,0,0,0,0,0,0,5
no run,953843,Islamabad United,1117814,Multan Sultans,1st innings,0,"length ball outside leg stump, cramping Delport for room. Tapped towards the non-striker","Mohammad Ilyas to Delport, no run",5/0,1159371,Mohammad Ilyas,0,5,0,0.5,4,False,False,0,0,0,False,0,322810,Cameron Delport,4,2,1,0,7502,Luke Ronchi,0,3,0,0,5,False,0,0,0,0,0,1,5,1,False,,False,False,6.0,0,5,0,0,0,0,0,0,5
out,953843,Islamabad United,1117814,Multan Sultans,1st innings,0,"length ball outside leg, and Delport looks to pull. But he's not through his shot fully, and the checked-shot means he holes out at deep midwicket. Big early wicket","Mohammad Ilyas to Delport, OUT",5/1,1159371,Mohammad Ilyas,0,6,1,1.0,4,False,False,0,0,0,False,0,322810,Cameron Delport,4,2,1,0,7502,Luke Ronchi,0,3,0,0,6,True,0,0,0,0,0,1,5,1,True,caught,False,CS Delport c Vince b Mohammad Ilyas 4 (3b 1x4 0x6) SR: 133.33,5.0,0,6,0,1,0,0,0,0,5
no run,953843,Islamabad United,1117814,Multan Sultans,1st innings,0,"right on the money. Full on off, and he toe-ends a drive back to Irfan","Mohammad Irfan to Sahibzada Farhan, no run",5/1,429981,Mohammad Irfan,0,1,0,0.1,0,1159371,Mohammad Ilyas,0,6,1,1.0,4,647785,Sahibzada Farhan,0,1,0,0,7502,Luke Ronchi,0,3,0,0,1,False,0,0,0,0,0,2,9,0,False,,False,False,4.28,0,7,0,1,0,0,0,0,5
run,953843,Islamabad United,1117814,Multan Sultans,1st innings,1,"full and wide outside off, and Farhan throws his hands at this. Drives away from his body, but ball takes the <B>outside edge<b>. Through to third man","Mohammad Irfan to Sahibzada Farhan, 1 run",6/1,429981,Mohammad Irfan,0,2,0,0.2,1,1159371,Mohammad Ilyas,0,6,1,1.0,4,647785,Sahibzada Farhan,1,2,0,0,7502,Luke Ronchi,0,3,0,0,2,False,0,0,0,0,0,2,9,0,False,,False,False,4.5,0,8,0,1,0,0,0,0,6
no run,953843,Islamabad United,1117814,Multan Sultans,1st innings,0,"length ball, wide outside off, and guided off the back foot to point","Mohammad Irfan to Ronchi, no run",6/1,429981,Mohammad Irfan,0,3,0,0.3,1,1159371,Mohammad Ilyas,0,6,1,1.0,4,7502,Luke Ronchi,0,4,0,0,647785,Sahibzada Farhan,1,2,0,0,3,False,0,0,0,0,0,2,9,0,False,,False,False,4.0,0,9,0,1,0,0,0,0,6
four,953843,Islamabad United,1117814,Multan Sultans,1st innings,4,"<b>cut!</b> Length ball, wide outside off, and slapped past point! Classic Ronchi","Mohammad Irfan to Ronchi, FOUR runs",10/1,429981,Mohammad Irfan,0,4,0,0.4,5,1159371,Mohammad Ilyas,0,6,1,1.0,4,7502,Luke Ronchi,4,5,1,0,647785,Sahibzada Farhan,1,2,0,0,4,False,0,0,0,0,0,2,9,0,False,,False,False,6.0,0,10,0,1,0,0,0,0,10
no run,953843,Islamabad United,1117814,Multan Sultans,1st innings,0,"length ball, angling away from him, and the cut-shot finds point","Mohammad Irfan to Ronchi, no run",10/1,429981,Mohammad Irfan,0,5,0,0.5,5,1159371,Mohammad Ilyas,0,6,1,1.0,4,7502,Luke Ronchi,4,6,1,0,647785,Sahibzada Farhan,1,2,0,0,5,False,0,0,0,0,0,2,9,0,False,,False,False,5.45,0,11,0,1,0,0,0,0,10
four,953843,Islamabad United,1117814,Multan Sultans,1st innings,4,"<b>drilled!</b> Full on off, and Ronchi uses his fast hands to drive through the off side! Beats the infield, and collects another boundary","Mohammad Irfan to Ronchi, FOUR runs",14/1,429981,Mohammad Irfan,0,6,0,1.0,9,1159371,Mohammad Ilyas,0,6,1,1.0,4,7502,Luke Ronchi,8,7,2,0,647785,Sahibzada Farhan,1,2,0,0,6,True,0,0,0,0,0,2,9,0,False,,False,False,7.0,0,12,0,1,0,0,0,0,14
no run,953843,Islamabad United,1117814,Multan Sultans,1st innings,0,"length ball, too wide outside off, but he reaches at it to cut to point","Mohammad Ilyas to Sahibzada Farhan, no run",14/1,1159371,Mohammad Ilyas,0,7,1,1.1,4,429981,Mohammad Irfan,0,6,0,1.0,9,647785,Sahibzada Farhan,1,3,0,0,7502,Luke Ronchi,8,7,2,0,1,False,0,0,0,0,0,3,9,0,False,,False,False,6.46,0,13,0,1,0,0,0,0,14
