PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
run,7,Pakistan,2,Australia,1st innings,1,"138kph, back of a length wide of off, he stands tall and opens the blade to guide it through gully to third man","Starc to Babar Azam, 1 run",1/0,311592,Mitchell Starc,0,1,0,0.1,1,False,False,0,0,0,False,0,348144,Babar Azam,1,1,0,0,512191,Fakhar Zaman,0,0,0,0,1,False,0,0,0,0,0,1,5,1,False,,False,False,6.0,0,1,0,0,0,1,1,0,1
out,7,Pakistan,2,Australia,1st innings,0,"<strong>caught at backward point!</strong> Some early shape forces a mistake! 144kph, full but it swung late away from the left hander, he only got half a stride in but lashed at a drive and sliced it off the outer half of the bat straight to Smith at backward point. Easy catch. Golden duck for Fakhar","Starc to Fakhar Zaman, OUT",1/1,311592,Mitchell Starc,0,2,1,0.2,1,False,False,0,0,0,False,0,512191,Fakhar Zaman,0,1,0,0,348144,Babar Azam,1,1,0,0,2,False,0,0,0,0,0,1,5,1,True,caught,False,Fakhar Zaman c Smith b Starc 0 (1b 0x4 0x6) SR: 0.00,3.0,0,2,0,1,0,1,1,0,1
no run,7,Pakistan,2,Australia,1st innings,0,"138kph, <strong>beaten</strong> by a good length outswinger, he was caught on the crease and squared up as it zips past the edge","Starc to Haris Sohail, no run",1/1,311592,Mitchell Starc,0,3,1,0.3,1,False,False,0,0,0,False,0,318788,Haris Sohail,0,1,0,0,348144,Babar Azam,1,1,0,0,3,False,0,0,0,0,0,1,5,1,False,,False,False,2.0,0,3,0,1,0,1,1,0,1
no run,7,Pakistan,2,Australia,1st innings,0,<strong>beaten again</strong> by 144kph fuller outswinger. Just missed the edge as he was half forward on the drive,"Starc to Haris Sohail, no run",1/1,311592,Mitchell Starc,0,4,1,0.4,1,False,False,0,0,0,False,0,318788,Haris Sohail,0,2,0,0,348144,Babar Azam,1,1,0,0,4,False,0,0,0,0,0,1,5,1,False,,False,False,1.5,0,4,0,1,0,1,1,0,1
four,7,Pakistan,2,Australia,1st innings,4,"<strong>crunched in the air straight at the umpire and he ducks out of the way!</strong> What a shot. Fuller on middle, 145kph, he thumps a drive hard and flat down the ground. No swing and it got met by Haris","Starc to Haris Sohail, FOUR runs",5/1,311592,Mitchell Starc,0,5,1,0.5,5,False,False,0,0,0,False,0,318788,Haris Sohail,4,3,1,0,348144,Babar Azam,1,1,0,0,5,False,0,0,0,0,0,1,5,1,False,,False,False,6.0,0,5,0,1,0,1,1,0,5
no run,7,Pakistan,2,Australia,1st innings,0,"good bouncer, accurate and quick, he ducks underneath","Starc to Haris Sohail, no run",5/1,311592,Mitchell Starc,0,6,1,1.0,5,False,False,0,0,0,False,0,318788,Haris Sohail,4,4,1,0,348144,Babar Azam,1,1,0,0,6,True,0,0,0,0,0,1,5,1,False,,False,False,5.0,0,6,0,1,0,1,1,0,5
no run,7,Pakistan,2,Australia,1st innings,0,"131kph, back of a length on off, he stands tall and defends with the full face","Richardson to Babar Azam, no run",5/1,272262,Kane Richardson,0,1,0,0.1,0,311592,Mitchell Starc,0,6,1,1.0,5,348144,Babar Azam,1,2,0,0,318788,Haris Sohail,4,4,1,0,1,False,0,0,0,0,0,2,6,1,False,,False,False,4.28,0,7,0,1,0,1,1,0,5
four,7,Pakistan,2,Australia,1st innings,4,"<b>edged through the slips!</b> Back of a length, he tried to punch off the back foot but got a thick edge that flew through where Finch was and races away!","Richardson to Babar Azam, FOUR runs",9/1,272262,Kane Richardson,0,2,0,0.2,4,311592,Mitchell Starc,0,6,1,1.0,5,348144,Babar Azam,5,3,1,0,318788,Haris Sohail,4,4,1,0,2,False,0,0,0,0,0,2,6,1,False,,False,False,6.75,0,8,0,1,0,1,1,0,9
run,7,Pakistan,2,Australia,1st innings,1,on the hip and flicked away neatly with control to deep backward square,"Richardson to Babar Azam, 1 run",10/1,272262,Kane Richardson,0,3,0,0.3,5,311592,Mitchell Starc,0,6,1,1.0,5,348144,Babar Azam,6,4,1,0,318788,Haris Sohail,4,4,1,0,3,False,0,0,0,0,0,2,6,1,False,,False,False,6.66,0,9,0,1,0,1,1,0,10
no run,7,Pakistan,2,Australia,1st innings,0,"back of a length on middle, he tucks this off the pads to mid on","Richardson to Haris Sohail, no run",10/1,272262,Kane Richardson,0,4,0,0.4,5,311592,Mitchell Starc,0,6,1,1.0,5,318788,Haris Sohail,4,5,1,0,348144,Babar Azam,6,4,1,0,4,False,0,0,0,0,0,2,6,1,False,,False,False,6.0,0,10,0,1,0,1,1,0,10
out,7,Pakistan,2,Australia,1st innings,0,"<strong>top edge straight up and Smith takes it at backward point!</strong> Crazy shot! It was back of a length, he tried a wild heave from the crease across the line on the front foot, got a top each that flew high to backward point and Smith camped under it and took his second simple catch","Richardson to Haris Sohail, OUT",10/2,272262,Kane Richardson,0,5,1,0.5,5,311592,Mitchell Starc,0,6,1,1.0,5,318788,Haris Sohail,4,6,1,0,348144,Babar Azam,6,4,1,0,5,False,0,0,0,0,0,2,6,1,True,caught,False,Haris Sohail c Smith b Richardson 4 (6b 1x4 0x6) SR: 66.66,5.45,0,11,0,2,0,1,1,0,10
run,7,Pakistan,2,Australia,1st innings,1,"133kph, good length outside off, he pushes away from the body on the front foot to run it to third man","Richardson to Mohammad Rizwan, 1 run",11/2,272262,Kane Richardson,0,6,1,1.0,6,311592,Mitchell Starc,0,6,1,1.0,5,323389,Mohammad Rizwan,1,1,0,0,348144,Babar Azam,6,4,1,0,6,True,0,0,0,0,0,2,6,1,False,,False,False,5.5,0,12,0,2,0,1,1,0,11
no run,7,Pakistan,2,Australia,1st innings,0,"144.5kph, good length, fourth stump line, he pushes on the front foot to mid off","Starc to Mohammad Rizwan, no run",11/2,311592,Mitchell Starc,0,7,1,1.1,5,272262,Kane Richardson,0,6,1,1.0,6,323389,Mohammad Rizwan,1,2,0,0,348144,Babar Azam,6,4,1,0,1,False,0,0,0,0,0,3,7,0,False,,False,False,5.07,0,13,0,2,0,1,1,0,11
run,7,Pakistan,2,Australia,1st innings,1,"fuller length outside off, he drives on the up, not with fluent timing wide of mid off","Starc to Mohammad Rizwan, 1 run",12/2,311592,Mitchell Starc,0,8,1,1.2,6,272262,Kane Richardson,0,6,1,1.0,6,323389,Mohammad Rizwan,2,3,0,0,348144,Babar Azam,6,4,1,0,2,False,0,0,0,0,0,3,7,0,False,,False,False,5.14,0,14,0,2,0,1,1,0,12
no run,7,Pakistan,2,Australia,1st innings,0,"143kph, back of a length wide of off, he tries to cut but misses","Starc to Babar Azam, no run",12/2,311592,Mitchell Starc,0,9,1,1.3,6,272262,Kane Richardson,0,6,1,1.0,6,348144,Babar Azam,6,5,1,0,323389,Mohammad Rizwan,2,3,0,0,3,False,0,0,0,0,0,3,7,0,False,,False,False,4.8,0,15,0,2,0,1,1,0,12
four,7,Pakistan,2,Australia,1st innings,4,"<strong>edged through a vacant second slip!</strong> 145kph rocket, good length angling across, gets the edge as he drives but there is only one slip in and he gets four more","Starc to Babar Azam, FOUR runs",16/2,311592,Mitchell Starc,0,10,1,1.4,10,272262,Kane Richardson,0,6,1,1.0,6,348144,Babar Azam,10,6,2,0,323389,Mohammad Rizwan,2,3,0,0,4,False,0,0,0,0,0,3,7,0,False,,False,False,6.0,0,16,0,2,0,1,1,0,16
run,7,Pakistan,2,Australia,1st innings,1,"142kph, shorter length outside off, he leans back and runs a late cut to third man","Starc to Babar Azam, 1 run",17/2,311592,Mitchell Starc,0,11,1,1.5,11,272262,Kane Richardson,0,6,1,1.0,6,348144,Babar Azam,11,7,2,0,323389,Mohammad Rizwan,2,3,0,0,5,False,0,0,0,0,0,3,7,0,False,,False,False,6.0,0,17,0,2,0,1,1,0,17
run,7,Pakistan,2,Australia,1st innings,1,"145kph, fuller on off, he pushes positively to mid off who is deep and immediately calls for one","Starc to Mohammad Rizwan, 1 run",18/2,311592,Mitchell Starc,0,12,1,2.0,12,272262,Kane Richardson,0,6,1,1.0,6,323389,Mohammad Rizwan,3,4,0,0,348144,Babar Azam,11,7,2,0,6,True,0,0,0,0,0,3,7,0,False,,False,False,6.0,0,18,0,2,0,1,1,0,18
no run,7,Pakistan,2,Australia,1st innings,0,"89kph, shorter leg break on off, he's back and cutting to point","Zampa to Mohammad Rizwan, no run",18/2,379504,Adam Zampa,0,1,0,0.1,0,311592,Mitchell Starc,0,12,1,2.0,12,323389,Mohammad Rizwan,3,5,0,0,348144,Babar Azam,11,7,2,0,1,False,0,0,0,0,0,4,12,0,False,,False,False,5.68,0,19,0,2,0,1,1,0,18
no run,7,Pakistan,2,Australia,1st innings,0,"drifting into leg, he mistimes a sweep to short fine","Zampa to Mohammad Rizwan, no run",18/2,379504,Adam Zampa,0,2,0,0.2,0,311592,Mitchell Starc,0,12,1,2.0,12,323389,Mohammad Rizwan,3,6,0,0,348144,Babar Azam,11,7,2,0,2,False,0,0,0,0,0,4,12,0,False,,False,False,5.4,0,20,0,2,0,1,1,0,18
no run,7,Pakistan,2,Australia,1st innings,0,"flatter and fuller, drifting to middle, he pushes back to the bowler","Zampa to Mohammad Rizwan, no run",18/2,379504,Adam Zampa,0,3,0,0.3,0,311592,Mitchell Starc,0,12,1,2.0,12,323389,Mohammad Rizwan,3,7,0,0,348144,Babar Azam,11,7,2,0,3,False,0,0,0,0,0,4,12,0,False,,False,False,5.14,0,21,0,2,0,1,1,0,18
four,7,Pakistan,2,Australia,1st innings,4,skips down the track and <strong>hammers a drive straight of mid off!</strong> Great footwork to get down and drive inside out,"Zampa to Mohammad Rizwan, FOUR runs",22/2,379504,Adam Zampa,0,4,0,0.4,4,311592,Mitchell Starc,0,12,1,2.0,12,323389,Mohammad Rizwan,7,8,1,0,348144,Babar Azam,11,7,2,0,4,False,0,0,0,0,0,4,12,0,False,,False,False,6.0,0,22,0,2,0,1,1,0,22
six,7,Pakistan,2,Australia,1st innings,6,"<strong>even better over long off!</strong> He was down again to a wider ball, frees the arms and lofts it flat over long off","Zampa to Mohammad Rizwan, SIX runs",28/2,379504,Adam Zampa,0,5,0,0.5,10,311592,Mitchell Starc,0,12,1,2.0,12,323389,Mohammad Rizwan,13,9,1,1,348144,Babar Azam,11,7,2,0,5,False,0,0,0,0,0,4,12,0,False,,False,False,7.3,0,23,0,2,0,1,1,0,28
run,7,Pakistan,2,Australia,1st innings,2,"flatter on middle, he knocks it to midwicket which is vacant and calls two straight away, great placement and running","Zampa to Mohammad Rizwan, 2 runs",30/2,379504,Adam Zampa,0,6,0,1.0,12,311592,Mitchell Starc,0,12,1,2.0,12,323389,Mohammad Rizwan,15,10,1,1,348144,Babar Azam,11,7,2,0,6,True,0,0,0,0,0,4,12,0,False,,False,False,7.5,0,24,0,2,0,1,1,0,30
run,7,Pakistan,2,Australia,1st innings,1,"134kph, back of a length, he's back and punching off the back foot but gets a thick edge to third man","Cummins to Babar Azam, 1 run",31/2,489889,Pat Cummins,0,1,0,0.1,1,379504,Adam Zampa,0,6,0,1.0,12,348144,Babar Azam,12,8,2,0,323389,Mohammad Rizwan,15,10,1,1,1,False,0,0,0,0,0,5,5,0,False,,False,False,7.44,0,25,0,2,0,1,1,0,31
no run,7,Pakistan,2,Australia,1st innings,0,"138kph, he drives on the up to mid on","Cummins to Mohammad Rizwan, no run",31/2,489889,Pat Cummins,0,2,0,0.2,1,379504,Adam Zampa,0,6,0,1.0,12,323389,Mohammad Rizwan,15,11,1,1,348144,Babar Azam,12,8,2,0,2,False,0,0,0,0,0,5,5,0,False,,False,False,7.15,0,26,0,2,0,1,1,0,31
