PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,1,England,2,Australia,1st innings,0,"back of a length and outside off, lets it go. Very T20 that, eh?","Starc to Banton, no run",0/0,311592,Mitchell Starc,0,1,0,0.1,0,False,False,0,0,0,False,0,877051,Tom Banton,0,1,0,0,297433,Jonny Bairstow,0,0,0,0,1,False,0,0,0,0,0,1,2,0,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
no run,1,England,2,Australia,1st innings,0,"<b>huge appeal for lbw</b> as Starc gets an inswinger to thud into Banton's pads. His line is too straight though and the movement took it past the flick shot, and probably down leg side too","Starc to Banton, no run",0/0,311592,Mitchell Starc,0,2,0,0.2,0,False,False,0,0,0,False,0,877051,Tom Banton,0,2,0,0,297433,Jonny Bairstow,0,0,0,0,2,False,0,0,0,0,0,1,2,0,False,,False,False,0.0,0,2,0,0,0,1,1,0,0
no run,1,England,2,Australia,1st innings,0,"<b>another maaaasssssive appeal</b> and this one, I think, is much better. Ump says no, so Finch says review. Incredible bowling from Starc. Somewhere near his best. It's full. It's right at the stumps. It's swinging in very very late. But for all that menace, Banton is able to get an inside edge on there before it skids into his pads. Excellent spot by the on-field umpire Martin.Saggers","Starc to Banton, no run",0/0,311592,Mitchell Starc,0,3,0,0.3,0,False,False,0,0,0,False,0,877051,Tom Banton,0,3,0,0,297433,Jonny Bairstow,0,0,0,0,3,False,0,0,0,0,0,1,2,0,False,,False,False,0.0,0,3,0,0,0,1,1,0,0
run,1,England,2,Australia,1st innings,1,taps it to the left of mid-off and sprints through,"Starc to Banton, 1 run",1/0,311592,Mitchell Starc,0,4,0,0.4,1,False,False,0,0,0,False,0,877051,Tom Banton,1,4,0,0,297433,Jonny Bairstow,0,0,0,0,4,False,0,0,0,0,0,1,2,0,False,,False,False,1.5,0,4,0,0,0,1,1,0,1
wide,1,England,2,Australia,1st innings,1,wanders way down leg and it's credit to Wade's prep behind the scenes that he's able to dive across and stop five wides.,"Starc to Bairstow, 1 wide",2/0,311592,Mitchell Starc,0,4,0,0.4,2,False,False,0,0,0,False,0,297433,Jonny Bairstow,0,0,0,0,877051,Tom Banton,1,4,0,0,5,False,0,0,1,0,0,1,2,0,False,,False,False,3.0,0,4,0,0,0,1,1,1,2
no run,1,England,2,Australia,1st innings,0,"very full again, so much so that Bairstow doesn't even have to move his feet, just lean into the ball outside off and push into the covers","Starc to Bairstow, no run",2/0,311592,Mitchell Starc,0,5,0,0.5,2,False,False,0,0,0,False,0,297433,Jonny Bairstow,0,1,0,0,877051,Tom Banton,1,4,0,0,6,False,0,0,0,0,0,1,2,0,False,,False,False,2.4,0,5,0,0,0,1,1,0,2
no run,1,England,2,Australia,1st innings,0,"bouncer, and a sharp one at that, 91 mph on middle and leg. Bairstow spots it early enough and gets out of the way","Starc to Bairstow, no run",2/0,311592,Mitchell Starc,0,6,0,1.0,2,False,False,0,0,0,False,0,297433,Jonny Bairstow,0,2,0,0,877051,Tom Banton,1,4,0,0,7,True,0,0,0,0,0,1,2,0,False,,False,False,2.0,0,6,0,0,0,1,1,0,2
run,1,England,2,Australia,1st innings,1,"fullish on middle, nudges through the square leg region","Hazlewood to Banton, 1 run",3/0,288284,Josh Hazlewood,0,1,0,0.1,1,311592,Mitchell Starc,0,6,0,1.0,2,877051,Tom Banton,2,5,0,0,297433,Jonny Bairstow,0,2,0,0,1,False,0,0,0,0,0,2,2,1,False,,False,False,2.57,0,7,0,0,0,1,1,0,3
no run,1,England,2,Australia,1st innings,0,"good length on middle, defends to cover","Hazlewood to Bairstow, no run",3/0,288284,Josh Hazlewood,0,2,0,0.2,1,311592,Mitchell Starc,0,6,0,1.0,2,297433,Jonny Bairstow,0,3,0,0,877051,Tom Banton,2,5,0,0,2,False,0,0,0,0,0,2,2,1,False,,False,False,2.25,0,8,0,0,0,1,1,0,3
no run,1,England,2,Australia,1st innings,0,"flat bats a back of a length ball, hoping to send it soaring over the bowler's head. In the end, he only splices it to mid-off","Hazlewood to Bairstow, no run",3/0,288284,Josh Hazlewood,0,3,0,0.3,1,311592,Mitchell Starc,0,6,0,1.0,2,297433,Jonny Bairstow,0,4,0,0,877051,Tom Banton,2,5,0,0,3,False,0,0,0,0,0,2,2,1,False,,False,False,2.0,0,9,0,0,0,1,1,0,3
run,1,England,2,Australia,1st innings,1,"pulls through midwicket, even though he didn't have any room on offer. Bairstow is definitely going after Hazlewood here","Hazlewood to Bairstow, 1 run",4/0,288284,Josh Hazlewood,0,4,0,0.4,2,311592,Mitchell Starc,0,6,0,1.0,2,297433,Jonny Bairstow,1,5,0,0,877051,Tom Banton,2,5,0,0,4,False,0,0,0,0,0,2,2,1,False,,False,False,2.4,0,10,0,0,0,1,1,0,4
out,1,England,2,Australia,1st innings,0,"<b>caught behind!</b>. Brilliant work from Hazlewood. Pitching it up. Inviting the drive. Batsmen in this format need no second invitation but Banton here finds that a little bit of away movement is enough to take his outside edge. As he walks back, he may even wonder if that was full enough to be going gung ho like that.","Hazlewood to Banton, OUT",4/1,288284,Josh Hazlewood,0,5,1,0.5,2,311592,Mitchell Starc,0,6,0,1.0,2,877051,Tom Banton,2,6,0,0,297433,Jonny Bairstow,1,5,0,0,5,False,0,0,0,0,0,2,2,1,True,caught,True,T Banton c &dagger;Wade b Hazlewood 2 (10m 6b 0x4 0x6) SR: 33.33,2.18,0,11,0,1,0,1,1,0,4
no run,1,England,2,Australia,1st innings,0,"keeps it on a good length, gets the ball to nip in off the pitch, Malan manages an inside edge onto pad and searches for a single. His partner is too uncertain and they bail in the end","Hazlewood to Malan, no run",4/1,288284,Josh Hazlewood,0,6,1,1.0,2,311592,Mitchell Starc,0,6,0,1.0,2,236489,Dawid Malan,0,1,0,0,297433,Jonny Bairstow,1,5,0,0,6,True,0,0,0,0,0,2,2,1,False,,False,False,2.0,0,12,0,1,0,1,1,0,4
no run,1,England,2,Australia,1st innings,0,blocks a shortish ball on off stump,"Starc to Bairstow, no run",4/1,311592,Mitchell Starc,0,7,0,1.1,2,288284,Josh Hazlewood,0,6,1,1.0,2,297433,Jonny Bairstow,1,6,0,0,236489,Dawid Malan,0,1,0,0,1,False,0,0,0,0,0,3,9,0,False,,False,False,1.84,0,13,0,1,0,1,1,0,4
run,1,England,2,Australia,1st innings,3,"sweetly hit down the ground, and it needs a last-ditch dive from Richardson to stop the ball from reaching the long-off boundary","Starc to Bairstow, 3 runs",7/1,311592,Mitchell Starc,0,8,0,1.2,5,288284,Josh Hazlewood,0,6,1,1.0,2,297433,Jonny Bairstow,4,7,0,0,236489,Dawid Malan,0,1,0,0,2,False,0,0,0,0,0,3,9,0,False,,False,False,3.0,0,14,0,1,0,1,1,0,7
no run,1,England,2,Australia,1st innings,0,"back of a length on off stump, defends","Starc to Malan, no run",7/1,311592,Mitchell Starc,0,9,0,1.3,5,288284,Josh Hazlewood,0,6,1,1.0,2,236489,Dawid Malan,0,2,0,0,297433,Jonny Bairstow,4,7,0,0,3,False,0,0,0,0,0,3,9,0,False,,False,False,2.8,0,15,0,1,0,1,1,0,7
four,1,England,2,Australia,1st innings,4,"<b>outstanding shot!</b>. It's just tailing into his pads, slightly short, but Malan picks it up so early and swivels on his back leg to pull it away to long leg.","Starc to Malan, FOUR runs",11/1,311592,Mitchell Starc,0,10,0,1.4,9,288284,Josh Hazlewood,0,6,1,1.0,2,236489,Dawid Malan,4,3,1,0,297433,Jonny Bairstow,4,7,0,0,4,False,0,0,0,0,0,3,9,0,False,,False,False,4.12,0,16,0,1,0,1,1,0,11
