PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,3,South Africa,9,Zimbabwe,1st innings,0,<b>beats</b> the outside edge as Elgar fishes inside the line of this length ball. It's on an eighth stump line. No swing on that,"Jarvis to Elgar, no run",0/0,332996,Kyle Jarvis,0,1,0,0.1,0,False,False,0,0,0,False,0,230852,Dean Elgar,0,1,0,0,600498,Aiden Markram,0,0,0,0,1,False,0,0,0,0,0,1,5,0,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
four,3,South Africa,9,Zimbabwe,1st innings,4,"swing in this time but Elgar handles it deftly. It's late and it's marginal, but he has to get the bat in front of his bat at a middle stump line quickly. He does so with plenty of balance and then gives mid-on a teasing sprint backwards before beating him at the line","Jarvis to Elgar, FOUR runs",4/0,332996,Kyle Jarvis,0,2,0,0.2,4,False,False,0,0,0,False,0,230852,Dean Elgar,4,2,1,0,600498,Aiden Markram,0,0,0,0,2,False,0,0,0,0,0,1,5,0,False,,False,False,12.0,0,2,0,0,0,1,1,0,4
wide,3,South Africa,9,Zimbabwe,1st innings,1,"another inswinger, but this starts down leg and Elgar leaves","Jarvis to Elgar, 1 wide",5/0,332996,Kyle Jarvis,0,2,0,0.2,5,False,False,0,0,0,False,0,230852,Dean Elgar,4,2,1,0,600498,Aiden Markram,0,0,0,0,3,False,0,0,1,0,0,1,5,0,False,,False,False,15.0,0,2,0,0,0,1,1,1,5
no run,3,South Africa,9,Zimbabwe,1st innings,0,short of a length and pushed across off stump. Left alone,"Jarvis to Elgar, no run",5/0,332996,Kyle Jarvis,0,3,0,0.3,5,False,False,0,0,0,False,0,230852,Dean Elgar,4,3,1,0,600498,Aiden Markram,0,0,0,0,4,False,0,0,0,0,0,1,5,0,False,,False,False,10.0,0,3,0,0,0,1,1,0,5
no run,3,South Africa,9,Zimbabwe,1st innings,0,"short of a length on off stump, closes the face as he defends into the leg side off the back foot","Jarvis to Elgar, no run",5/0,332996,Kyle Jarvis,0,4,0,0.4,5,False,False,0,0,0,False,0,230852,Dean Elgar,4,4,1,0,600498,Aiden Markram,0,0,0,0,5,False,0,0,0,0,0,1,5,0,False,,False,False,7.5,0,4,0,0,0,1,1,0,5
no run,3,South Africa,9,Zimbabwe,1st innings,0,"length on middle stump, brings the bat down late and defends off the inside half on the front foot","Jarvis to Elgar, no run",5/0,332996,Kyle Jarvis,0,5,0,0.5,5,False,False,0,0,0,False,0,230852,Dean Elgar,4,5,1,0,600498,Aiden Markram,0,0,0,0,6,False,0,0,0,0,0,1,5,0,False,,False,False,6.0,0,5,0,0,0,1,1,0,5
no run,3,South Africa,9,Zimbabwe,1st innings,0,short and pushed wide outside off. Left alone,"Jarvis to Elgar, no run",5/0,332996,Kyle Jarvis,0,6,0,1.0,5,False,False,0,0,0,False,0,230852,Dean Elgar,4,6,1,0,600498,Aiden Markram,0,0,0,0,7,True,0,0,0,0,0,1,5,0,False,,False,False,5.0,0,6,0,0,0,1,1,0,5
wide,3,South Africa,9,Zimbabwe,1st innings,1,outswinger starts outside leg and hoops towards the stump. But it doesn't do enough. Goes past the pad down leg side,"Chatara to Markram, 1 wide",6/0,425639,Tendai Chatara,0,0,0,0.0,1,332996,Kyle Jarvis,0,6,0,1.0,5,600498,Aiden Markram,0,0,0,0,230852,Dean Elgar,4,6,1,0,1,False,0,0,1,0,0,2,4,1,False,,False,False,6.0,0,6,0,0,0,1,1,1,6
run,3,South Africa,9,Zimbabwe,1st innings,1,length ball skids low onto the pad. He goes deep in the crease and tickles it to fine leg off the bottom-edge,"Chatara to Markram, 1 run",7/0,425639,Tendai Chatara,0,1,0,0.1,2,332996,Kyle Jarvis,0,6,0,1.0,5,600498,Aiden Markram,1,1,0,0,230852,Dean Elgar,4,6,1,0,2,False,0,0,0,0,0,2,4,1,False,,False,False,6.0,0,7,0,0,0,1,1,0,7
out,3,South Africa,9,Zimbabwe,1st innings,0,"<b>outside edge</b> carries through to Taylor and Elgar's habit of pushing inside the line has cost him his wicket. Looks like he was defending on the front foot for the one that comes back in, but this holds the line and slants across. He's not played this close to the body and it just carries to the keeper","Chatara to Elgar, OUT",7/1,425639,Tendai Chatara,0,2,1,0.2,2,332996,Kyle Jarvis,0,6,0,1.0,5,230852,Dean Elgar,4,7,1,0,600498,Aiden Markram,1,1,0,0,3,False,0,0,0,0,0,2,4,1,True,caught,False,D Elgar c &dagger;Taylor b Chatara 4 (8m 7b 1x4 0x6) SR: 57.14,5.25,0,8,0,1,0,1,1,0,7
no run,3,South Africa,9,Zimbabwe,1st innings,0,"short of a length on leg stump, tapped into the midwicket region off the back foot","Chatara to Hendricks, no run",7/1,425639,Tendai Chatara,0,3,1,0.3,2,332996,Kyle Jarvis,0,6,0,1.0,5,269280,Reeza Hendricks,0,1,0,0,600498,Aiden Markram,1,1,0,0,4,False,0,0,0,0,0,2,4,1,False,,False,False,4.66,0,9,0,1,0,1,1,0,7
wide,3,South Africa,9,Zimbabwe,1st innings,1,"full ball down leg side, left alone","Chatara to Hendricks, 1 wide",8/1,425639,Tendai Chatara,0,3,1,0.3,3,332996,Kyle Jarvis,0,6,0,1.0,5,269280,Reeza Hendricks,0,1,0,0,600498,Aiden Markram,1,1,0,0,5,False,0,0,1,0,0,2,4,1,False,,False,False,5.33,0,9,0,1,0,1,1,1,8
run,3,South Africa,9,Zimbabwe,1st innings,1,length ball onto leg stump. Dropped behind square leg with soft hands,"Chatara to Hendricks, 1 run",9/1,425639,Tendai Chatara,0,4,1,0.4,4,332996,Kyle Jarvis,0,6,0,1.0,5,269280,Reeza Hendricks,1,2,0,0,600498,Aiden Markram,1,1,0,0,6,False,0,0,0,0,0,2,4,1,False,,False,False,5.4,0,10,0,1,0,1,1,0,9
no run,3,South Africa,9,Zimbabwe,1st innings,0,full and wide outside off. Left alone,"Chatara to Markram, no run",9/1,425639,Tendai Chatara,0,5,1,0.5,4,332996,Kyle Jarvis,0,6,0,1.0,5,600498,Aiden Markram,1,2,0,0,269280,Reeza Hendricks,1,2,0,0,7,False,0,0,0,0,0,2,4,1,False,,False,False,4.9,0,11,0,1,0,1,1,0,9
no run,3,South Africa,9,Zimbabwe,1st innings,0,"length on off stump, defended solidly off the back foot","Chatara to Markram, no run",9/1,425639,Tendai Chatara,0,6,1,1.0,4,332996,Kyle Jarvis,0,6,0,1.0,5,600498,Aiden Markram,1,3,0,0,269280,Reeza Hendricks,1,2,0,0,8,True,0,0,0,0,0,2,4,1,False,,False,False,4.5,0,12,0,1,0,1,1,0,9
out,3,South Africa,9,Zimbabwe,1st innings,0,<b>through him!</b> Jarvis lands one on a length at off stump and it just doesn't climb as Hendricks looks to defend with half a stride forward. It skids from the bottom edge and tonks off stump. South Africa have an early battle.,"Jarvis to Hendricks, OUT",9/2,332996,Kyle Jarvis,0,7,1,1.1,5,425639,Tendai Chatara,0,6,1,1.0,4,269280,Reeza Hendricks,1,3,0,0,600498,Aiden Markram,1,3,0,0,1,False,1,0,0,0,0,3,0,1,True,bowled,False,RR Hendricks  b Jarvis 1 (5m 3b 0x4 0x6) SR: 33.33,4.15,0,13,0,2,0,1,1,0,9
no run,3,South Africa,9,Zimbabwe,1st innings,0,"short and wide outside off, some shape away. Left alone","Jarvis to Klaasen, no run",9/2,332996,Kyle Jarvis,0,8,1,1.2,5,425639,Tendai Chatara,0,6,1,1.0,4,436757,Heinrich Klaasen,0,1,0,0,600498,Aiden Markram,1,3,0,0,2,False,1,0,0,0,0,3,0,1,False,,False,False,3.85,0,14,0,2,0,1,1,0,9
no run,3,South Africa,9,Zimbabwe,1st innings,0,length and just outside off. Some clib off the surface this time. Defends with soft hands into the covers,"Jarvis to Klaasen, no run",9/2,332996,Kyle Jarvis,0,9,1,1.3,5,425639,Tendai Chatara,0,6,1,1.0,4,436757,Heinrich Klaasen,0,2,0,0,600498,Aiden Markram,1,3,0,0,3,False,1,0,0,0,0,3,0,1,False,,False,False,3.6,0,15,0,2,0,1,1,0,9
no run,3,South Africa,9,Zimbabwe,1st innings,0,full and just outside off stump. Defended to mid-off on the front foot,"Jarvis to Klaasen, no run",9/2,332996,Kyle Jarvis,0,10,1,1.4,5,425639,Tendai Chatara,0,6,1,1.0,4,436757,Heinrich Klaasen,0,3,0,0,600498,Aiden Markram,1,3,0,0,4,False,1,0,0,0,0,3,0,1,False,,False,False,3.37,0,16,0,2,0,1,1,0,9
