PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
run,8,Sri Lanka,3,South Africa,1st innings,1,"good length on the pads, slight extra bounce, leans in and turns it down to fine leg. Minimal movement off the first ball","Rabada to Dickwella, 1 run",1/0,550215,Kagiso Rabada,0,1,0,0.1,1,False,False,0,0,0,False,0,429754,Niroshan Dickwella,1,1,0,0,50747,Upul Tharanga,0,0,0,0,1,False,0,0,0,0,0,1,6,0,False,,False,False,6.0,0,1,0,0,0,1,1,0,1
no run,8,Sri Lanka,3,South Africa,1st innings,0,"good length, starts on middle and leg, angles in very slightly and catches him on the thigh guard as he tries to fend at it","Rabada to Tharanga, no run",1/0,550215,Kagiso Rabada,0,2,0,0.2,1,False,False,0,0,0,False,0,50747,Upul Tharanga,0,1,0,0,429754,Niroshan Dickwella,1,1,0,0,2,False,0,0,0,0,0,1,6,0,False,,False,False,3.0,0,2,0,0,0,1,1,0,1
run,8,Sri Lanka,3,South Africa,1st innings,1,"good length, hits an off stump line this time and brings it back in off the pitch, he goes forward and turns it down to third man","Rabada to Tharanga, 1 run",2/0,550215,Kagiso Rabada,0,3,0,0.3,2,False,False,0,0,0,False,0,50747,Upul Tharanga,1,2,0,0,429754,Niroshan Dickwella,1,1,0,0,3,False,0,0,0,0,0,1,6,0,False,,False,False,4.0,0,3,0,0,0,1,1,0,2
wide,8,Sri Lanka,3,South Africa,1st innings,1,"good length, goes down the leg side, slightly past the leg stump as he shuffles across","Rabada to Dickwella, 1 wide",3/0,550215,Kagiso Rabada,0,3,0,0.3,3,False,False,0,0,0,False,0,429754,Niroshan Dickwella,1,1,0,0,50747,Upul Tharanga,1,2,0,0,4,False,0,0,1,0,0,1,6,0,False,,False,False,6.0,0,3,0,0,0,1,1,1,3
run,8,Sri Lanka,3,South Africa,1st innings,2,"good length, angled into the pads, flicked to square leg's left and fine leg comes across to cut it","Rabada to Dickwella, 2 runs",5/0,550215,Kagiso Rabada,0,4,0,0.4,5,False,False,0,0,0,False,0,429754,Niroshan Dickwella,3,2,0,0,50747,Upul Tharanga,1,2,0,0,5,False,0,0,0,0,0,1,6,0,False,,False,False,7.5,0,4,0,0,0,1,1,0,5
run,8,Sri Lanka,3,South Africa,1st innings,1,"slight movement in at a full length, but no problem as he waits for it to come in and pushes it to mid-on","Rabada to Dickwella, 1 run",6/0,550215,Kagiso Rabada,0,5,0,0.5,6,False,False,0,0,0,False,0,429754,Niroshan Dickwella,4,3,0,0,50747,Upul Tharanga,1,2,0,0,6,False,0,0,0,0,0,1,6,0,False,,False,False,7.2,0,5,0,0,0,1,1,0,6
no run,8,Sri Lanka,3,South Africa,1st innings,0,"back of a length on the pads, glanced to square leg","Rabada to Tharanga, no run",6/0,550215,Kagiso Rabada,0,6,0,1.0,6,False,False,0,0,0,False,0,50747,Upul Tharanga,1,3,0,0,429754,Niroshan Dickwella,4,3,0,0,7,True,0,0,0,0,0,1,6,0,False,,False,False,6.0,0,6,0,0,0,1,1,0,6
run,8,Sri Lanka,3,South Africa,1st innings,1,"full and angled across from middle, he puts a stride front and across and wants to whip this through the leg side, but he's on to it too early and the bat turns. Leading edge but mid-off is wide and it lands safely","Morris to Dickwella, 1 run",7/0,439952,Chris Morris,0,1,0,0.1,1,550215,Kagiso Rabada,0,6,0,1.0,6,429754,Niroshan Dickwella,5,4,0,0,50747,Upul Tharanga,1,3,0,0,1,False,0,0,0,0,0,2,8,0,False,,False,False,6.0,0,7,0,0,0,1,1,0,7
run,8,Sri Lanka,3,South Africa,1st innings,1,"back of a length, angled across from off stump, cut away to third man","Morris to Tharanga, 1 run",8/0,439952,Chris Morris,0,2,0,0.2,2,550215,Kagiso Rabada,0,6,0,1.0,6,50747,Upul Tharanga,2,4,0,0,429754,Niroshan Dickwella,5,4,0,0,2,False,0,0,0,0,0,2,8,0,False,,False,False,6.0,0,8,0,0,0,1,1,0,8
no run,8,Sri Lanka,3,South Africa,1st innings,0,"back of a length on middle, climbs on him as goes forward and glances it straight to square leg","Morris to Dickwella, no run",8/0,439952,Chris Morris,0,3,0,0.3,2,550215,Kagiso Rabada,0,6,0,1.0,6,429754,Niroshan Dickwella,5,5,0,0,50747,Upul Tharanga,2,4,0,0,3,False,0,0,0,0,0,2,8,0,False,,False,False,5.33,0,9,0,0,0,1,1,0,8
