PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,1117814,Multan Sultans,953833,Peshawar Zalmi,1st innings,0,"fuller length, bunts to cover","Hasan Ali to Rohail Nazir, no run",0/0,681305,Hasan Ali,0,1,0,0.1,0,False,False,0,0,0,False,0,1092313,Rohail Nazir,0,1,0,0,520183,Zeeshan Ashraf,0,0,0,0,1,False,0,0,0,0,0,1,5,0,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
four,1117814,Multan Sultans,953833,Peshawar Zalmi,1st innings,4,"touch wide on off, hangs back and cracks through point for a boundary","Hasan Ali to Rohail Nazir, FOUR runs",4/0,681305,Hasan Ali,0,2,0,0.2,4,False,False,0,0,0,False,0,1092313,Rohail Nazir,4,2,1,0,520183,Zeeshan Ashraf,0,0,0,0,2,False,0,0,0,0,0,1,5,0,False,,False,False,12.0,0,2,0,0,0,1,1,0,4
run,1117814,Multan Sultans,953833,Peshawar Zalmi,1st innings,1,"nips back in, pushes to mid-on and scamper through for a swift single","Hasan Ali to Rohail Nazir, 1 run",5/0,681305,Hasan Ali,0,3,0,0.3,5,False,False,0,0,0,False,0,1092313,Rohail Nazir,5,3,1,0,520183,Zeeshan Ashraf,0,0,0,0,3,False,0,0,0,0,0,1,5,0,False,,False,False,10.0,0,3,0,0,0,1,1,0,5
no run,1117814,Multan Sultans,953833,Peshawar Zalmi,1st innings,0,"keeps it full on off, punched to mid-off","Hasan Ali to Zeeshan Ashraf, no run",5/0,681305,Hasan Ali,0,4,0,0.4,5,False,False,0,0,0,False,0,520183,Zeeshan Ashraf,0,1,0,0,1092313,Rohail Nazir,5,3,1,0,4,False,0,0,0,0,0,1,5,0,False,,False,False,7.5,0,4,0,0,0,1,1,0,5
no run,1117814,Multan Sultans,953833,Peshawar Zalmi,1st innings,0,"back of a length, zips through to the keeper. Zeeshan lazily pokes at this one but misses by a mile","Hasan Ali to Zeeshan Ashraf, no run",5/0,681305,Hasan Ali,0,5,0,0.5,5,False,False,0,0,0,False,0,520183,Zeeshan Ashraf,0,2,0,0,1092313,Rohail Nazir,5,3,1,0,5,False,0,0,0,0,0,1,5,0,False,,False,False,6.0,0,5,0,0,0,1,1,0,5
no run,1117814,Multan Sultans,953833,Peshawar Zalmi,1st innings,0,"down the leg, struck on his pad as he looked to hoick this one away","Hasan Ali to Zeeshan Ashraf, no run",5/0,681305,Hasan Ali,0,6,0,1.0,5,False,False,0,0,0,False,0,520183,Zeeshan Ashraf,0,3,0,0,1092313,Rohail Nazir,5,3,1,0,6,True,0,0,0,0,0,1,5,0,False,,False,False,5.0,0,6,0,0,0,1,1,0,5
no run,1117814,Multan Sultans,953833,Peshawar Zalmi,1st innings,0,"too much width offered, Rohail plants his front foot across and looks to smack this away, gets beaten","Rahat Ali to Rohail Nazir, no run",5/0,323244,Rahat Ali,0,1,0,0.1,0,681305,Hasan Ali,0,6,0,1.0,5,1092313,Rohail Nazir,5,4,1,0,520183,Zeeshan Ashraf,0,3,0,0,1,False,0,0,0,0,0,2,7,0,False,,False,False,4.28,0,7,0,0,0,1,1,0,5
run,1117814,Multan Sultans,953833,Peshawar Zalmi,1st innings,1,pushed to mid-off for a quick run,"Rahat Ali to Rohail Nazir, 1 run",6/0,323244,Rahat Ali,0,2,0,0.2,1,681305,Hasan Ali,0,6,0,1.0,5,1092313,Rohail Nazir,6,5,1,0,520183,Zeeshan Ashraf,0,3,0,0,2,False,0,0,0,0,0,2,7,0,False,,False,False,4.5,0,8,0,0,0,1,1,0,6
no run,1117814,Multan Sultans,953833,Peshawar Zalmi,1st innings,0,"tighter line, fends back to the bowler","Rahat Ali to Zeeshan Ashraf, no run",6/0,323244,Rahat Ali,0,3,0,0.3,1,681305,Hasan Ali,0,6,0,1.0,5,520183,Zeeshan Ashraf,0,4,0,0,1092313,Rohail Nazir,6,5,1,0,3,False,0,0,0,0,0,2,7,0,False,,False,False,4.0,0,9,0,0,0,1,1,0,6
four,1117814,Multan Sultans,953833,Peshawar Zalmi,1st innings,4,"gets some connection, length on off, gets underneath the ball and goes airborne over mid-off for a boundary","Rahat Ali to Zeeshan Ashraf, FOUR runs",10/0,323244,Rahat Ali,0,4,0,0.4,5,681305,Hasan Ali,0,6,0,1.0,5,520183,Zeeshan Ashraf,4,5,1,0,1092313,Rohail Nazir,6,5,1,0,4,False,0,0,0,0,0,2,7,0,False,,False,False,6.0,0,10,0,0,0,1,1,0,10
