PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,6,India,1,England,1st innings,0,"on a length and spins away outside off, Rohit gets forward and guides it through the cover-point region","Rashid to Sharma, no run",0/0,244497,Adil Rashid,0,1,0,0.1,0,False,False,0,0,0,False,0,34102,Rohit Sharma,0,1,0,0,422108,KL Rahul,0,0,0,0,1,False,0,0,0,0,0,1,5,0,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
run,6,India,1,England,1st innings,2,<b>follows the legbreak with a shortish wrong'un</b>. The length is so short allowing Rohit to jump back and whip it away through square leg,"Rashid to Sharma, 2 runs",2/0,244497,Adil Rashid,0,2,0,0.2,2,False,False,0,0,0,False,0,34102,Rohit Sharma,2,2,0,0,422108,KL Rahul,0,0,0,0,2,False,0,0,0,0,0,1,5,0,False,,False,False,6.0,0,2,0,0,0,1,1,0,2
run,6,India,1,England,1st innings,2,"back of a length and heading into the hips, Rohit camps back and clips it behind square on the leg side","Rashid to Sharma, 2 runs",4/0,244497,Adil Rashid,0,3,0,0.3,4,False,False,0,0,0,False,0,34102,Rohit Sharma,4,3,0,0,422108,KL Rahul,0,0,0,0,3,False,0,0,0,0,0,1,5,0,False,,False,False,8.0,0,3,0,0,0,1,1,0,4
no run,6,India,1,England,1st innings,0,"<strong>another wrong'un</strong>, slides back in at off, slightly short, and played back to him","Rashid to Sharma, no run",4/0,244497,Adil Rashid,0,4,0,0.4,4,False,False,0,0,0,False,0,34102,Rohit Sharma,4,4,0,0,422108,KL Rahul,0,0,0,0,4,False,0,0,0,0,0,1,5,0,False,,False,False,6.0,0,4,0,0,0,1,1,0,4
leg bye,6,India,1,England,1st innings,1,"looped up on the pads, not much turn either way, dinked through square leg off the front foot","Rashid to Sharma, 1 leg bye",5/0,244497,Adil Rashid,0,5,0,0.5,4,False,False,0,0,0,False,0,34102,Rohit Sharma,4,5,0,0,422108,KL Rahul,0,0,0,0,5,False,0,0,0,0,1,1,5,0,False,,False,False,6.0,0,5,0,0,1,1,1,0,5
no run,6,India,1,England,1st innings,0,"full and straight, Rahul taps it away to the left of short midwicket to close out an<strong> impressive first over from Rashid</strong>","Rashid to Rahul, no run",5/0,244497,Adil Rashid,0,6,0,1.0,4,False,False,0,0,0,False,0,422108,KL Rahul,0,1,0,0,34102,Rohit Sharma,4,5,0,0,6,True,0,0,0,0,0,1,5,0,False,,False,False,5.0,0,6,0,0,0,1,1,0,5
no run,6,India,1,England,1st innings,0,"<strong>plopped back to Archer, and it's dropped</strong>. Bursts through his hands. On a length and outside off, Rohit is early into the drive, and chips it back to the left of Archer. He spills it in his followthrough. Dolly","Archer to Sharma, no run",5/0,669855,Jofra Archer,0,1,0,0.1,0,244497,Adil Rashid,0,6,0,1.0,4,34102,Rohit Sharma,4,6,0,0,422108,KL Rahul,0,1,0,0,1,False,0,0,0,0,0,2,1,0,False,,False,False,4.28,0,7,0,0,0,1,1,0,5
no run,6,India,1,England,1st innings,0,"dug in shorter and outside off, left alone","Archer to Sharma, no run",5/0,669855,Jofra Archer,0,2,0,0.2,0,244497,Adil Rashid,0,6,0,1.0,4,34102,Rohit Sharma,4,7,0,0,422108,KL Rahul,0,1,0,0,2,False,0,0,0,0,0,2,1,0,False,,False,False,3.75,0,8,0,0,0,1,1,0,5
no run,6,India,1,England,1st innings,0,"shorter and seaming away outside off at 141ks, <strong>Rohit throws his bat at ball...and misses</strong>","Archer to Sharma, no run",5/0,669855,Jofra Archer,0,3,0,0.3,0,244497,Adil Rashid,0,6,0,1.0,4,34102,Rohit Sharma,4,8,0,0,422108,KL Rahul,0,1,0,0,3,False,0,0,0,0,0,2,1,0,False,,False,False,3.33,0,9,0,0,0,1,1,0,5
run,6,India,1,England,1st innings,1,"<strong>looks like a legcutter</strong>, moves away outside off, 122ks, dabbed down to deep third man","Archer to Sharma, 1 run",6/0,669855,Jofra Archer,0,4,0,0.4,1,244497,Adil Rashid,0,6,0,1.0,4,34102,Rohit Sharma,5,9,0,0,422108,KL Rahul,0,1,0,0,4,False,0,0,0,0,0,2,1,0,False,,False,False,3.6,0,10,0,0,0,1,1,0,6
