PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,509674,Sydney Thunder,509669,Hobart Hurricanes,1st innings,0,"139kph, very full and wide and left alone","Meredith to Khawaja, no run",0/0,961713,Riley Meredith,0,1,0,0.1,0,False,False,0,0,0,False,0,215155,Usman Khawaja,0,1,0,0,249866,Alex Hales,0,0,0,0,1,False,0,0,0,0,0,1,6,0,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
four,509674,Sydney Thunder,509669,Hobart Hurricanes,1st innings,4,"<strong>driven glorious through cover-point!</strong> Width offered and it was over-pitched, he leaned forward and caressed it into the gap with superb timing","Meredith to Khawaja, FOUR runs",4/0,961713,Riley Meredith,0,2,0,0.2,4,False,False,0,0,0,False,0,215155,Usman Khawaja,4,2,1,0,249866,Alex Hales,0,0,0,0,2,False,0,0,0,0,0,1,6,0,False,,False,False,12.0,0,2,0,0,0,1,1,0,4
run,509674,Sydney Thunder,509669,Hobart Hurricanes,1st innings,1,"good length, top of off, he's squared up defending, it skews off a thick outside edge through backward point","Meredith to Khawaja, 1 run",5/0,961713,Riley Meredith,0,3,0,0.3,5,False,False,0,0,0,False,0,215155,Usman Khawaja,5,3,1,0,249866,Alex Hales,0,0,0,0,3,False,0,0,0,0,0,1,6,0,False,,False,False,10.0,0,3,0,0,0,1,1,0,5
no run,509674,Sydney Thunder,509669,Hobart Hurricanes,1st innings,0,"148kph, good length outswinger on off, Hales adjusts late and defends from the crease","Meredith to Hales, no run",5/0,961713,Riley Meredith,0,4,0,0.4,5,False,False,0,0,0,False,0,249866,Alex Hales,0,1,0,0,215155,Usman Khawaja,5,3,1,0,4,False,0,0,0,0,0,1,6,0,False,,False,False,7.5,0,4,0,0,0,1,1,0,5
no run,509674,Sydney Thunder,509669,Hobart Hurricanes,1st innings,0,"short ball on off, Hales doesn't see it, the ball thumps into the handle of the bat as he took his eye off it!","Meredith to Hales, no run",5/0,961713,Riley Meredith,0,5,0,0.5,5,False,False,0,0,0,False,0,249866,Alex Hales,0,2,0,0,215155,Usman Khawaja,5,3,1,0,5,False,0,0,0,0,0,1,6,0,False,,False,False,6.0,0,5,0,0,0,1,1,0,5
run,509674,Sydney Thunder,509669,Hobart Hurricanes,1st innings,1,"149kph, short into the ribs, he jabs it away uncomfortably through square leg","Meredith to Hales, 1 run",6/0,961713,Riley Meredith,0,6,0,1.0,6,False,False,0,0,0,False,0,249866,Alex Hales,1,3,0,0,215155,Usman Khawaja,5,3,1,0,6,True,0,0,0,0,0,1,6,0,False,,False,False,6.0,0,6,0,0,0,1,1,0,6
no run,509674,Sydney Thunder,509669,Hobart Hurricanes,1st innings,0,"good length, fourth stump, 130kph, he sits back and defends to cover","Boland to Hales, no run",6/0,446548,Scott Boland,0,1,0,0.1,0,961713,Riley Meredith,0,6,0,1.0,6,249866,Alex Hales,1,4,0,0,215155,Usman Khawaja,5,3,1,0,1,False,0,0,0,0,0,2,18,0,False,,False,False,5.14,0,7,0,0,0,1,1,0,6
six,509674,Sydney Thunder,509669,Hobart Hurricanes,1st innings,6,"<strong>pulled high over midwicket onto the hill!</strong> Short on off, he gave himself room to free the arms and clubbed it high over midwicket into the crowd","Boland to Hales, SIX runs",12/0,446548,Scott Boland,0,2,0,0.2,6,961713,Riley Meredith,0,6,0,1.0,6,249866,Alex Hales,7,5,0,1,215155,Usman Khawaja,5,3,1,0,2,False,0,0,0,0,0,2,18,0,False,,False,False,9.0,0,8,0,0,0,1,1,0,12
run,509674,Sydney Thunder,509669,Hobart Hurricanes,1st innings,2,"back of length slower ball wide of off, he stands up and thumps this along the ground through cover-point, deep point has to work hard on the rope","Boland to Hales, 2 runs",14/0,446548,Scott Boland,0,3,0,0.3,8,961713,Riley Meredith,0,6,0,1.0,6,249866,Alex Hales,9,6,0,1,215155,Usman Khawaja,5,3,1,0,3,False,0,0,0,0,0,2,18,0,False,,False,False,9.33,0,9,0,0,0,1,1,0,14
run,509674,Sydney Thunder,509669,Hobart Hurricanes,1st innings,2,"good length, top of off, he late cuts off the glove it rolls to Meredith at short fine and he got a bad bounce that goes past him for two","Boland to Hales, 2 runs",16/0,446548,Scott Boland,0,4,0,0.4,10,961713,Riley Meredith,0,6,0,1.0,6,249866,Alex Hales,11,7,0,1,215155,Usman Khawaja,5,3,1,0,4,False,0,0,0,0,0,2,18,0,False,,False,False,9.6,0,10,0,0,0,1,1,0,16
four,509674,Sydney Thunder,509669,Hobart Hurricanes,1st innings,4,"<strong>lofted flat over mid off!</strong> A fuller length ball outside off, he stays leg side and drives through the line, drilling it flat over mid off","Boland to Hales, FOUR runs",20/0,446548,Scott Boland,0,5,0,0.5,14,961713,Riley Meredith,0,6,0,1.0,6,249866,Alex Hales,15,8,1,1,215155,Usman Khawaja,5,3,1,0,5,False,0,0,0,0,0,2,18,0,False,,False,False,10.9,0,11,0,0,0,1,1,0,20
