PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
run,6,India,1,England,1st innings,1,"nice and full, a <strong>hint of inswing,</strong> squirted to the leg side off an inside edge. Bairstow swoops in from midwicket, collects the ball, but can't throw the stumps down. A direct hit could've put Dhawan in trouble","Curran to Sharma, 1 run",1/0,662973,Sam Curran,0,1,0,0.1,1,False,False,0,0,0,False,0,34102,Rohit Sharma,1,1,0,0,28235,Shikhar Dhawan,0,0,0,0,1,False,0,0,0,0,0,1,5,0,False,,False,False,6.0,0,1,0,0,0,1,1,0,1
run,6,India,1,England,1st innings,1,"another inswinger, finishes on the pads, Dhawan picks it away through backward square leg","Curran to Dhawan, 1 run",2/0,662973,Sam Curran,0,2,0,0.2,2,False,False,0,0,0,False,0,28235,Shikhar Dhawan,1,1,0,0,34102,Rohit Sharma,1,1,0,0,2,False,0,0,0,0,0,1,5,0,False,,False,False,6.0,0,2,0,0,0,1,1,0,2
no run,6,India,1,England,1st innings,0,"pitched up and slanting across Rohit, forward and pushed into the covers","Curran to Sharma, no run",2/0,662973,Sam Curran,0,3,0,0.3,2,False,False,0,0,0,False,0,34102,Rohit Sharma,1,2,0,0,28235,Shikhar Dhawan,1,1,0,0,3,False,0,0,0,0,0,1,5,0,False,,False,False,4.0,0,3,0,0,0,1,1,0,2
run,6,India,1,England,1st innings,1,"full-length inswinger from Curran, <strong>draws a leading edge into the covers</strong>. Rohit scampers across for the single","Curran to Sharma, 1 run",3/0,662973,Sam Curran,0,4,0,0.4,3,False,False,0,0,0,False,0,34102,Rohit Sharma,2,3,0,0,28235,Shikhar Dhawan,1,1,0,0,4,False,0,0,0,0,0,1,5,0,False,,False,False,4.5,0,4,0,0,0,1,1,0,3
run,6,India,1,England,1st innings,2,"full and largely holds its line outside off, Dhawan presses forward, opens the face, and drives between point and cover","Curran to Dhawan, 2 runs",5/0,662973,Sam Curran,0,5,0,0.5,5,False,False,0,0,0,False,0,28235,Shikhar Dhawan,3,2,0,0,34102,Rohit Sharma,2,3,0,0,5,False,0,0,0,0,0,1,5,0,False,,False,False,6.0,0,5,0,0,0,1,1,0,5
no run,6,India,1,England,1st innings,0,"shorter and just a shade outside off, Dhawan defensively drops it to the covers","Curran to Dhawan, no run",5/0,662973,Sam Curran,0,6,0,1.0,5,False,False,0,0,0,False,0,28235,Shikhar Dhawan,3,3,0,0,34102,Rohit Sharma,2,3,0,0,6,True,0,0,0,0,0,1,5,0,False,,False,False,5.0,0,6,0,0,0,1,1,0,5
no run,6,India,1,England,1st innings,0,"full and on off stump, Rohit defensively dabs the ball to cover","Topley to Sharma, no run",5/0,461632,Reece Topley,0,1,0,0.1,0,662973,Sam Curran,0,6,0,1.0,5,34102,Rohit Sharma,2,4,0,0,28235,Shikhar Dhawan,3,3,0,0,1,False,0,0,0,0,0,2,5,0,False,,False,False,4.28,0,7,0,0,0,1,1,0,5
no run,6,India,1,England,1st innings,0,"full inswinger, finishes down the leg side, Rohit can't touch it, kisses the thigh pad and drops into the gloves of Buttler","Topley to Sharma, no run",5/0,461632,Reece Topley,0,2,0,0.2,0,662973,Sam Curran,0,6,0,1.0,5,34102,Rohit Sharma,2,5,0,0,28235,Shikhar Dhawan,3,3,0,0,2,False,0,0,0,0,0,2,5,0,False,,False,False,3.75,0,8,0,0,0,1,1,0,5
four,6,India,1,England,1st innings,4,"shot, Rohit! A touch too full and outside off, Rohit isn't fully forward but opens the bat-face to pick the gap between short cover and mid-off. Caressed away","Topley to Sharma, FOUR runs",9/0,461632,Reece Topley,0,3,0,0.3,4,662973,Sam Curran,0,6,0,1.0,5,34102,Rohit Sharma,6,6,1,0,28235,Shikhar Dhawan,3,3,0,0,3,False,0,0,0,0,0,2,5,0,False,,False,False,6.0,0,9,0,0,0,1,1,0,9
no run,6,India,1,England,1st innings,0,"Ropley drags his length back after that boundary, fended off to the leg side","Topley to Sharma, no run",9/0,461632,Reece Topley,0,4,0,0.4,4,662973,Sam Curran,0,6,0,1.0,5,34102,Rohit Sharma,6,7,1,0,28235,Shikhar Dhawan,3,3,0,0,4,False,0,0,0,0,0,2,5,0,False,,False,False,5.4,0,10,0,0,0,1,1,0,9
