PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,9,Zimbabwe,7,Pakistan,1st innings,0,"Fuller in length, just outside off and nips back a bit, drives it well but straight to cover fielder","Shaheen Shah Afridi to Chari, no run",0/0,1072470,Shaheen Shah Afridi,0,1,0,0.1,0,False,False,0,0,0,False,0,427178,Brian Chari,0,1,0,0,False,False,0,0,0,0,1,False,0,0,0,0,0,1,4,0,False,,False,False,0.0,0,1,0,0,0,0,0,0,0
no run,9,Zimbabwe,7,Pakistan,1st innings,0,"good come back delivery, pitches on off stump and angling across the right hander, Chari tries to push at it and gets beaten","Shaheen Shah Afridi to Chari, no run",0/0,1072470,Shaheen Shah Afridi,0,2,0,0.2,0,False,False,0,0,0,False,0,427178,Brian Chari,0,2,0,0,False,False,0,0,0,0,2,False,0,0,0,0,0,1,4,0,False,,False,False,0.0,0,2,0,0,0,0,0,0,0
no run,9,Zimbabwe,7,Pakistan,1st innings,0,"good length ball, on off stump, comes well forward and defends to cover","Shaheen Shah Afridi to Chari, no run",0/0,1072470,Shaheen Shah Afridi,0,3,0,0.3,0,False,False,0,0,0,False,0,427178,Brian Chari,0,3,0,0,False,False,0,0,0,0,3,False,0,0,0,0,0,1,4,0,False,,False,False,0.0,0,3,0,0,0,0,0,0,0
no run,9,Zimbabwe,7,Pakistan,1st innings,0,"bit wider ouside off and moves away, easy leave for Chari","Shaheen Shah Afridi to Chari, no run",0/0,1072470,Shaheen Shah Afridi,0,4,0,0.4,0,False,False,0,0,0,False,0,427178,Brian Chari,0,4,0,0,False,False,0,0,0,0,4,False,0,0,0,0,0,1,4,0,False,,False,False,0.0,0,4,0,0,0,0,0,0,0
four,9,Zimbabwe,7,Pakistan,1st innings,4,"Shot! Slightly fuller just outside off, Chari leans well forward, drive and times it well in the gap between point and cover for four","Shaheen Shah Afridi to Chari, FOUR runs",4/0,1072470,Shaheen Shah Afridi,0,5,0,0.5,4,False,False,0,0,0,False,0,427178,Brian Chari,4,5,1,0,False,False,0,0,0,0,5,False,0,0,0,0,0,1,4,0,False,,False,False,4.8,0,5,0,0,0,0,0,0,4
no run,9,Zimbabwe,7,Pakistan,1st innings,0,"full ball, just outside off and moves away, covers the line of the off stump and lets it go through to keeper","Shaheen Shah Afridi to Chari, no run",4/0,1072470,Shaheen Shah Afridi,0,6,0,1.0,4,False,False,0,0,0,False,0,427178,Brian Chari,4,6,1,0,55354,Chamu Chibhabha,0,0,0,0,6,True,0,0,0,0,0,1,4,0,False,,False,False,4.0,0,6,0,0,0,0,0,0,4
no run,9,Zimbabwe,7,Pakistan,1st innings,0,"back of length, pitchse on off stump and moves away a bit, Chibhabha goes back and defends to off side","Haris Rauf to Chibhabha, no run",4/0,1161606,Haris Rauf,0,1,0,0.1,0,1072470,Shaheen Shah Afridi,0,6,0,1.0,4,55354,Chamu Chibhabha,0,1,0,0,427178,Brian Chari,4,6,1,0,1,False,0,0,0,0,0,2,7,0,False,,False,False,3.42,0,7,0,0,0,0,0,0,4
run,9,Zimbabwe,7,Pakistan,1st innings,1,"good length ball, just outside off, opens the face of the bat and runs it down to third man to gets off the mark","Haris Rauf to Chibhabha, 1 run",5/0,1161606,Haris Rauf,0,2,0,0.2,1,1072470,Shaheen Shah Afridi,0,6,0,1.0,4,55354,Chamu Chibhabha,1,2,0,0,427178,Brian Chari,4,6,1,0,2,False,0,0,0,0,0,2,7,0,False,,False,False,3.75,0,8,0,0,0,0,0,0,5
wide,9,Zimbabwe,7,Pakistan,1st innings,1,"short and wide well outside off, left alone, Aleem Dar signals for a wide","Haris Rauf to Chari, 1 wide",6/0,1161606,Haris Rauf,0,2,0,0.2,2,1072470,Shaheen Shah Afridi,0,6,0,1.0,4,427178,Brian Chari,4,6,1,0,55354,Chamu Chibhabha,1,2,0,0,3,False,0,0,1,0,0,2,7,0,False,,False,False,4.5,0,8,0,0,0,0,0,1,6
no run,9,Zimbabwe,7,Pakistan,1st innings,0,"full and bit wide outside outside off, moves further away, Charis goes for a big booming drive, gets beaten","Haris Rauf to Chari, no run",6/0,1161606,Haris Rauf,0,3,0,0.3,2,1072470,Shaheen Shah Afridi,0,6,0,1.0,4,427178,Brian Chari,4,7,1,0,55354,Chamu Chibhabha,1,2,0,0,4,False,0,0,0,0,0,2,7,0,False,,False,False,4.0,0,9,0,0,0,0,0,0,6
run,9,Zimbabwe,7,Pakistan,1st innings,1,"back of length, on off stump, angles it down to third man for a single","Haris Rauf to Chari, 1 run",7/0,1161606,Haris Rauf,0,4,0,0.4,3,1072470,Shaheen Shah Afridi,0,6,0,1.0,4,427178,Brian Chari,5,8,1,0,55354,Chamu Chibhabha,1,2,0,0,5,False,0,0,0,0,0,2,7,0,False,,False,False,4.2,0,10,0,0,0,0,0,0,7
four,9,Zimbabwe,7,Pakistan,1st innings,4,"That is a superb shot! Back of length, Chibhabha rises with the bounce and punches it away in front of point fielder for four","Haris Rauf to Chibhabha, FOUR runs",11/0,1161606,Haris Rauf,0,5,0,0.5,7,1072470,Shaheen Shah Afridi,0,6,0,1.0,4,55354,Chamu Chibhabha,5,3,1,0,427178,Brian Chari,5,8,1,0,6,False,0,0,0,0,0,2,7,0,False,,False,False,6.0,0,11,0,0,0,0,0,0,11
no run,9,Zimbabwe,7,Pakistan,1st innings,0,"full ball, on middle and leg stump, gets right behind the line and pushes it to mid-on","Haris Rauf to Chibhabha, no run",11/0,1161606,Haris Rauf,0,6,0,1.0,7,1072470,Shaheen Shah Afridi,0,6,0,1.0,4,55354,Chamu Chibhabha,5,4,1,0,427178,Brian Chari,5,8,1,0,7,True,0,0,0,0,0,2,7,0,False,,False,False,5.5,0,12,0,0,0,0,0,0,11
no run,9,Zimbabwe,7,Pakistan,1st innings,0,"good short ball, on leg stump, Charis ducks underneath it","Shaheen Shah Afridi to Chari, no run",11/0,1072470,Shaheen Shah Afridi,0,7,0,1.1,4,1161606,Haris Rauf,0,6,0,1.0,7,427178,Brian Chari,5,9,1,0,55354,Chamu Chibhabha,5,4,1,0,1,False,1,0,0,0,0,3,0,0,False,,False,False,5.07,0,13,0,0,0,0,0,0,11
