PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,2,Australia,1,England,1st innings,0,"length ball, inswinger, defended off the back foot into the covers","Broad to Warner, no run",0/0,10617,Stuart Broad,0,1,0,0.1,0,False,False,0,0,0,False,0,219889,David Warner,0,1,0,0,434813,Marcus Harris,0,0,0,0,1,False,1,0,0,0,0,1,0,0,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
no run,2,Australia,1,England,1st innings,0,"fuller this time, and straighter, Warner looks to work into the leg side but finds the fielder at midwicket","Broad to Warner, no run",0/0,10617,Stuart Broad,0,2,0,0.2,0,False,False,0,0,0,False,0,219889,David Warner,0,2,0,0,434813,Marcus Harris,0,0,0,0,2,False,1,0,0,0,0,1,0,0,False,,False,False,0.0,0,2,0,0,0,1,1,0,0
no run,2,Australia,1,England,1st innings,0,"back of a length, straightish again, jumps back and defends","Broad to Warner, no run",0/0,10617,Stuart Broad,0,3,0,0.3,0,False,False,0,0,0,False,0,219889,David Warner,0,3,0,0,434813,Marcus Harris,0,0,0,0,3,False,1,0,0,0,0,1,0,0,False,,False,False,0.0,0,3,0,0,0,1,1,0,0
no run,2,Australia,1,England,1st innings,0,"<strong>beauty! </strong>Hits a good length, 84.4mph, angling in and then jags away off the seam to beat Warner","Broad to Warner, no run",0/0,10617,Stuart Broad,0,4,0,0.4,0,False,False,0,0,0,False,0,219889,David Warner,0,4,0,0,434813,Marcus Harris,0,0,0,0,4,False,1,0,0,0,0,1,0,0,False,,False,False,0.0,0,4,0,0,0,1,1,0,0
no run,2,Australia,1,England,1st innings,0,"big outswinger, hits that good length again, but too wide to draw a shot","Broad to Warner, no run",0/0,10617,Stuart Broad,0,5,0,0.5,0,False,False,0,0,0,False,0,219889,David Warner,0,5,0,0,434813,Marcus Harris,0,0,0,0,5,False,1,0,0,0,0,1,0,0,False,,False,False,0.0,0,5,0,0,0,1,1,0,0
no run,2,Australia,1,England,1st innings,0,"good length again, on sixth or seventh stump, no movement this time and shoulders arms","Broad to Warner, no run",0/0,10617,Stuart Broad,1,6,0,1.0,0,False,False,0,0,0,False,0,219889,David Warner,0,6,0,0,434813,Marcus Harris,0,0,0,0,6,True,1,0,0,0,0,1,0,0,False,,False,False,0.0,0,6,0,0,0,1,1,0,0
no run,2,Australia,1,England,1st innings,0,"sprays it across Harris, just back of a length, 88mph and left alone","Archer to Harris, no run",0/0,669855,Jofra Archer,0,1,0,0.1,0,10617,Stuart Broad,1,6,0,1.0,0,434813,Marcus Harris,0,1,0,0,219889,David Warner,0,6,0,0,1,False,0,0,0,0,0,2,4,0,False,,False,False,0.0,0,7,0,0,0,1,1,0,0
no run,2,Australia,1,England,1st innings,0,"fires it across him again, and shoulders arms","Archer to Harris, no run",0/0,669855,Jofra Archer,0,2,0,0.2,0,10617,Stuart Broad,1,6,0,1.0,0,434813,Marcus Harris,0,2,0,0,219889,David Warner,0,6,0,0,2,False,0,0,0,0,0,2,4,0,False,,False,False,0.0,0,8,0,0,0,1,1,0,0
no run,2,Australia,1,England,1st innings,0,"fuller, straighter, and a <strong>jaffa</strong>! Only 84mph this time, but draws Harris into the shot and beats his defensive push","Archer to Harris, no run",0/0,669855,Jofra Archer,0,3,0,0.3,0,10617,Stuart Broad,1,6,0,1.0,0,434813,Marcus Harris,0,3,0,0,219889,David Warner,0,6,0,0,3,False,0,0,0,0,0,2,4,0,False,,False,False,0.0,0,9,0,0,0,1,1,0,0
no run,2,Australia,1,England,1st innings,0,"beaten again! A little shorter, pitches on middle, Harris has a waft and misses it again","Archer to Harris, no run",0/0,669855,Jofra Archer,0,4,0,0.4,0,10617,Stuart Broad,1,6,0,1.0,0,434813,Marcus Harris,0,4,0,0,219889,David Warner,0,6,0,0,4,False,0,0,0,0,0,2,4,0,False,,False,False,0.0,0,10,0,0,0,1,1,0,0
