PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,6,India,1,England,1st innings,0,"length ball, pushed across from over the wicket, minimal turn and Dhawan cuts towards point","Rashid to Dhawan, no run",0/0,244497,Adil Rashid,0,1,0,0.1,0,False,False,0,0,0,False,0,28235,Shikhar Dhawan,0,1,0,0,422108,KL Rahul,0,0,0,0,1,False,0,0,0,0,0,1,2,0,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
no run,6,India,1,England,1st innings,0,"googly, slightly dragged down but again Dhawan can only prod it square and the field moves in","Rashid to Dhawan, no run",0/0,244497,Adil Rashid,0,2,0,0.2,0,False,False,0,0,0,False,0,28235,Shikhar Dhawan,0,2,0,0,422108,KL Rahul,0,0,0,0,2,False,0,0,0,0,0,1,2,0,False,,False,False,0.0,0,2,0,0,0,1,1,0,0
run,6,India,1,England,1st innings,1,flat legbreak on the stumps and this is pulled away through midwicket to the leg-side sweeper,"Rashid to Dhawan, 1 run",1/0,244497,Adil Rashid,0,3,0,0.3,1,False,False,0,0,0,False,0,28235,Shikhar Dhawan,1,3,0,0,422108,KL Rahul,0,0,0,0,3,False,0,0,0,0,0,1,2,0,False,,False,False,2.0,0,3,0,0,0,1,1,0,1
no run,6,India,1,England,1st innings,0,"looped out, 84kph on off stump, Rahul leans into a forward block","Rashid to Rahul, no run",1/0,244497,Adil Rashid,0,4,0,0.4,1,False,False,0,0,0,False,0,422108,KL Rahul,0,1,0,0,28235,Shikhar Dhawan,1,3,0,0,4,False,0,0,0,0,0,1,2,0,False,,False,False,1.5,0,4,0,0,0,1,1,0,1
run,6,India,1,England,1st innings,1,"flatter, on the stumps and tickled down to long-on walking out","Rashid to Rahul, 1 run",2/0,244497,Adil Rashid,0,5,0,0.5,2,False,False,0,0,0,False,0,422108,KL Rahul,1,2,0,0,28235,Shikhar Dhawan,1,3,0,0,5,False,0,0,0,0,0,1,2,0,False,,False,False,2.4,0,5,0,0,0,1,1,0,2
no run,6,India,1,England,1st innings,0,"nicely bowled, this dips and grips as Dhawan swishes out in front and gets a thick edge towards backward square leg","Rashid to Dhawan, no run",2/0,244497,Adil Rashid,0,6,0,1.0,2,False,False,0,0,0,False,0,28235,Shikhar Dhawan,1,4,0,0,422108,KL Rahul,1,2,0,0,6,True,0,0,0,0,0,1,2,0,False,,False,False,2.0,0,6,0,0,0,1,1,0,2
no run,6,India,1,England,1st innings,0,"back of a length outside off, Rahul is across and rides the bounce, punches to point","Archer to Rahul, no run",2/0,669855,Jofra Archer,0,1,0,0.1,0,244497,Adil Rashid,0,6,0,1.0,2,422108,KL Rahul,1,3,0,0,28235,Shikhar Dhawan,1,4,0,0,1,False,1,0,0,0,0,2,0,1,False,,False,False,1.71,0,7,0,0,0,1,1,0,2
out,6,India,1,England,1st innings,0,"<b>dragged on!</b> Pitched up in the channel, 141kph and Rahul prods tamely, diverts the ball into his pegs! Immediate success for Archer, and India are one down early doors. Full and he felt for it, only to get a thick inside edge into middle stump","Archer to Rahul, OUT",2/1,669855,Jofra Archer,0,2,1,0.2,0,244497,Adil Rashid,0,6,0,1.0,2,422108,KL Rahul,1,4,0,0,28235,Shikhar Dhawan,1,4,0,0,2,False,1,0,0,0,0,2,0,1,True,bowled,False,KL Rahul  b Archer 1 (5m 4b 0x4 0x6) SR: 25.00,1.5,0,8,0,1,0,1,1,0,2
no run,6,India,1,England,1st innings,0,"shortish and straight, defended down to the on side","Archer to Kohli, no run",2/1,669855,Jofra Archer,0,3,1,0.3,0,244497,Adil Rashid,0,6,0,1.0,2,253802,Virat Kohli,0,1,0,0,28235,Shikhar Dhawan,1,4,0,0,3,False,1,0,0,0,0,2,0,1,False,,False,False,1.33,0,9,0,1,0,1,1,0,2
no run,6,India,1,England,1st innings,0,"length outside off, 140kph and Kohli moves into line, dabs down towards backward point","Archer to Kohli, no run",2/1,669855,Jofra Archer,0,4,1,0.4,0,244497,Adil Rashid,0,6,0,1.0,2,253802,Virat Kohli,0,2,0,0,28235,Shikhar Dhawan,1,4,0,0,4,False,1,0,0,0,0,2,0,1,False,,False,False,1.2,0,10,0,1,0,1,1,0,2
