PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
leg bye,509668,Brisbane Heat,509671,Melbourne Renegades,1st innings,1,"on the legs, can't get any bat to it but steals a leg-bye","Usman Shinwari to Bryant, 1 leg bye",1/0,697279,Usman Shinwari,0,1,0,0.1,0,False,False,0,0,0,False,0,1088608,Max Bryant,0,1,0,0,37737,Brendon McCullum,0,0,0,0,1,False,0,0,0,0,1,1,4,0,False,,False,False,6.0,0,1,0,0,1,1,1,0,1
no run,509668,Brisbane Heat,509671,Melbourne Renegades,1st innings,0,"<strong>beauty</strong> on a length, started at about leg-stump before moving away viciously to square McCullum up","Usman Shinwari to McCullum, no run",1/0,697279,Usman Shinwari,0,2,0,0.2,0,False,False,0,0,0,False,0,37737,Brendon McCullum,0,1,0,0,1088608,Max Bryant,0,1,0,0,2,False,0,0,0,0,0,1,4,0,False,,False,False,3.0,0,2,0,0,0,1,1,0,1
run,509668,Brisbane Heat,509671,Melbourne Renegades,1st innings,1,"misses his line this time, on the pads, flicked to square-leg","Usman Shinwari to McCullum, 1 run",2/0,697279,Usman Shinwari,0,3,0,0.3,1,False,False,0,0,0,False,0,37737,Brendon McCullum,1,2,0,0,1088608,Max Bryant,0,1,0,0,3,False,0,0,0,0,0,1,4,0,False,,False,False,4.0,0,3,0,0,0,1,1,0,2
run,509668,Brisbane Heat,509671,Melbourne Renegades,1st innings,1,"length, angled across, defended with soft hands that allows him to scamper across for a run","Usman Shinwari to Bryant, 1 run",3/0,697279,Usman Shinwari,0,4,0,0.4,2,False,False,0,0,0,False,0,1088608,Max Bryant,1,2,0,0,37737,Brendon McCullum,1,2,0,0,4,False,0,0,0,0,0,1,4,0,False,,False,False,4.5,0,4,0,0,0,1,1,0,3
run,509668,Brisbane Heat,509671,Melbourne Renegades,1st innings,1,"length, angling across, McCullum steers it slightly tentatively to third-man","Usman Shinwari to McCullum, 1 run",4/0,697279,Usman Shinwari,0,5,0,0.5,3,False,False,0,0,0,False,0,37737,Brendon McCullum,2,3,0,0,1088608,Max Bryant,1,2,0,0,5,False,0,0,0,0,0,1,4,0,False,,False,False,4.8,0,5,0,0,0,1,1,0,4
no run,509668,Brisbane Heat,509671,Melbourne Renegades,1st innings,0,"<strong>beaten</strong>, length, angled across, held up in the wicket slightly which is unusual for the Gabba surface. Bryant flashed at it, but missed","Usman Shinwari to Bryant, no run",4/0,697279,Usman Shinwari,0,6,0,1.0,3,False,False,0,0,0,False,0,1088608,Max Bryant,1,3,0,0,37737,Brendon McCullum,2,3,0,0,6,True,0,0,0,0,0,1,4,0,False,,False,False,4.0,0,6,0,0,0,1,1,0,4
run,509668,Brisbane Heat,509671,Melbourne Renegades,1st innings,2,"overpitched, drifting in, works it off his pads wide of mid-on for a run","Mennie to McCullum, 2 runs",6/0,439288,Joe Mennie,0,1,0,0.1,2,697279,Usman Shinwari,0,6,0,1.0,3,37737,Brendon McCullum,4,4,0,0,1088608,Max Bryant,1,3,0,0,1,False,0,0,0,0,0,2,5,0,False,,False,False,5.14,0,7,0,0,0,1,1,0,6
run,509668,Brisbane Heat,509671,Melbourne Renegades,1st innings,1,"short and wide, sticks his bat out and guides it to third man","Mennie to McCullum, 1 run",7/0,439288,Joe Mennie,0,2,0,0.2,3,697279,Usman Shinwari,0,6,0,1.0,3,37737,Brendon McCullum,5,5,0,0,1088608,Max Bryant,1,3,0,0,2,False,0,0,0,0,0,2,5,0,False,,False,False,5.25,0,8,0,0,0,1,1,0,7
leg bye,509668,Brisbane Heat,509671,Melbourne Renegades,1st innings,1,"full and drifting in, steals another leg-bye","Mennie to Bryant, 1 leg bye",8/0,439288,Joe Mennie,0,3,0,0.3,3,697279,Usman Shinwari,0,6,0,1.0,3,1088608,Max Bryant,1,4,0,0,37737,Brendon McCullum,5,5,0,0,3,False,0,0,0,0,1,2,5,0,False,,False,False,5.33,0,9,0,0,1,1,1,0,8
no run,509668,Brisbane Heat,509671,Melbourne Renegades,1st innings,0,"length, bit of width but McCullum unable to time it or pierce the infield","Mennie to McCullum, no run",8/0,439288,Joe Mennie,0,4,0,0.4,3,697279,Usman Shinwari,0,6,0,1.0,3,37737,Brendon McCullum,5,6,0,0,1088608,Max Bryant,1,4,0,0,4,False,0,0,0,0,0,2,5,0,False,,False,False,4.8,0,10,0,0,0,1,1,0,8
