PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,1,England,6,India,1st innings,0,"full length and a hint of swing, squirted with a hard-handed push to the leg side","Kumar to Roy, no run",0/0,326016,Bhuvneshwar Kumar,0,1,0,0.1,0,False,False,0,0,0,False,0,298438,Jason Roy,0,1,0,0,308967,Jos Buttler,0,0,0,0,1,False,0,0,0,0,0,1,5,1,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
run,1,England,6,India,1st innings,1,"width, and clattered fiercely behind square, an important - and excellent - half-stop at backward point, as Roy gets off the mark","Kumar to Roy, 1 run",1/0,326016,Bhuvneshwar Kumar,0,2,0,0.2,1,False,False,0,0,0,False,0,298438,Jason Roy,1,2,0,0,308967,Jos Buttler,0,0,0,0,2,False,0,0,0,0,0,1,5,1,False,,False,False,3.0,0,2,0,0,0,1,1,0,1
out,1,England,6,India,1st innings,0,"<B>wicket to wicket and pinned lbw!</B> Buttler shuffles across his stumps, trying to work to the leg side, but that skidded from just back of a good length, into the knee-roll, and he knows there's no recourse there! That was smashing leg stump, and well, that's the start India needed!","Kumar to Buttler, OUT",1/1,326016,Bhuvneshwar Kumar,0,3,1,0.3,1,False,False,0,0,0,False,0,308967,Jos Buttler,0,1,0,0,298438,Jason Roy,1,2,0,0,3,False,0,0,0,0,0,1,5,1,True,leg before wicket,False,JC Buttler lbw b Kumar 0 (2m 1b 0x4 0x6) SR: 0.00,2.0,0,3,0,1,0,1,1,0,1
no run,1,England,6,India,1st innings,0,"beaten outside off, and there's more skiddy bounce to contend with as Malan plays just inside the line","Kumar to Malan, no run",1/1,326016,Bhuvneshwar Kumar,0,4,1,0.4,1,False,False,0,0,0,False,0,236489,Dawid Malan,0,1,0,0,298438,Jason Roy,1,2,0,0,4,False,0,0,0,0,0,1,5,1,False,,False,False,1.5,0,4,0,1,0,1,1,0,1
no run,1,England,6,India,1st innings,0,right behind the line to defend as Malan bides his time,"Kumar to Malan, no run",1/1,326016,Bhuvneshwar Kumar,0,5,1,0.5,1,False,False,0,0,0,False,0,236489,Dawid Malan,0,2,0,0,298438,Jason Roy,1,2,0,0,5,False,0,0,0,0,0,1,5,1,False,,False,False,1.2,0,5,0,1,0,1,1,0,1
four,1,England,6,India,1st innings,4,"<strong>open-faced elegance through the covers!</strong> There's the flip-side of the skiddiness, if there's a hint of width, then placing the bat through the line can bring its rewards. Eased to the rope to get England up and running","Kumar to Malan, FOUR runs",5/1,326016,Bhuvneshwar Kumar,0,6,1,1.0,5,False,False,0,0,0,False,0,236489,Dawid Malan,4,3,1,0,298438,Jason Roy,1,2,0,0,6,True,0,0,0,0,0,1,5,1,False,,False,False,5.0,0,6,0,1,0,1,1,0,5
six,1,England,6,India,1st innings,6,"<B>kapow!</B> In the arc, a bog-standard off-spinner, and Roy plants the front foot and boshes it handsomely over long-on! Out come the wet wipes as the crowd returns the ball","Washington Sundar to Roy, SIX runs",11/1,719715,Washington Sundar,0,1,0,0.1,6,326016,Bhuvneshwar Kumar,0,6,1,1.0,5,298438,Jason Roy,7,3,0,1,236489,Dawid Malan,4,3,1,0,1,False,0,0,0,0,0,2,7,0,False,,False,False,9.42,0,7,0,1,0,1,1,0,11
no run,1,England,6,India,1st innings,0,"drags the length back, into the pitch, and Roy flashes into the off side","Washington Sundar to Roy, no run",11/1,719715,Washington Sundar,0,2,0,0.2,6,326016,Bhuvneshwar Kumar,0,6,1,1.0,5,298438,Jason Roy,7,4,0,1,236489,Dawid Malan,4,3,1,0,2,False,0,0,0,0,0,2,7,0,False,,False,False,8.25,0,8,0,1,0,1,1,0,11
run,1,England,6,India,1st innings,1,"shuffling across the crease, and nudged to mid-on for a single","Washington Sundar to Roy, 1 run",12/1,719715,Washington Sundar,0,3,0,0.3,7,326016,Bhuvneshwar Kumar,0,6,1,1.0,5,298438,Jason Roy,8,5,0,1,236489,Dawid Malan,4,3,1,0,3,False,0,0,0,0,0,2,7,0,False,,False,False,8.0,0,9,0,1,0,1,1,0,12
no run,1,England,6,India,1st innings,0,"full face of the bat, Sundar is once again back of a length, challenging Malan with an exploratory push to cover","Washington Sundar to Malan, no run",12/1,719715,Washington Sundar,0,4,0,0.4,7,326016,Bhuvneshwar Kumar,0,6,1,1.0,5,236489,Dawid Malan,4,4,1,0,298438,Jason Roy,8,5,0,1,4,False,0,0,0,0,0,2,7,0,False,,False,False,7.2,0,10,0,1,0,1,1,0,12
