PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,5,New Zealand,2,Australia,1st innings,0,"pushed across full outside off, left alone","Sams to Guptill, no run",0/0,826901,Daniel Sams,0,1,0,0.1,0,False,False,0,0,0,False,0,226492,Martin Guptill,0,1,0,0,625964,Tim Seifert,0,0,0,0,1,False,0,0,0,0,0,1,6,1,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
no run,5,New Zealand,2,Australia,1st innings,0,"similar delivery, full outside off, hunting for some swing...through to the keeper","Sams to Guptill, no run",0/0,826901,Daniel Sams,0,2,0,0.2,0,False,False,0,0,0,False,0,226492,Martin Guptill,0,2,0,0,625964,Tim Seifert,0,0,0,0,2,False,0,0,0,0,0,1,6,1,False,,False,False,0.0,0,2,0,0,0,1,1,0,0
out,5,New Zealand,2,Australia,1st innings,0,"<strong>got him! Guptill's woes continue.</strong> Full at off stump, brings the drive this time, it skews off a thick outside half of the part and it's a regulation catch at backward point","Sams to Guptill, OUT",0/1,826901,Daniel Sams,0,3,1,0.3,0,False,False,0,0,0,False,0,226492,Martin Guptill,0,3,0,0,625964,Tim Seifert,0,0,0,0,3,False,0,0,0,0,0,1,6,1,True,caught,False,MJ Guptill c Agar b Sams 0 (2m 3b 0x4 0x6) SR: 0.00,0.0,0,3,0,1,0,1,1,0,0
no run,5,New Zealand,2,Australia,1st innings,0,"length ball outside off, finds the middle of Williamson's bat as he cuts but straight to backward point","Sams to Williamson, no run",0/1,826901,Daniel Sams,0,4,1,0.4,0,False,False,0,0,0,False,0,277906,Kane Williamson,0,1,0,0,625964,Tim Seifert,0,0,0,0,4,False,0,0,0,0,0,1,6,1,False,,False,False,0.0,0,4,0,1,0,1,1,0,0
four,5,New Zealand,2,Australia,1st innings,4,"Williamson and New Zealand are away, dropped in a touch short by Sams, it's pulled from outside off through midwicket","Sams to Williamson, FOUR runs",4/1,826901,Daniel Sams,0,5,1,0.5,4,False,False,0,0,0,False,0,277906,Kane Williamson,4,2,1,0,625964,Tim Seifert,0,0,0,0,5,False,0,0,0,0,0,1,6,1,False,,False,False,4.8,0,5,0,1,0,1,1,0,4
run,5,New Zealand,2,Australia,1st innings,2,"through the off side this time, driving at a full delivery, splits the gap between point and backward point...third man is able to get around","Sams to Williamson, 2 runs",6/1,826901,Daniel Sams,0,6,1,1.0,6,False,False,0,0,0,False,0,277906,Kane Williamson,6,3,1,0,625964,Tim Seifert,0,0,0,0,6,True,0,0,0,0,0,1,6,1,False,,False,False,6.0,0,6,0,1,0,1,1,0,6
run,5,New Zealand,2,Australia,1st innings,1,"starts with a big full toss, just gets pushed down to long-off for a single","Zampa to Seifert, 1 run",7/1,379504,Adam Zampa,0,1,0,0.1,1,826901,Daniel Sams,0,6,1,1.0,6,625964,Tim Seifert,1,1,0,0,277906,Kane Williamson,6,3,1,0,1,False,0,0,0,0,0,2,4,0,False,,False,False,6.0,0,7,0,1,0,1,1,0,7
no run,5,New Zealand,2,Australia,1st innings,0,"uses his feet, makes it into a very full delivery which he flicks back down the pitch. Zampa and Seifert fall over each other","Zampa to Williamson, no run",7/1,379504,Adam Zampa,0,2,0,0.2,1,826901,Daniel Sams,0,6,1,1.0,6,277906,Kane Williamson,6,4,1,0,625964,Tim Seifert,1,1,0,0,2,False,0,0,0,0,0,2,4,0,False,,False,False,5.25,0,8,0,1,0,1,1,0,7
run,5,New Zealand,2,Australia,1st innings,1,"flatter delivery on the pads, tucked backward of square on the leg side","Zampa to Williamson, 1 run",8/1,379504,Adam Zampa,0,3,0,0.3,2,826901,Daniel Sams,0,6,1,1.0,6,277906,Kane Williamson,7,5,1,0,625964,Tim Seifert,1,1,0,0,3,False,0,0,0,0,0,2,4,0,False,,False,False,5.33,0,9,0,1,0,1,1,0,8
no run,5,New Zealand,2,Australia,1st innings,0,"shorter delivery, he goes onto the back foot and drives into the covers","Zampa to Seifert, no run",8/1,379504,Adam Zampa,0,4,0,0.4,2,826901,Daniel Sams,0,6,1,1.0,6,625964,Tim Seifert,1,2,0,0,277906,Kane Williamson,7,5,1,0,4,False,0,0,0,0,0,2,4,0,False,,False,False,4.8,0,10,0,1,0,1,1,0,8
leg bye,5,New Zealand,2,Australia,1st innings,2,"full at the toes, deflects through short third man, a strangled appeal for lbw","Zampa to Seifert, 2 leg byes",10/1,379504,Adam Zampa,0,5,0,0.5,2,826901,Daniel Sams,0,6,1,1.0,6,625964,Tim Seifert,1,3,0,0,277906,Kane Williamson,7,5,1,0,5,False,0,0,0,0,2,2,4,0,False,,False,False,5.45,0,11,0,1,2,1,1,0,10
no run,5,New Zealand,2,Australia,1st innings,0,another full toss but it gets driven straight to cover,"Zampa to Seifert, no run",10/1,379504,Adam Zampa,0,6,0,1.0,2,826901,Daniel Sams,0,6,1,1.0,6,625964,Tim Seifert,1,4,0,0,277906,Kane Williamson,7,5,1,0,6,True,0,0,0,0,0,2,4,0,False,,False,False,5.0,0,12,0,1,0,1,1,0,10
run,5,New Zealand,2,Australia,1st innings,1,"back of a length at off stump, played with an open face towards backward point","JA Richardson to Williamson, 1 run",11/1,774223,Jhye Richardson,0,1,0,0.1,1,379504,Adam Zampa,0,6,0,1.0,2,277906,Kane Williamson,8,6,1,0,625964,Tim Seifert,1,4,0,0,1,False,0,0,0,0,0,3,5,1,False,,False,False,5.07,0,13,0,1,0,1,1,0,11
out,5,New Zealand,2,Australia,1st innings,0,<strong>through him! That's a beauty</strong>. A rapid yorker goes under the bat and takes the base of off stump. Almost as though Seifert played over it,"JA Richardson to Seifert, OUT",11/2,774223,Jhye Richardson,0,2,1,0.2,1,379504,Adam Zampa,0,6,0,1.0,2,625964,Tim Seifert,1,5,0,0,277906,Kane Williamson,8,6,1,0,2,False,0,0,0,0,0,3,5,1,True,bowled,False,TL Seifert  b JA Richardson 1 (11m 5b 0x4 0x6) SR: 20.00,4.71,0,14,0,2,0,1,1,0,11
no run,5,New Zealand,2,Australia,1st innings,0,"back of a length, 139kph, on the stumps and defended to the on side","JA Richardson to Conway, no run",11/2,774223,Jhye Richardson,0,3,1,0.3,1,379504,Adam Zampa,0,6,0,1.0,2,379140,Devon Conway,0,1,0,0,277906,Kane Williamson,8,6,1,0,3,False,0,0,0,0,0,3,5,1,False,,False,False,4.4,0,15,0,2,0,1,1,0,11
run,5,New Zealand,2,Australia,1st innings,2,"full at off stump, gets it neatly through the off side with a drive","JA Richardson to Conway, 2 runs",13/2,774223,Jhye Richardson,0,4,1,0.4,3,379504,Adam Zampa,0,6,0,1.0,2,379140,Devon Conway,2,2,0,0,277906,Kane Williamson,8,6,1,0,4,False,0,0,0,0,0,3,5,1,False,,False,False,4.87,0,16,0,2,0,1,1,0,13
run,5,New Zealand,2,Australia,1st innings,1,nudged into the on side,"JA Richardson to Conway, 1 run",14/2,774223,Jhye Richardson,0,5,1,0.5,4,379504,Adam Zampa,0,6,0,1.0,2,379140,Devon Conway,3,3,0,0,277906,Kane Williamson,8,6,1,0,5,False,0,0,0,0,0,3,5,1,False,,False,False,4.94,0,17,0,2,0,1,1,0,14
leg bye,5,New Zealand,2,Australia,1st innings,1,"short of a length, straight, 139kph, Williamson goes for the pull but gets taken on the thigh pad and it balloons to the on side","JA Richardson to Williamson, 1 leg bye",15/2,774223,Jhye Richardson,0,6,1,1.0,4,379504,Adam Zampa,0,6,0,1.0,2,277906,Kane Williamson,8,7,1,0,379140,Devon Conway,3,3,0,0,6,True,0,0,0,0,1,3,5,1,False,,False,False,5.0,0,18,0,2,1,1,1,0,15
no run,5,New Zealand,2,Australia,1st innings,0,"a slower ball on the stumps, dabbed square into the off side","Sams to Williamson, no run",15/2,826901,Daniel Sams,0,7,1,1.1,6,774223,Jhye Richardson,0,6,1,1.0,4,277906,Kane Williamson,8,8,1,0,379140,Devon Conway,3,3,0,0,1,False,0,0,0,0,0,4,4,1,False,,False,False,4.73,0,19,0,2,0,1,1,0,15
no run,5,New Zealand,2,Australia,1st innings,0,"short of a length, pushed off the back foot into the covers","Sams to Williamson, no run",15/2,826901,Daniel Sams,0,8,1,1.2,6,774223,Jhye Richardson,0,6,1,1.0,4,277906,Kane Williamson,8,9,1,0,379140,Devon Conway,3,3,0,0,2,False,0,0,0,0,0,4,4,1,False,,False,False,4.5,0,20,0,2,0,1,1,0,15
no run,5,New Zealand,2,Australia,1st innings,0,"a yorker at off stump, 133kph, squeezed off the toe end","Sams to Williamson, no run",15/2,826901,Daniel Sams,0,9,1,1.3,6,774223,Jhye Richardson,0,6,1,1.0,4,277906,Kane Williamson,8,10,1,0,379140,Devon Conway,3,3,0,0,3,False,0,0,0,0,0,4,4,1,False,,False,False,4.28,0,21,0,2,0,1,1,0,15
no run,5,New Zealand,2,Australia,1st innings,0,"a bouncer over leg stump, sails over Williamson's head","Sams to Williamson, no run",15/2,826901,Daniel Sams,0,10,1,1.4,6,774223,Jhye Richardson,0,6,1,1.0,4,277906,Kane Williamson,8,11,1,0,379140,Devon Conway,3,3,0,0,4,False,0,0,0,0,0,4,4,1,False,,False,False,4.09,0,22,0,2,0,1,1,0,15
four,5,New Zealand,2,Australia,1st innings,4,"just wide of midwicket! Came down the pitch, a short-of-a-length delivery, swings it hard through the leg side","Sams to Williamson, FOUR runs",19/2,826901,Daniel Sams,0,11,1,1.5,10,774223,Jhye Richardson,0,6,1,1.0,4,277906,Kane Williamson,12,12,2,0,379140,Devon Conway,3,3,0,0,5,False,0,0,0,0,0,4,4,1,False,,False,False,4.95,0,23,0,2,0,1,1,0,19
