PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
run,628333,Sunrisers Hyderabad,335975,Delhi Capitals,1st innings,2,"on the pads to start, worked to midwicket. And Jayant oversteps. Absolute rubbish from Jayant. How can you do that? Already Sunrisers with the momentum. Gives Dhawan a chance too","Yadav to Warner, (no ball) 1 run",2/0,447587,Jayant Yadav,0,0,0,0.0,2,False,False,0,0,0,False,0,219889,David Warner,1,1,0,0,28235,Shikhar Dhawan,0,0,0,0,1,False,0,1,0,0,0,1,10,0,False,,False,False,False,0,0,1,0,0,1,1,0,2
four,628333,Sunrisers Hyderabad,335975,Delhi Capitals,1st innings,4,"smashed for four. Flat delivery on off, pulled over midwicket for four. Deserved punishment for Jayant. Not good at all","Yadav to Dhawan, FOUR runs",6/0,447587,Jayant Yadav,0,1,0,0.1,6,False,False,0,0,0,False,0,28235,Shikhar Dhawan,4,1,1,0,219889,David Warner,1,1,0,0,2,False,0,0,0,0,0,1,10,0,False,,False,False,36.0,0,1,0,0,0,1,1,0,6
run,628333,Sunrisers Hyderabad,335975,Delhi Capitals,1st innings,1,"and now a leg side-ish delivery, worked down to fine leg for a run","Yadav to Dhawan, 1 run",7/0,447587,Jayant Yadav,0,2,0,0.2,7,False,False,0,0,0,False,0,28235,Shikhar Dhawan,5,2,1,0,219889,David Warner,1,1,0,0,3,False,0,0,0,0,0,1,10,0,False,,False,False,21.0,0,2,0,0,0,1,1,0,7
no run,628333,Sunrisers Hyderabad,335975,Delhi Capitals,1st innings,0,"on the pads, Warner misses a flick. Struck on the pad.","Yadav to Warner, no run",7/0,447587,Jayant Yadav,0,3,0,0.3,7,False,False,0,0,0,False,0,219889,David Warner,1,2,0,0,28235,Shikhar Dhawan,5,2,1,0,4,False,0,0,0,0,0,1,10,0,False,,False,False,14.0,0,3,0,0,0,1,1,0,7
run,628333,Sunrisers Hyderabad,335975,Delhi Capitals,1st innings,1,"on the pads again, worked to square leg. Not a bad line, cramping Warner for room","Yadav to Warner, 1 run",8/0,447587,Jayant Yadav,0,4,0,0.4,8,False,False,0,0,0,False,0,219889,David Warner,2,3,0,0,28235,Shikhar Dhawan,5,2,1,0,5,False,0,0,0,0,0,1,10,0,False,,False,False,12.0,0,4,0,0,0,1,1,0,8
run,628333,Sunrisers Hyderabad,335975,Delhi Capitals,1st innings,1,"a hint of turn. Slow outside off, some turn. Pushed to long-off","Yadav to Dhawan, 1 run",9/0,447587,Jayant Yadav,0,5,0,0.5,9,False,False,0,0,0,False,0,28235,Shikhar Dhawan,6,3,1,0,219889,David Warner,2,3,0,0,6,False,0,0,0,0,0,1,10,0,False,,False,False,10.8,0,5,0,0,0,1,1,0,9
run,628333,Sunrisers Hyderabad,335975,Delhi Capitals,1st innings,1,"on the pads again, worked to midwicket. Tidy start for Sunrisers. Decent comeback from Jayant","Yadav to Warner, 1 run",10/0,447587,Jayant Yadav,0,6,0,1.0,10,False,False,0,0,0,False,0,219889,David Warner,3,4,0,0,28235,Shikhar Dhawan,6,3,1,0,7,True,0,0,0,0,0,1,10,0,False,,False,False,10.0,0,6,0,0,0,1,1,0,10
run,628333,Sunrisers Hyderabad,335975,Delhi Capitals,1st innings,1,"ooh, close. Full outside off, some swing in. Pushed to mid-off for a run. Even Warner needed a dive. Jayant misses the stumps at the bowler's end. <b>Out if he hit</b>","Morris to Warner, 1 run",11/0,439952,Chris Morris,0,1,0,0.1,1,447587,Jayant Yadav,0,6,0,1.0,10,219889,David Warner,4,5,0,0,28235,Shikhar Dhawan,6,3,1,0,1,False,0,0,0,0,0,2,2,1,False,,False,False,9.42,0,7,0,0,0,1,1,0,11
no run,628333,Sunrisers Hyderabad,335975,Delhi Capitals,1st innings,0,"a wide yorker outside off, 145 kph. Dhawan can't reach his attempted cut. Bat hits ground.","Morris to Dhawan, no run",11/0,439952,Chris Morris,0,2,0,0.2,1,447587,Jayant Yadav,0,6,0,1.0,10,28235,Shikhar Dhawan,6,4,1,0,219889,David Warner,4,5,0,0,2,False,0,0,0,0,0,2,2,1,False,,False,False,8.25,0,8,0,0,0,1,1,0,11
run,628333,Sunrisers Hyderabad,335975,Delhi Capitals,1st innings,1,"sloppy from Daredevils this. Full and wide outside off, driven to Mathews to cover who simply fumbles to allow a run. That's five extra runs already for Dhawan","Morris to Dhawan, 1 run",12/0,439952,Chris Morris,0,3,0,0.3,2,447587,Jayant Yadav,0,6,0,1.0,10,28235,Shikhar Dhawan,7,5,1,0,219889,David Warner,4,5,0,0,3,False,0,0,0,0,0,2,2,1,False,,False,False,8.0,0,9,0,0,0,1,1,0,12
