PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
four,1117814,Multan Sultans,953835,Karachi Kings,1st innings,4,and it's a loose start. Strayed down legside and Rizwan helps it past fine leg for a first ball boundary,"Imad Wasim to Mohammad Rizwan, FOUR runs",4/0,227758,Imad Wasim,0,1,0,0.1,4,False,False,0,0,0,False,0,323389,Mohammad Rizwan,4,1,1,0,326637,Chris Lynn,0,0,0,0,1,False,0,0,0,0,0,1,9,0,False,,False,False,24.0,0,1,0,0,0,1,1,0,4
run,1117814,Multan Sultans,953835,Karachi Kings,1st innings,3,charges down the track and helps it to cow corner. Very alert running helps them get three. Quick start for Multan,"Imad Wasim to Mohammad Rizwan, 3 runs",7/0,227758,Imad Wasim,0,2,0,0.2,7,False,False,0,0,0,False,0,323389,Mohammad Rizwan,7,2,1,0,326637,Chris Lynn,0,0,0,0,2,False,0,0,0,0,0,1,9,0,False,,False,False,21.0,0,2,0,0,0,1,1,0,7
leg bye,1117814,Multan Sultans,953835,Karachi Kings,1st innings,1,"poor line again, allowing Lynn to flick it past fine leg. Off the pad, mind you","Imad Wasim to Lynn, 1 leg bye",8/0,227758,Imad Wasim,0,3,0,0.3,7,False,False,0,0,0,False,0,326637,Chris Lynn,0,1,0,0,323389,Mohammad Rizwan,7,2,1,0,3,False,0,0,0,0,1,1,9,0,False,,False,False,16.0,0,3,0,0,1,1,1,0,8
run,1117814,Multan Sultans,953835,Karachi Kings,1st innings,1,eased to midwicket for a single,"Imad Wasim to Mohammad Rizwan, 1 run",9/0,227758,Imad Wasim,0,4,0,0.4,8,False,False,0,0,0,False,0,323389,Mohammad Rizwan,8,3,1,0,326637,Chris Lynn,0,1,0,0,4,False,0,0,0,0,0,1,9,0,False,,False,False,13.5,0,4,0,0,0,1,1,0,9
no run,1117814,Multan Sultans,953835,Karachi Kings,1st innings,0,driven to mid-off,"Imad Wasim to Lynn, no run",9/0,227758,Imad Wasim,0,5,0,0.5,8,False,False,0,0,0,False,0,326637,Chris Lynn,0,2,0,0,323389,Mohammad Rizwan,8,3,1,0,5,False,0,0,0,0,0,1,9,0,False,,False,False,10.8,0,5,0,0,0,1,1,0,9
no run,1117814,Multan Sultans,953835,Karachi Kings,1st innings,0,defended back to the bowler,"Imad Wasim to Lynn, no run",9/0,227758,Imad Wasim,0,6,0,1.0,8,False,False,0,0,0,False,0,326637,Chris Lynn,0,3,0,0,323389,Mohammad Rizwan,8,3,1,0,6,True,0,0,0,0,0,1,9,0,False,,False,False,9.0,0,6,0,0,0,1,1,0,9
no run,1117814,Multan Sultans,953835,Karachi Kings,1st innings,0,"full and wide, driven to cover","Mohammad Amir to Mohammad Rizwan, no run",9/0,290948,Mohammad Amir,0,1,0,0.1,0,227758,Imad Wasim,0,6,0,1.0,8,323389,Mohammad Rizwan,8,4,1,0,326637,Chris Lynn,0,3,0,0,1,False,1,0,0,0,0,2,8,0,False,,False,False,7.71,0,7,0,0,0,1,1,0,9
leg bye,1117814,Multan Sultans,953835,Karachi Kings,1st innings,4,"swinging nastily back in, but it manages to clip Rizwan on the pads and trickle down to fine leg. Amir appeals vociferously and hopefully for a leg before, but that never pitched in line","Mohammad Amir to Mohammad Rizwan, 4 leg byes",13/0,290948,Mohammad Amir,0,2,0,0.2,0,227758,Imad Wasim,0,6,0,1.0,8,323389,Mohammad Rizwan,8,5,1,0,326637,Chris Lynn,0,3,0,0,2,False,1,0,0,0,4,2,8,0,False,,False,False,9.75,0,8,0,0,4,1,1,0,13
no run,1117814,Multan Sultans,953835,Karachi Kings,1st innings,0,"<strong>absolutely gorgeous</strong>. Yorker that seamed ever so slightly away from the batsman and appeared to beat him. Amir is convinced that it took a slight edge, and reviews. The review shows no spike, though, so it's not out","Mohammad Amir to Mohammad Rizwan, no run",13/0,290948,Mohammad Amir,0,3,0,0.3,0,227758,Imad Wasim,0,6,0,1.0,8,323389,Mohammad Rizwan,8,6,1,0,326637,Chris Lynn,0,3,0,0,3,False,1,0,0,0,0,2,8,0,False,,False,False,8.66,0,9,0,0,0,1,1,0,13
no run,1117814,Multan Sultans,953835,Karachi Kings,1st innings,0,"brilliant bowling once more, <strong>this is a sensational over</strong>. Seams away and beats the outside edge. You don't say that often these days but Rizwan's been put through the ringer at the moment","Mohammad Amir to Mohammad Rizwan, no run",13/0,290948,Mohammad Amir,0,4,0,0.4,0,227758,Imad Wasim,0,6,0,1.0,8,323389,Mohammad Rizwan,8,7,1,0,326637,Chris Lynn,0,3,0,0,4,False,1,0,0,0,0,2,8,0,False,,False,False,7.8,0,10,0,0,0,1,1,0,13
leg bye,1117814,Multan Sultans,953835,Karachi Kings,1st innings,4,"<strong>huge appeal for lbw again from Amir</strong>! Rizwan shuffled across and it swerved back in and struck him on the boot. Umpire unmoved, so they review again. Pitching just outside leg so Rizwan survives","Mohammad Amir to Mohammad Rizwan, 4 leg byes",17/0,290948,Mohammad Amir,0,5,0,0.5,0,227758,Imad Wasim,0,6,0,1.0,8,323389,Mohammad Rizwan,8,8,1,0,326637,Chris Lynn,0,3,0,0,5,False,1,0,0,0,4,2,8,0,False,,False,False,9.27,0,11,0,0,4,1,1,0,17
no run,1117814,Multan Sultans,953835,Karachi Kings,1st innings,0,yorker driven back to Rizwan. <strong>What a magnificent over that was! How did Rizwan survive it? Fantastic start to the game</strong>,"Mohammad Amir to Mohammad Rizwan, no run",17/0,290948,Mohammad Amir,1,6,0,1.0,0,227758,Imad Wasim,0,6,0,1.0,8,323389,Mohammad Rizwan,8,9,1,0,326637,Chris Lynn,0,3,0,0,6,True,1,0,0,0,0,2,8,0,False,,False,False,8.5,0,12,0,0,0,1,1,0,17
four,1117814,Multan Sultans,953835,Karachi Kings,1st innings,4,"that's not quite the same quality, and it allows Lynn to prance down the wicket and smash him over long-on for his highest core in the PSL this season","Waqas Maqsood to Lynn, FOUR runs",21/0,533561,Waqas Maqsood,0,1,0,0.1,4,290948,Mohammad Amir,1,6,0,1.0,0,326637,Chris Lynn,4,4,1,0,323389,Mohammad Rizwan,8,9,1,0,1,False,0,0,0,0,0,3,14,0,False,,False,False,9.69,0,13,0,0,0,1,1,0,21
