PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,29,Ireland,40,Afghanistan,1st innings,0,"length, but outside off, and he leaves it alone. Crept through to the wicketkeeper","Dawlat Zadran to Porterfield, no run",0/0,516561,Dawlat Zadran,0,1,0,0.1,0,False,False,0,0,0,False,0,24611,William Porterfield,0,1,0,0,303427,Paul Stirling,0,0,0,0,1,False,0,0,0,0,0,1,1,0,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
no run,29,Ireland,40,Afghanistan,1st innings,0,"length, straighter, and keeps a bit low, as he shapes up and defends it straight down the wicket","Dawlat Zadran to Porterfield, no run",0/0,516561,Dawlat Zadran,0,2,0,0.2,0,False,False,0,0,0,False,0,24611,William Porterfield,0,2,0,0,303427,Paul Stirling,0,0,0,0,2,False,0,0,0,0,0,1,1,0,False,,False,False,0.0,0,2,0,0,0,1,1,0,0
no run,29,Ireland,40,Afghanistan,1st innings,0,"length, angles across him, and he leaves","Dawlat Zadran to Porterfield, no run",0/0,516561,Dawlat Zadran,0,3,0,0.3,0,False,False,0,0,0,False,0,24611,William Porterfield,0,3,0,0,303427,Paul Stirling,0,0,0,0,3,False,0,0,0,0,0,1,1,0,False,,False,False,0.0,0,3,0,0,0,1,1,0,0
no run,29,Ireland,40,Afghanistan,1st innings,0,"slightly shorter, and he leans back and tries to pull. <b>Goes off the inside edge</b>, and trickles down towards Shahzad behind the wicket. No pace, and little bounce here...","Dawlat Zadran to Porterfield, no run",0/0,516561,Dawlat Zadran,0,4,0,0.4,0,False,False,0,0,0,False,0,24611,William Porterfield,0,4,0,0,303427,Paul Stirling,0,0,0,0,4,False,0,0,0,0,0,1,1,0,False,,False,False,0.0,0,4,0,0,0,1,1,0,0
no run,29,Ireland,40,Afghanistan,1st innings,0,"length, a little wide, and he goes back and drives it towards cover","Dawlat Zadran to Porterfield, no run",0/0,516561,Dawlat Zadran,0,5,0,0.5,0,False,False,0,0,0,False,0,24611,William Porterfield,0,5,0,0,303427,Paul Stirling,0,0,0,0,5,False,0,0,0,0,0,1,1,0,False,,False,False,0.0,0,5,0,0,0,1,1,0,0
run,29,Ireland,40,Afghanistan,1st innings,1,"fuller, wider, and he drives. The man at cover dives away to his right and stops it","Dawlat Zadran to Porterfield, 1 run",1/0,516561,Dawlat Zadran,0,6,0,1.0,1,False,False,0,0,0,False,0,24611,William Porterfield,1,6,0,0,303427,Paul Stirling,0,0,0,0,6,True,0,0,0,0,0,1,1,0,False,,False,False,1.0,0,6,0,0,0,1,1,0,1
no run,29,Ireland,40,Afghanistan,1st innings,0,"outside off, and he goes back to cut, but misses","Mujeeb Ur Rahman to Porterfield, no run",1/0,974109,Mujeeb Ur Rahman,0,1,0,0.1,0,516561,Dawlat Zadran,0,6,0,1.0,1,24611,William Porterfield,1,7,0,0,303427,Paul Stirling,0,0,0,0,1,False,1,0,0,0,0,2,0,1,False,,False,False,0.85,0,7,0,0,0,1,1,0,1
no run,29,Ireland,40,Afghanistan,1st innings,0,"goes straight with the arm, and he leaves it on a length outside off","Mujeeb Ur Rahman to Porterfield, no run",1/0,974109,Mujeeb Ur Rahman,0,2,0,0.2,0,516561,Dawlat Zadran,0,6,0,1.0,1,24611,William Porterfield,1,8,0,0,303427,Paul Stirling,0,0,0,0,2,False,1,0,0,0,0,2,0,1,False,,False,False,0.75,0,8,0,0,0,1,1,0,1
out,29,Ireland,40,Afghanistan,1st innings,0,"<strong>FIRST BLOOD!</strong> No pace on this ball, bowled from wide of the crease from around the wicket, and dropping a bit short. He tries to cut, but gets an inside edge on to the stumps. Dream start for Afghanistan, getting the experienced Porterfield out this early!","Mujeeb Ur Rahman to Porterfield, OUT",1/1,974109,Mujeeb Ur Rahman,0,3,1,0.3,0,516561,Dawlat Zadran,0,6,0,1.0,1,24611,William Porterfield,1,9,0,0,303427,Paul Stirling,0,0,0,0,3,False,1,0,0,0,0,2,0,1,True,bowled,False,WTS Porterfield  b Mujeeb Ur Rahman 1 (9b 0x4 0x6) SR: 11.11,0.66,0,9,0,1,0,1,1,0,1
no run,29,Ireland,40,Afghanistan,1st innings,0,presses forward and defend a length ball pitched just outside off,"Mujeeb Ur Rahman to Balbirnie, no run",1/1,974109,Mujeeb Ur Rahman,0,4,1,0.4,0,516561,Dawlat Zadran,0,6,0,1.0,1,303423,Andy Balbirnie,0,1,0,0,303427,Paul Stirling,0,0,0,0,4,False,1,0,0,0,0,2,0,1,False,,False,False,0.6,0,10,0,1,0,1,1,0,1
no run,29,Ireland,40,Afghanistan,1st innings,0,goes back and punches a straight ball outside off towards extra cover,"Mujeeb Ur Rahman to Balbirnie, no run",1/1,974109,Mujeeb Ur Rahman,0,5,1,0.5,0,516561,Dawlat Zadran,0,6,0,1.0,1,303423,Andy Balbirnie,0,2,0,0,303427,Paul Stirling,0,0,0,0,5,False,1,0,0,0,0,2,0,1,False,,False,False,0.54,0,11,0,1,0,1,1,0,1
