PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,1117814,Multan Sultans,953833,Peshawar Zalmi,1st innings,0,full outswinger hoops wide outside off after starting on middle stump. Walks down and mistimes his drive to mid-off,"Mohammad Imran to Mohammad Rizwan, no run",0/0,1234111,Mohammad Imran,0,1,0,0.1,0,False,False,0,0,0,False,0,323389,Mohammad Rizwan,0,1,0,0,326637,Chris Lynn,0,0,0,0,1,False,0,0,0,0,0,1,6,0,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
run,1117814,Multan Sultans,953833,Peshawar Zalmi,1st innings,1,"good length and tight on an off stump line, shuffles and pushes this to mid-on's right","Mohammad Imran to Mohammad Rizwan, 1 run",1/0,1234111,Mohammad Imran,0,2,0,0.2,1,False,False,0,0,0,False,0,323389,Mohammad Rizwan,1,2,0,0,326637,Chris Lynn,0,0,0,0,2,False,0,0,0,0,0,1,6,0,False,,False,False,3.0,0,2,0,0,0,1,1,0,1
no run,1117814,Multan Sultans,953833,Peshawar Zalmi,1st innings,0,"short of a length and across off stump, opens up as he pats this to backward point","Mohammad Imran to Lynn, no run",1/0,1234111,Mohammad Imran,0,3,0,0.3,1,False,False,0,0,0,False,0,326637,Chris Lynn,0,1,0,0,323389,Mohammad Rizwan,1,2,0,0,3,False,0,0,0,0,0,1,6,0,False,,False,False,2.0,0,3,0,0,0,1,1,0,1
no run,1117814,Multan Sultans,953833,Peshawar Zalmi,1st innings,0,"short of a length at middle stump, cramping him on the back foot. He defends into the leg side","Mohammad Imran to Lynn, no run",1/0,1234111,Mohammad Imran,0,4,0,0.4,1,False,False,0,0,0,False,0,326637,Chris Lynn,0,2,0,0,323389,Mohammad Rizwan,1,2,0,0,4,False,0,0,0,0,0,1,6,0,False,,False,False,1.5,0,4,0,0,0,1,1,0,1
run,1117814,Multan Sultans,953833,Peshawar Zalmi,1st innings,1,"full at middle stump, punched firmly back at the bowler who can't field cleanly in his follow through. They pinch a run from mid-off","Mohammad Imran to Lynn, 1 run",2/0,1234111,Mohammad Imran,0,5,0,0.5,2,False,False,0,0,0,False,0,326637,Chris Lynn,1,3,0,0,323389,Mohammad Rizwan,1,2,0,0,5,False,0,0,0,0,0,1,6,0,False,,False,False,2.4,0,5,0,0,0,1,1,0,2
four,1117814,Multan Sultans,953833,Peshawar Zalmi,1st innings,4,"full at middle stump, shuffles to get in line and uses his wrists to turn this flick fine of deep square. Expert placement","Mohammad Imran to Mohammad Rizwan, FOUR runs",6/0,1234111,Mohammad Imran,0,6,0,1.0,6,False,False,0,0,0,False,0,323389,Mohammad Rizwan,5,3,1,0,326637,Chris Lynn,1,3,0,0,6,True,0,0,0,0,0,1,6,0,False,,False,False,6.0,0,6,0,0,0,1,1,0,6
out,1117814,Multan Sultans,953833,Peshawar Zalmi,1st innings,0,"<b>taken with a lunge at first slip!</b> Lovely grab there by Haider Ali, low to his right. This is a length ball pushed across the corridor, he's rooted to the crease as he looks to drive through the covers. The edge is a healthy one, but a bit wide to Haider's right. He follows it gracefully with both hands and holds on","Mohammad Irfan to Lynn, OUT",6/1,429981,Mohammad Irfan,0,1,1,0.1,0,1234111,Mohammad Imran,0,6,0,1.0,6,326637,Chris Lynn,1,4,0,0,323389,Mohammad Rizwan,5,3,1,0,1,False,0,0,0,0,0,2,2,1,True,caught,False,CA Lynn c Haider Ali b Mohammad Irfan 1 (7m 4b 0x4 0x6) SR: 25.00,5.14,0,7,0,1,0,1,1,0,6
no run,1117814,Multan Sultans,953833,Peshawar Zalmi,1st innings,0,"good length just outside off, punches neatly on the up to mid-off","Mohammad Irfan to Vince, no run",6/1,429981,Mohammad Irfan,0,2,1,0.2,0,1234111,Mohammad Imran,0,6,0,1.0,6,296597,James Vince,0,1,0,0,323389,Mohammad Rizwan,5,3,1,0,2,False,0,0,0,0,0,2,2,1,False,,False,False,4.5,0,8,0,1,0,1,1,0,6
run,1117814,Multan Sultans,953833,Peshawar Zalmi,1st innings,1,"short of a length just outside off, stays leg side of it and dabs this to third man off the back foot","Mohammad Irfan to Vince, 1 run",7/1,429981,Mohammad Irfan,0,3,1,0.3,1,1234111,Mohammad Imran,0,6,0,1.0,6,296597,James Vince,1,2,0,0,323389,Mohammad Rizwan,5,3,1,0,3,False,0,0,0,0,0,2,2,1,False,,False,False,4.66,0,9,0,1,0,1,1,0,7
run,1117814,Multan Sultans,953833,Peshawar Zalmi,1st innings,1,"short and rising in the corridor, gets on top of the bounce and steers to third man","Mohammad Irfan to Mohammad Rizwan, 1 run",8/1,429981,Mohammad Irfan,0,4,1,0.4,2,1234111,Mohammad Imran,0,6,0,1.0,6,323389,Mohammad Rizwan,6,4,1,0,296597,James Vince,1,2,0,0,4,False,0,0,0,0,0,2,2,1,False,,False,False,4.8,0,10,0,1,0,1,1,0,8
