PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,509672,Melbourne Stars,509667,Adelaide Strikers,1st innings,0,"full and straight to start, shaping away appreciably. Fletcher digs it out towards mid-on","Worrall to Stoinis, no run",0/0,557298,Daniel Worrall,0,1,0,0.1,0,False,False,0,0,0,False,0,51862,Andre Fletcher,0,1,0,0,325012,Marcus Stoinis,0,0,0,0,1,False,1,0,0,0,0,1,0,0,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
no run,509672,Melbourne Stars,509667,Adelaide Strikers,1st innings,0,pressed out to cover,"Worrall to Fletcher, no run",0/0,557298,Daniel Worrall,0,2,0,0.2,0,False,False,0,0,0,False,0,51862,Andre Fletcher,0,2,0,0,325012,Marcus Stoinis,0,0,0,0,2,False,1,0,0,0,0,1,0,0,False,,False,False,0.0,0,2,0,0,0,1,1,0,0
no run,509672,Melbourne Stars,509667,Adelaide Strikers,1st innings,0,"half-hearted appeal as Fletcher is struck on the pad, shaping to whip to leg. Sliding down","Worrall to Fletcher, no run",0/0,557298,Daniel Worrall,0,3,0,0.3,0,False,False,0,0,0,False,0,51862,Andre Fletcher,0,3,0,0,325012,Marcus Stoinis,0,0,0,0,3,False,1,0,0,0,0,1,0,0,False,,False,False,0.0,0,3,0,0,0,1,1,0,0
no run,509672,Melbourne Stars,509667,Adelaide Strikers,1st innings,0,"short and wide, Fletcher slashes at a cut with no foot movement and can't lay bat on ball","Worrall to Fletcher, no run",0/0,557298,Daniel Worrall,0,4,0,0.4,0,False,False,0,0,0,False,0,51862,Andre Fletcher,0,4,0,0,325012,Marcus Stoinis,0,0,0,0,4,False,1,0,0,0,0,1,0,0,False,,False,False,0.0,0,4,0,0,0,1,1,0,0
no run,509672,Melbourne Stars,509667,Adelaide Strikers,1st innings,0,"shapes away from back of a length, Fletcher gets bat on the cut this time, but Salt is down well at backward point to cut it off","Worrall to Fletcher, no run",0/0,557298,Daniel Worrall,0,5,0,0.5,0,False,False,0,0,0,False,0,51862,Andre Fletcher,0,5,0,0,325012,Marcus Stoinis,0,0,0,0,5,False,1,0,0,0,0,1,0,0,False,,False,False,0.0,0,5,0,0,0,1,1,0,0
no run,509672,Melbourne Stars,509667,Adelaide Strikers,1st innings,0,"shapes into the pads, and whacks Fletcher on the inner thigh from a length. <b>Maiden to start</b>","Worrall to Fletcher, no run",0/0,557298,Daniel Worrall,1,6,0,1.0,0,False,False,0,0,0,False,0,51862,Andre Fletcher,0,6,0,0,325012,Marcus Stoinis,0,0,0,0,6,True,1,0,0,0,0,1,0,0,False,,False,False,0.0,0,6,0,0,0,1,1,0,0
run,509672,Melbourne Stars,509667,Adelaide Strikers,1st innings,1,"back of a length, steered out to point off the back foot to get things up and running","Conway to Stoinis, 1 run",1/0,555855,Harry Conway,0,1,0,0.1,1,557298,Daniel Worrall,1,6,0,1.0,0,325012,Marcus Stoinis,1,1,0,0,51862,Andre Fletcher,0,6,0,0,1,False,0,0,0,0,0,2,13,0,False,,False,False,0.85,0,7,0,0,0,1,1,0,1
no run,509672,Melbourne Stars,509667,Adelaide Strikers,1st innings,0,"defends from a length, and gets a glare from Conway in his follow-through","Conway to Fletcher, no run",1/0,555855,Harry Conway,0,2,0,0.2,1,557298,Daniel Worrall,1,6,0,1.0,0,51862,Andre Fletcher,0,7,0,0,325012,Marcus Stoinis,1,1,0,0,2,False,0,0,0,0,0,2,13,0,False,,False,False,0.75,0,8,0,0,0,1,1,0,1
six,509672,Melbourne Stars,509667,Adelaide Strikers,1st innings,6,"<strong>crashed away for six over cover-point!</strong> Serious shot. A bit of width from Conway, and Fletcher frees his arms, finally finding the middle of the bat. It lands just over the rope - 65-metre six","Conway to Fletcher, SIX runs",7/0,555855,Harry Conway,0,3,0,0.3,7,557298,Daniel Worrall,1,6,0,1.0,0,51862,Andre Fletcher,6,8,0,1,325012,Marcus Stoinis,1,1,0,0,3,False,0,0,0,0,0,2,13,0,False,,False,False,4.66,0,9,0,0,0,1,1,0,7
no run,509672,Melbourne Stars,509667,Adelaide Strikers,1st innings,0,"takes the pace off this time, and Fletcher inside-edges into the crease","Conway to Fletcher, no run",7/0,555855,Harry Conway,0,4,0,0.4,7,557298,Daniel Worrall,1,6,0,1.0,0,51862,Andre Fletcher,6,9,0,1,325012,Marcus Stoinis,1,1,0,0,4,False,0,0,0,0,0,2,13,0,False,,False,False,4.2,0,10,0,0,0,1,1,0,7
six,509672,Melbourne Stars,509667,Adelaide Strikers,1st innings,6,"back of a length outside off, and <strong>Fletcher clubs him over midwicket for six more!</strong> Very spicy. No foot movement, weight back, full extension of the arms, and Fletcher hits his second maximum of the over","Conway to Fletcher, SIX runs",13/0,555855,Harry Conway,0,5,0,0.5,13,557298,Daniel Worrall,1,6,0,1.0,0,51862,Andre Fletcher,12,10,0,2,325012,Marcus Stoinis,1,1,0,0,5,False,0,0,0,0,0,2,13,0,False,,False,False,7.09,0,11,0,0,0,1,1,0,13
no run,509672,Melbourne Stars,509667,Adelaide Strikers,1st innings,0,"steered to point on the bounce, but can't beat Salt in tight","Conway to Fletcher, no run",13/0,555855,Harry Conway,0,6,0,1.0,13,557298,Daniel Worrall,1,6,0,1.0,0,51862,Andre Fletcher,12,11,0,2,325012,Marcus Stoinis,1,1,0,0,6,True,0,0,0,0,0,2,13,0,False,,False,False,6.5,0,12,0,0,0,1,1,0,13
