PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,5,New Zealand,2,Australia,1st innings,0,"very full, very straight, a hint of inswing, Guptill is lined up with a pre-meditated block","Starc to Guptill, no run",0/0,311592,Mitchell Starc,0,1,0,0.1,0,False,False,0,0,0,False,0,226492,Martin Guptill,0,1,0,0,7502,Luke Ronchi,0,0,0,0,1,False,0,0,0,0,0,1,4,0,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
no run,5,New Zealand,2,Australia,1st innings,0,"outside off, hits the seam and zips away towards the cordon. No stroke offered","Starc to Guptill, no run",0/0,311592,Mitchell Starc,0,2,0,0.2,0,False,False,0,0,0,False,0,226492,Martin Guptill,0,2,0,0,7502,Luke Ronchi,0,0,0,0,2,False,0,0,0,0,0,1,4,0,False,,False,False,0.0,0,2,0,0,0,1,1,0,0
run,5,New Zealand,2,Australia,1st innings,3,"on the toes, and Guptill clips urgently through the leg side. Not perfectly timed, but a good feel of bat on ball to get his innings underway","Starc to Guptill, 3 runs",3/0,311592,Mitchell Starc,0,3,0,0.3,3,False,False,0,0,0,False,0,226492,Martin Guptill,3,3,0,0,7502,Luke Ronchi,0,0,0,0,3,False,0,0,0,0,0,1,4,0,False,,False,False,6.0,0,3,0,0,0,1,1,0,3
no run,5,New Zealand,2,Australia,1st innings,0,"that's a sharp delivery, lifting into the gloves on an off-stump line. Ronchi reaches forward to smother on the front foot","Starc to Ronchi, no run",3/0,311592,Mitchell Starc,0,4,0,0.4,3,False,False,0,0,0,False,0,7502,Luke Ronchi,0,1,0,0,226492,Martin Guptill,3,3,0,0,4,False,0,0,0,0,0,1,4,0,False,,False,False,4.5,0,4,0,0,0,1,1,0,3
run,5,New Zealand,2,Australia,1st innings,1,"yorker length, dabbed into the covers and a quick call from Ronchi. Guptill wasn't entirely on his toes, but neither was Henriques as he swooped late to gather","Starc to Ronchi, 1 run",4/0,311592,Mitchell Starc,0,5,0,0.5,4,False,False,0,0,0,False,0,7502,Luke Ronchi,1,2,0,0,226492,Martin Guptill,3,3,0,0,5,False,0,0,0,0,0,1,4,0,False,,False,False,4.8,0,5,0,0,0,1,1,0,4
no run,5,New Zealand,2,Australia,1st innings,0,whistles through to the keeper. Good signs from both sides in that over,"Starc to Guptill, no run",4/0,311592,Mitchell Starc,0,6,0,1.0,4,False,False,0,0,0,False,0,226492,Martin Guptill,3,4,0,0,7502,Luke Ronchi,1,2,0,0,6,True,0,0,0,0,0,1,4,0,False,,False,False,4.0,0,6,0,0,0,1,1,0,4
run,5,New Zealand,2,Australia,1st innings,1,"outside off, chopped through backward point with an open face. Off the toe-end but effective","Hazlewood to Ronchi, 1 run",5/0,288284,Josh Hazlewood,0,1,0,0.1,1,311592,Mitchell Starc,0,6,0,1.0,4,7502,Luke Ronchi,2,3,0,0,226492,Martin Guptill,3,4,0,0,1,False,0,0,0,0,0,2,10,0,False,,False,False,4.28,0,7,0,0,0,1,1,0,5
wide,5,New Zealand,2,Australia,1st innings,1,"off-target, reset the radar","Hazlewood to Guptill, 1 wide",6/0,288284,Josh Hazlewood,0,1,0,0.1,2,311592,Mitchell Starc,0,6,0,1.0,4,226492,Martin Guptill,3,4,0,0,7502,Luke Ronchi,2,3,0,0,2,False,0,0,1,0,0,2,10,0,False,,False,False,5.14,0,7,0,0,0,1,1,1,6
no run,5,New Zealand,2,Australia,1st innings,0,"tighter line, through to the keeper","Hazlewood to Guptill, no run",6/0,288284,Josh Hazlewood,0,2,0,0.2,2,311592,Mitchell Starc,0,6,0,1.0,4,226492,Martin Guptill,3,5,0,0,7502,Luke Ronchi,2,3,0,0,3,False,0,0,0,0,0,2,10,0,False,,False,False,4.5,0,8,0,0,0,1,1,0,6
four,5,New Zealand,2,Australia,1st innings,4,"on the pads, up and over. That's lovely timing, and strongly dispatched through the leg side. Four from the moment it left the bat","Hazlewood to Guptill, FOUR runs",10/0,288284,Josh Hazlewood,0,3,0,0.3,6,311592,Mitchell Starc,0,6,0,1.0,4,226492,Martin Guptill,7,6,1,0,7502,Luke Ronchi,2,3,0,0,4,False,0,0,0,0,0,2,10,0,False,,False,False,6.66,0,9,0,0,0,1,1,0,10
no run,5,New Zealand,2,Australia,1st innings,0,"wider of off stump, a touch of swing, left alone this time","Hazlewood to Guptill, no run",10/0,288284,Josh Hazlewood,0,4,0,0.4,6,311592,Mitchell Starc,0,6,0,1.0,4,226492,Martin Guptill,7,7,1,0,7502,Luke Ronchi,2,3,0,0,5,False,0,0,0,0,0,2,10,0,False,,False,False,6.0,0,10,0,0,0,1,1,0,10
no run,5,New Zealand,2,Australia,1st innings,0,"a woolly swish outside off, but there's no reaching that. Not sure how he got away with the wide. Very tight to the tramlines","Hazlewood to Guptill, no run",10/0,288284,Josh Hazlewood,0,5,0,0.5,6,311592,Mitchell Starc,0,6,0,1.0,4,226492,Martin Guptill,7,8,1,0,7502,Luke Ronchi,2,3,0,0,6,False,0,0,0,0,0,2,10,0,False,,False,False,5.45,0,11,0,0,0,1,1,0,10
four,5,New Zealand,2,Australia,1st innings,4,"battered through the off side, that's a fierce strike, Hazlewood's wide line costs him in the end as Guptill recalibrates and clobbers in one fell sweep","Hazlewood to Guptill, FOUR runs",14/0,288284,Josh Hazlewood,0,6,0,1.0,10,311592,Mitchell Starc,0,6,0,1.0,4,226492,Martin Guptill,11,9,2,0,7502,Luke Ronchi,2,3,0,0,7,True,0,0,0,0,0,2,10,0,False,,False,False,7.0,0,12,0,0,0,1,1,0,14
no run,5,New Zealand,2,Australia,1st innings,0,"solidly onto the front foot, punched to cover","Starc to Ronchi, no run",14/0,311592,Mitchell Starc,0,7,0,1.1,4,288284,Josh Hazlewood,0,6,0,1.0,10,7502,Luke Ronchi,2,4,0,0,226492,Martin Guptill,11,9,2,0,1,False,0,0,0,0,0,3,5,0,False,,False,False,6.46,0,13,0,0,0,1,1,0,14
no run,5,New Zealand,2,Australia,1st innings,0,"pace and carry through to the keeper. Another swish, but no contact this time","Starc to Ronchi, no run",14/0,311592,Mitchell Starc,0,8,0,1.2,4,288284,Josh Hazlewood,0,6,0,1.0,10,7502,Luke Ronchi,2,5,0,0,226492,Martin Guptill,11,9,2,0,2,False,0,0,0,0,0,3,5,0,False,,False,False,6.0,0,14,0,0,0,1,1,0,14
four,5,New Zealand,2,Australia,1st innings,4,"chancy! But effective! Opens the face on impact with a loose drive outside off, and the ball skews in the air, clean through the gap in front of point.","Starc to Ronchi, FOUR runs",18/0,311592,Mitchell Starc,0,9,0,1.3,8,288284,Josh Hazlewood,0,6,0,1.0,10,7502,Luke Ronchi,6,6,1,0,226492,Martin Guptill,11,9,2,0,3,False,0,0,0,0,0,3,5,0,False,,False,False,7.2,0,15,0,0,0,1,1,0,18
