PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
four,3,South Africa,8,Sri Lanka,1st innings,4,"<b>caressed through midwicket!</b> Gosh, de Kock is in some serious form. He just leans over and nonchalantly flicks the first ball of the innings neatly through the leg side","Malinga to de Kock, FOUR runs",4/0,49758,Lasith Malinga,0,1,0,0.1,4,False,False,0,0,0,False,0,379143,Quinton de Kock,4,1,1,0,269280,Reeza Hendricks,0,0,0,0,1,False,0,0,0,0,0,1,9,0,False,,False,False,24.0,0,1,0,0,0,1,1,0,4
no run,3,South Africa,8,Sri Lanka,1st innings,0,Malinga's follow-up is an attempted yorker that ends up as a low full toss outside off and is tapped to cover,"Malinga to de Kock, no run",4/0,49758,Lasith Malinga,0,2,0,0.2,4,False,False,0,0,0,False,0,379143,Quinton de Kock,4,2,1,0,269280,Reeza Hendricks,0,0,0,0,2,False,0,0,0,0,0,1,9,0,False,,False,False,12.0,0,2,0,0,0,1,1,0,4
four,3,South Africa,8,Sri Lanka,1st innings,4,"<b>carved through backward point</b>, de Kock coming forward and opening the face of his drive to beat point. It wasn't quite out of the middle, and kept the chasing fielder interested all the way","Malinga to de Kock, FOUR runs",8/0,49758,Lasith Malinga,0,3,0,0.3,8,False,False,0,0,0,False,0,379143,Quinton de Kock,8,3,2,0,269280,Reeza Hendricks,0,0,0,0,3,False,0,0,0,0,0,1,9,0,False,,False,False,16.0,0,3,0,0,0,1,1,0,8
run,3,South Africa,8,Sri Lanka,1st innings,1,"Malinga switches to round the wicket, and de Kock turns the strike over with a little push to cover","Malinga to de Kock, 1 run",9/0,49758,Lasith Malinga,0,4,0,0.4,9,False,False,0,0,0,False,0,379143,Quinton de Kock,9,4,2,0,269280,Reeza Hendricks,0,0,0,0,4,False,0,0,0,0,0,1,9,0,False,,False,False,13.5,0,4,0,0,0,1,1,0,9
no run,3,South Africa,8,Sri Lanka,1st innings,0,"Malinga finds some shape away from the bat outside off, and Reeza raises his hands to leave it alone","Malinga to Hendricks, no run",9/0,49758,Lasith Malinga,0,5,0,0.5,9,False,False,0,0,0,False,0,269280,Reeza Hendricks,0,1,0,0,379143,Quinton de Kock,9,4,2,0,5,False,0,0,0,0,0,1,9,0,False,,False,False,10.8,0,5,0,0,0,1,1,0,9
no run,3,South Africa,8,Sri Lanka,1st innings,0,Reeza steps forward to meet another outswinger with solid defence,"Malinga to Hendricks, no run",9/0,49758,Lasith Malinga,0,6,0,1.0,9,False,False,0,0,0,False,0,269280,Reeza Hendricks,0,2,0,0,379143,Quinton de Kock,9,4,2,0,6,True,0,0,0,0,0,1,9,0,False,,False,False,9.0,0,6,0,0,0,1,1,0,9
run,3,South Africa,8,Sri Lanka,1st innings,1,"de Kock is taken a little by surprise as Udana finds a little extra bounce outside off, but it's controlled down to third man","Udana to de Kock, 1 run",10/0,328026,Isuru Udana,0,1,0,0.1,1,49758,Lasith Malinga,0,6,0,1.0,9,379143,Quinton de Kock,10,5,2,0,269280,Reeza Hendricks,0,2,0,0,1,False,0,0,0,0,0,2,3,0,False,,False,False,8.57,0,7,0,0,0,1,1,0,10
no run,3,South Africa,8,Sri Lanka,1st innings,0,"angled right across Reeza, who shoulders arms once more","Udana to Hendricks, no run",10/0,328026,Isuru Udana,0,2,0,0.2,1,49758,Lasith Malinga,0,6,0,1.0,9,269280,Reeza Hendricks,0,3,0,0,379143,Quinton de Kock,10,5,2,0,2,False,0,0,0,0,0,2,3,0,False,,False,False,7.5,0,8,0,0,0,1,1,0,10
run,3,South Africa,8,Sri Lanka,1st innings,1,"Reeza walks into an angled push outside off, guiding the ball to third man","Udana to Hendricks, 1 run",11/0,328026,Isuru Udana,0,3,0,0.3,2,49758,Lasith Malinga,0,6,0,1.0,9,269280,Reeza Hendricks,1,4,0,0,379143,Quinton de Kock,10,5,2,0,3,False,0,0,0,0,0,2,3,0,False,,False,False,7.33,0,9,0,0,0,1,1,0,11
no run,3,South Africa,8,Sri Lanka,1st innings,0,"Udara finds some bounce and carry outside off, de Kock raising his hands to leave it alone","Udana to de Kock, no run",11/0,328026,Isuru Udana,0,4,0,0.4,2,49758,Lasith Malinga,0,6,0,1.0,9,379143,Quinton de Kock,10,6,2,0,269280,Reeza Hendricks,1,4,0,0,4,False,0,0,0,0,0,2,3,0,False,,False,False,6.6,0,10,0,0,0,1,1,0,11
