PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,8,Sri Lanka,4,West Indies,1st innings,0,"back of a length, leg-stump line, fenced to the on-side","Joseph to Gunathilaka, no run",0/0,670031,Alzarri Joseph,0,1,0,0.1,0,False,False,0,0,0,False,0,345821,Danushka Gunathilaka,0,1,0,0,227772,Dimuth Karunaratne,0,0,0,0,1,False,0,0,0,0,0,1,1,0,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
no run,8,Sri Lanka,4,West Indies,1st innings,0,"similar line and length, very cramped on the pads with a hint of movement back in, and tucked to the leg side","Joseph to Gunathilaka, no run",0/0,670031,Alzarri Joseph,0,2,0,0.2,0,False,False,0,0,0,False,0,345821,Danushka Gunathilaka,0,2,0,0,227772,Dimuth Karunaratne,0,0,0,0,2,False,0,0,0,0,0,1,1,0,False,,False,False,0.0,0,2,0,0,0,1,1,0,0
no run,8,Sri Lanka,4,West Indies,1st innings,0,<B>shoulders arms and thumped on the pad flap!</B> Huge appeal but maybe going over. Pollard reluctantly agrees.,"Joseph to Gunathilaka, no run",0/0,670031,Alzarri Joseph,0,3,0,0.3,0,False,False,0,0,0,False,0,345821,Danushka Gunathilaka,0,3,0,0,227772,Dimuth Karunaratne,0,0,0,0,3,False,0,0,0,0,0,1,1,0,False,,False,False,0.0,0,3,0,0,0,1,1,0,0
no run,8,Sri Lanka,4,West Indies,1st innings,0,a wild flat-footed waft as Joseph pushes it across the left-hander on a full length. He's a bit rattled at the moment,"Joseph to Gunathilaka, no run",0/0,670031,Alzarri Joseph,0,4,0,0.4,0,False,False,0,0,0,False,0,345821,Danushka Gunathilaka,0,4,0,0,227772,Dimuth Karunaratne,0,0,0,0,4,False,0,0,0,0,0,1,1,0,False,,False,False,0.0,0,4,0,0,0,1,1,0,0
no run,8,Sri Lanka,4,West Indies,1st innings,0,prodded hurriedly off the back foot into the covers,"Joseph to Gunathilaka, no run",0/0,670031,Alzarri Joseph,0,5,0,0.5,0,False,False,0,0,0,False,0,345821,Danushka Gunathilaka,0,5,0,0,227772,Dimuth Karunaratne,0,0,0,0,5,False,0,0,0,0,0,1,1,0,False,,False,False,0.0,0,5,0,0,0,1,1,0,0
run,8,Sri Lanka,4,West Indies,1st innings,1,"tapped into the covers, a sharp single and Pollard's direct hit is accurate but too late to prevent the first run of the innings","Joseph to Gunathilaka, 1 run",1/0,670031,Alzarri Joseph,0,6,0,1.0,1,False,False,0,0,0,False,0,345821,Danushka Gunathilaka,1,6,0,0,227772,Dimuth Karunaratne,0,0,0,0,6,True,0,0,0,0,0,1,1,0,False,,False,False,1.0,0,6,0,0,0,1,1,0,1
no run,8,Sri Lanka,4,West Indies,1st innings,0,"flogged off the back foot, well grabbed in the covers","Holder to Gunathilaka, no run",1/0,391485,Jason Holder,0,1,0,0.1,0,670031,Alzarri Joseph,0,6,0,1.0,1,345821,Danushka Gunathilaka,1,7,0,0,227772,Dimuth Karunaratne,0,0,0,0,1,False,0,0,0,0,0,2,6,0,False,,False,False,0.85,0,7,0,0,0,1,1,0,1
four,8,Sri Lanka,4,West Indies,1st innings,4,"too short, outside off, and <B>rifled through midwicket!</B> Emphatic","Holder to Gunathilaka, FOUR runs",5/0,391485,Jason Holder,0,2,0,0.2,4,670031,Alzarri Joseph,0,6,0,1.0,1,345821,Danushka Gunathilaka,5,8,1,0,227772,Dimuth Karunaratne,0,0,0,0,2,False,0,0,0,0,0,2,6,0,False,,False,False,3.75,0,8,0,0,0,1,1,0,5
run,8,Sri Lanka,4,West Indies,1st innings,1,"squared up on the back foot, and fenced through the gully. He was aiming through midwicket, but accepts the streaky single","Holder to Gunathilaka, 1 run",6/0,391485,Jason Holder,0,3,0,0.3,5,670031,Alzarri Joseph,0,6,0,1.0,1,345821,Danushka Gunathilaka,6,9,1,0,227772,Dimuth Karunaratne,0,0,0,0,3,False,0,0,0,0,0,2,6,0,False,,False,False,4.0,0,9,0,0,0,1,1,0,6
run,8,Sri Lanka,4,West Indies,1st innings,1,"tighter line, but just back of a length, punched into space in the covers","Holder to Karunaratne, 1 run",7/0,391485,Jason Holder,0,4,0,0.4,6,670031,Alzarri Joseph,0,6,0,1.0,1,227772,Dimuth Karunaratne,1,1,0,0,345821,Danushka Gunathilaka,6,9,1,0,4,False,0,0,0,0,0,2,6,0,False,,False,False,4.2,0,10,0,0,0,1,1,0,7
no run,8,Sri Lanka,4,West Indies,1st innings,0,"tucked off the legs, tight lines again","Holder to Gunathilaka, no run",7/0,391485,Jason Holder,0,5,0,0.5,6,670031,Alzarri Joseph,0,6,0,1.0,1,345821,Danushka Gunathilaka,6,10,1,0,227772,Dimuth Karunaratne,1,1,0,0,5,False,0,0,0,0,0,2,6,0,False,,False,False,3.81,0,11,0,0,0,1,1,0,7
no run,8,Sri Lanka,4,West Indies,1st innings,0,"onto the front foot, and head over the ball","Holder to Gunathilaka, no run",7/0,391485,Jason Holder,0,6,0,1.0,6,670031,Alzarri Joseph,0,6,0,1.0,1,345821,Danushka Gunathilaka,6,11,1,0,227772,Dimuth Karunaratne,1,1,0,0,6,True,0,0,0,0,0,2,6,0,False,,False,False,3.5,0,12,0,0,0,1,1,0,7
no run,8,Sri Lanka,4,West Indies,1st innings,0,"rising from a tight line, on the back foot, and blocked","Joseph to Karunaratne, no run",7/0,670031,Alzarri Joseph,0,7,0,1.1,1,391485,Jason Holder,0,6,0,1.0,6,227772,Dimuth Karunaratne,1,2,0,0,345821,Danushka Gunathilaka,6,11,1,0,1,False,0,0,0,0,0,3,4,1,False,,False,False,3.23,0,13,0,0,0,1,1,0,7
out,8,Sri Lanka,4,West Indies,1st innings,0,"back of a length, outside off, and <B>slashed onto his own timbers!</B> Reaching for the stroke with flat feet, lining up the cut, and West Indies strike!","Joseph to Karunaratne, OUT",7/1,670031,Alzarri Joseph,0,8,1,1.2,1,391485,Jason Holder,0,6,0,1.0,6,227772,Dimuth Karunaratne,1,3,0,0,345821,Danushka Gunathilaka,6,11,1,0,2,False,0,0,0,0,0,3,4,1,True,bowled,False,FDM Karunaratne  b Joseph 1 (12m 3b 0x4 0x6) SR: 33.33,3.0,0,14,0,1,0,1,1,0,7
no run,8,Sri Lanka,4,West Indies,1st innings,0,"<strong>fizzing bouncer!</strong> Joseph is in the mood alright, this one whistles past Nissanka's lughole","Joseph to Nissanka, no run",7/1,670031,Alzarri Joseph,0,9,1,1.3,1,391485,Jason Holder,0,6,0,1.0,6,1028655,Pathum Nissanka,0,1,0,0,345821,Danushka Gunathilaka,6,11,1,0,3,False,0,0,0,0,0,3,4,1,False,,False,False,2.8,0,15,0,1,0,1,1,0,7
no run,8,Sri Lanka,4,West Indies,1st innings,0,"hustled on the front foot, tight line and length","Joseph to Nissanka, no run",7/1,670031,Alzarri Joseph,0,10,1,1.4,1,391485,Jason Holder,0,6,0,1.0,6,1028655,Pathum Nissanka,0,2,0,0,345821,Danushka Gunathilaka,6,11,1,0,4,False,0,0,0,0,0,3,4,1,False,,False,False,2.62,0,16,0,1,0,1,1,0,7
