PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,3,South Africa,7,Pakistan,1st innings,0,"back of a length, angling across to off stump, and backward point dives left to stop the attempted steer to third man. A good bit of bounce, so he took his bottom hand off while playing the ball, in order to keep it down","Shaheen Shah Afridi to Malan, no run",0/0,1072470,Shaheen Shah Afridi,0,1,0,0.1,0,False,False,0,0,0,False,0,605680,Janneman Malan,0,1,0,0,600498,Aiden Markram,0,0,0,0,1,False,0,0,0,0,0,1,9,0,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
four,3,South Africa,7,Pakistan,1st innings,4,"ooh, maybe a hint of inswing on a middle-stumpish line, pitched right up. Looks to drive through mid-off, possibly, and ends up squeezing the ball away between his legs and to the right of the square-leg umpire and it simply runs all the way to the boundary","Shaheen Shah Afridi to Malan, FOUR runs",4/0,1072470,Shaheen Shah Afridi,0,2,0,0.2,4,False,False,0,0,0,False,0,605680,Janneman Malan,4,2,1,0,600498,Aiden Markram,0,0,0,0,2,False,0,0,0,0,0,1,9,0,False,,False,False,12.0,0,2,0,0,0,1,1,0,4
no run,3,South Africa,7,Pakistan,1st innings,0,"full on off stump, driven to mid-off","Shaheen Shah Afridi to Malan, no run",4/0,1072470,Shaheen Shah Afridi,0,3,0,0.3,4,False,False,0,0,0,False,0,605680,Janneman Malan,4,3,1,0,600498,Aiden Markram,0,0,0,0,3,False,0,0,0,0,0,1,9,0,False,,False,False,8.0,0,3,0,0,0,1,1,0,4
run,3,South Africa,7,Pakistan,1st innings,1,"full on middle and leg, a bit of inswing, gets his front leg out of the way and pushes towards mid-off. Afridi falls over in his follow-through, but he looks okay to continue once he gets back on his feet","Shaheen Shah Afridi to Malan, 1 run",5/0,1072470,Shaheen Shah Afridi,0,4,0,0.4,5,False,False,0,0,0,False,0,605680,Janneman Malan,5,4,1,0,600498,Aiden Markram,0,0,0,0,4,False,0,0,0,0,0,1,9,0,False,,False,False,7.5,0,4,0,0,0,1,1,0,5
no run,3,South Africa,7,Pakistan,1st innings,0,"back of a length, slanting across and finishing in a tight channel close to off stump. Left alone","Shaheen Shah Afridi to Markram, no run",5/0,1072470,Shaheen Shah Afridi,0,5,0,0.5,5,False,False,0,0,0,False,0,600498,Aiden Markram,0,1,0,0,605680,Janneman Malan,5,4,1,0,5,False,0,0,0,0,0,1,9,0,False,,False,False,6.0,0,5,0,0,0,1,1,0,5
four,3,South Africa,7,Pakistan,1st innings,4,"shot. Not that short or wide, but the ball sits up nicely and he steps back and across to cut fiercely to the right of backward point","Shaheen Shah Afridi to Markram, FOUR runs",9/0,1072470,Shaheen Shah Afridi,0,6,0,1.0,9,False,False,0,0,0,False,0,600498,Aiden Markram,4,2,1,0,605680,Janneman Malan,5,4,1,0,6,True,0,0,0,0,0,1,9,0,False,,False,False,9.0,0,6,0,0,0,1,1,0,9
run,3,South Africa,7,Pakistan,1st innings,1,"full outside off, gets forward and drives to cover point","Mohammad Nawaz to Malan, 1 run",10/0,348148,Mohammad Nawaz,0,1,0,0.1,1,1072470,Shaheen Shah Afridi,0,6,0,1.0,9,605680,Janneman Malan,6,5,1,0,600498,Aiden Markram,4,2,1,0,1,False,0,0,0,0,0,2,3,0,False,,False,False,8.57,0,7,0,0,0,1,1,0,10
no run,3,South Africa,7,Pakistan,1st innings,0,"quickish, angling into off stump, punched back to the bowler off the front foot","Mohammad Nawaz to Markram, no run",10/0,348148,Mohammad Nawaz,0,2,0,0.2,1,1072470,Shaheen Shah Afridi,0,6,0,1.0,9,600498,Aiden Markram,4,3,1,0,605680,Janneman Malan,6,5,1,0,2,False,0,0,0,0,0,2,3,0,False,,False,False,7.5,0,8,0,0,0,1,1,0,10
run,3,South Africa,7,Pakistan,1st innings,1,"a touch back of a length, steps a long way back and across to work it into the leg side from outside off stump. No real turn at all","Mohammad Nawaz to Markram, 1 run",11/0,348148,Mohammad Nawaz,0,3,0,0.3,2,1072470,Shaheen Shah Afridi,0,6,0,1.0,9,600498,Aiden Markram,5,4,1,0,605680,Janneman Malan,6,5,1,0,3,False,0,0,0,0,0,2,3,0,False,,False,False,7.33,0,9,0,0,0,1,1,0,11
no run,3,South Africa,7,Pakistan,1st innings,0,"this one does turn, and it bounces too. Was looking to make room and punch through the covers, and it zips past his outside edge and bounces over the stumps","Mohammad Nawaz to Malan, no run",11/0,348148,Mohammad Nawaz,0,4,0,0.4,2,1072470,Shaheen Shah Afridi,0,6,0,1.0,9,605680,Janneman Malan,6,6,1,0,600498,Aiden Markram,5,4,1,0,4,False,0,0,0,0,0,2,3,0,False,,False,False,6.6,0,10,0,0,0,1,1,0,11
run,3,South Africa,7,Pakistan,1st innings,1,"quickish, angling into leg stump, clipped into the square leg region","Mohammad Nawaz to Malan, 1 run",12/0,348148,Mohammad Nawaz,0,5,0,0.5,3,1072470,Shaheen Shah Afridi,0,6,0,1.0,9,605680,Janneman Malan,7,7,1,0,600498,Aiden Markram,5,4,1,0,5,False,0,0,0,0,0,2,3,0,False,,False,False,6.54,0,11,0,0,0,1,1,0,12
no run,3,South Africa,7,Pakistan,1st innings,0,"back of a length on off stump, makes room to cut and backward point dives right to stop the ball","Mohammad Nawaz to Markram, no run",12/0,348148,Mohammad Nawaz,0,6,0,1.0,3,1072470,Shaheen Shah Afridi,0,6,0,1.0,9,600498,Aiden Markram,5,5,1,0,605680,Janneman Malan,7,7,1,0,6,True,0,0,0,0,0,2,3,0,False,,False,False,6.0,0,12,0,0,0,1,1,0,12
no run,3,South Africa,7,Pakistan,1st innings,0,"shortish, slanting away from off stump, may have stopped on the batsman a little. Malan swivels through an attempted pull and misses. Went under his bat","Shaheen Shah Afridi to Malan, no run",12/0,1072470,Shaheen Shah Afridi,0,7,0,1.1,9,348148,Mohammad Nawaz,0,6,0,1.0,3,605680,Janneman Malan,7,8,1,0,600498,Aiden Markram,5,5,1,0,1,False,0,0,0,0,0,3,16,0,False,,False,False,5.53,0,13,0,0,0,1,1,0,12
four,3,South Africa,7,Pakistan,1st innings,4,"shot. Length ball, slanting to off stump, makes room while shuffling out of his crease and flat-bats it over mid-off","Shaheen Shah Afridi to Malan, FOUR runs",16/0,1072470,Shaheen Shah Afridi,0,8,0,1.2,13,348148,Mohammad Nawaz,0,6,0,1.0,3,605680,Janneman Malan,11,9,2,0,600498,Aiden Markram,5,5,1,0,2,False,0,0,0,0,0,3,16,0,False,,False,False,6.85,0,14,0,0,0,1,1,0,16
six,3,South Africa,7,Pakistan,1st innings,6,"shot! This one was pitched further up, and on leg stump, in an attempt to deny him hitting room, but he steps away from the line again and drives it back over the bowler's head, finishing with a high left elbow as the ball soars over the rope","Shaheen Shah Afridi to Malan, SIX runs",22/0,1072470,Shaheen Shah Afridi,0,9,0,1.3,19,348148,Mohammad Nawaz,0,6,0,1.0,3,605680,Janneman Malan,17,10,2,1,600498,Aiden Markram,5,5,1,0,3,False,0,0,0,0,0,3,16,0,False,,False,False,8.8,0,15,0,0,0,1,1,0,22
no run,3,South Africa,7,Pakistan,1st innings,0,"back of a length on off stump, gets on his toes and punches into the point region","Shaheen Shah Afridi to Malan, no run",22/0,1072470,Shaheen Shah Afridi,0,10,0,1.4,19,348148,Mohammad Nawaz,0,6,0,1.0,3,605680,Janneman Malan,17,11,2,1,600498,Aiden Markram,5,5,1,0,4,False,0,0,0,0,0,3,16,0,False,,False,False,8.25,0,16,0,0,0,1,1,0,22
