PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,0,"goes across the left-hander, bowls a length ball on off stump, defended onto the off side","Richardson to Warner, no run",0/0,272262,Kane Richardson,0,1,0,0.1,0,False,False,0,0,0,False,0,219889,David Warner,0,1,0,0,28235,Shikhar Dhawan,0,0,0,0,1,False,0,0,0,0,0,1,6,0,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
four,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,4,"slides down leg, and is punished. This one was a half-tracker, Warner hops back into the crease and helps it into the fine leg boundary.","Richardson to Warner, FOUR runs",4/0,272262,Kane Richardson,0,2,0,0.2,4,False,False,0,0,0,False,0,219889,David Warner,4,2,1,0,28235,Shikhar Dhawan,0,0,0,0,2,False,0,0,0,0,0,1,6,0,False,,False,False,12.0,0,2,0,0,0,1,1,0,4
run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,1,"the ball is pinging the middle of the bat beautifully! Angles a length ball across Warner, deflected to backward point, a half-stop by AB de Villiers gives them a run","Richardson to Warner, 1 run",5/0,272262,Kane Richardson,0,3,0,0.3,5,False,False,0,0,0,False,0,219889,David Warner,5,3,1,0,28235,Shikhar Dhawan,0,0,0,0,3,False,0,0,0,0,0,1,6,0,False,,False,False,10.0,0,3,0,0,0,1,1,0,5
no run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,0,"straightens from the back of length area on middle and leg, Dhawan defends solidly","Richardson to Dhawan, no run",5/0,272262,Kane Richardson,0,4,0,0.4,5,False,False,0,0,0,False,0,28235,Shikhar Dhawan,0,1,0,0,219889,David Warner,5,3,1,0,4,False,0,0,0,0,0,1,6,0,False,,False,False,7.5,0,4,0,0,0,1,1,0,5
no run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,0,"punched, but straight to de Villiers at cover point","Richardson to Dhawan, no run",5/0,272262,Kane Richardson,0,5,0,0.5,5,False,False,0,0,0,False,0,28235,Shikhar Dhawan,0,2,0,0,219889,David Warner,5,3,1,0,5,False,0,0,0,0,0,1,6,0,False,,False,False,6.0,0,5,0,0,0,1,1,0,5
run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,1,"gets some lift off the surface, short alright, but Dhawan bunts that towards gully","Richardson to Dhawan, 1 run",6/0,272262,Kane Richardson,0,6,0,1.0,6,False,False,0,0,0,False,0,28235,Shikhar Dhawan,1,3,0,0,219889,David Warner,5,3,1,0,6,True,0,0,0,0,0,1,6,0,False,,False,False,6.0,0,6,0,0,0,1,1,0,6
run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,1,"full and shapes back in middle, Dhawan goes for a full-blooded drive but can only get a thick inside edge wide of midwicket","Watson to Dhawan, 1 run",7/0,8180,Shane Watson,0,1,0,0.1,1,272262,Kane Richardson,0,6,0,1.0,6,28235,Shikhar Dhawan,2,4,0,0,219889,David Warner,5,3,1,0,1,False,0,0,0,0,0,2,8,0,False,,False,False,6.0,0,7,0,0,0,1,1,0,7
no run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,0,"inswinger again, lands this on middle, Warner stays inside the crease and punches it to cover","Watson to Warner, no run",7/0,8180,Shane Watson,0,2,0,0.2,1,272262,Kane Richardson,0,6,0,1.0,6,219889,David Warner,5,4,1,0,28235,Shikhar Dhawan,2,4,0,0,2,False,0,0,0,0,0,2,8,0,False,,False,False,5.25,0,8,0,0,0,1,1,0,7
run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,2,"rolls his fingers over the ball, that one was at 118kph, Warner wrists it towards deep backward square leg","Watson to Warner, 2 runs",9/0,8180,Shane Watson,0,3,0,0.3,3,272262,Kane Richardson,0,6,0,1.0,6,219889,David Warner,7,5,1,0,28235,Shikhar Dhawan,2,4,0,0,3,False,0,0,0,0,0,2,8,0,False,,False,False,6.0,0,9,0,0,0,1,1,0,9
run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,1,skids off the pitch and hurries onto the bat as Warner goes back into the crease and taps it behind point for a quick single,"Watson to Warner, 1 run",10/0,8180,Shane Watson,0,4,0,0.4,4,272262,Kane Richardson,0,6,0,1.0,6,219889,David Warner,8,6,1,0,28235,Shikhar Dhawan,2,4,0,0,4,False,0,0,0,0,0,2,8,0,False,,False,False,6.0,0,10,0,0,0,1,1,0,10
four,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,4,"just an extension of his arms as he meets a length ball with a straight ball, races away past mid-off. Sweet timing, that should get Dhawan going","Watson to Dhawan, FOUR runs",14/0,8180,Shane Watson,0,5,0,0.5,8,272262,Kane Richardson,0,6,0,1.0,6,28235,Shikhar Dhawan,6,5,1,0,219889,David Warner,8,6,1,0,5,False,0,0,0,0,0,2,8,0,False,,False,False,7.63,0,11,0,0,0,1,1,0,14
no run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,0,"scoring opportunity missed. It was a half-volley on the pads, but Dhawan played all around that and is hit on the pad.","Watson to Dhawan, no run",14/0,8180,Shane Watson,0,6,0,1.0,8,272262,Kane Richardson,0,6,0,1.0,6,28235,Shikhar Dhawan,6,6,1,0,219889,David Warner,8,6,1,0,6,True,0,0,0,0,0,2,8,0,False,,False,False,7.0,0,12,0,0,0,1,1,0,14
no run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,0,"floated full on off stump, driven straight to cover","Parvez Rasool to Warner, no run",14/0,378496,Parvez Rasool,0,1,0,0.1,0,8180,Shane Watson,0,6,0,1.0,8,219889,David Warner,8,7,1,0,28235,Shikhar Dhawan,6,6,1,0,1,False,0,0,0,0,0,3,7,0,False,,False,False,6.46,0,13,0,0,0,1,1,0,14
leg bye,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,1,"sliding down middle and leg, deflected towards short fine leg","Parvez Rasool to Warner, 1 leg bye",15/0,378496,Parvez Rasool,0,2,0,0.2,0,8180,Shane Watson,0,6,0,1.0,8,219889,David Warner,8,8,1,0,28235,Shikhar Dhawan,6,6,1,0,2,False,0,0,0,0,1,3,7,0,False,,False,False,6.42,0,14,0,0,1,1,1,0,15
no run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,0,"slider that pitches on off and comes back in, Dhawan is half-forward as he plays it with soft hands","Parvez Rasool to Dhawan, no run",15/0,378496,Parvez Rasool,0,3,0,0.3,0,8180,Shane Watson,0,6,0,1.0,8,28235,Shikhar Dhawan,6,7,1,0,219889,David Warner,8,8,1,0,3,False,0,0,0,0,0,3,7,0,False,,False,False,6.0,0,15,0,0,0,1,1,0,15
four,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,4,"steps out and lofts him over mid-on, one bounce into the boundary. It wasn't a half-volley, but there wasn't much spin which allowed Dhawan to hit through the line","Parvez Rasool to Dhawan, FOUR runs",19/0,378496,Parvez Rasool,0,4,0,0.4,4,8180,Shane Watson,0,6,0,1.0,8,28235,Shikhar Dhawan,10,8,2,0,219889,David Warner,8,8,1,0,4,False,0,0,0,0,0,3,7,0,False,,False,False,7.12,0,16,0,0,0,1,1,0,19
run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,1,"fetches the sweep from outside off, straight to short fine leg","Parvez Rasool to Dhawan, 1 run",20/0,378496,Parvez Rasool,0,5,0,0.5,5,8180,Shane Watson,0,6,0,1.0,8,28235,Shikhar Dhawan,11,9,2,0,219889,David Warner,8,8,1,0,5,False,0,0,0,0,0,3,7,0,False,,False,False,7.05,0,17,0,0,0,1,1,0,20
run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,1,"fired down leg side, punched past midwicket. Tidy first over","Parvez Rasool to Warner, 1 run",21/0,378496,Parvez Rasool,0,6,0,1.0,6,8180,Shane Watson,0,6,0,1.0,8,219889,David Warner,9,9,1,0,28235,Shikhar Dhawan,11,9,2,0,6,True,0,0,0,0,0,3,7,0,False,,False,False,7.0,0,18,0,0,0,1,1,0,21
four,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,4,short and pulled away. How quickly he manages to transfer weigh onto the backfoot to biff the ball! Strong wrists into play as well as he sends the ball flying into the gap at square leg,"Richardson to Warner, FOUR runs",25/0,272262,Kane Richardson,0,7,0,1.1,10,378496,Parvez Rasool,0,6,0,1.0,6,219889,David Warner,13,10,2,0,28235,Shikhar Dhawan,11,9,2,0,1,False,0,0,0,0,0,4,7,1,False,,False,False,7.89,0,19,0,0,0,1,1,0,25
run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,3,"lucky to get away, it was a mis-hit, but  he managed to hit it over mid-on. Short and angling away, Dhawan slapped the pull over Shamsi, who does well to give it chase and slide the ball back in","Richardson to Warner, 3 runs",28/0,272262,Kane Richardson,0,8,0,1.2,13,378496,Parvez Rasool,0,6,0,1.0,6,219889,David Warner,16,11,2,0,28235,Shikhar Dhawan,11,9,2,0,2,False,0,0,0,0,0,4,7,1,False,,False,False,8.4,0,20,0,0,0,1,1,0,28
no run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,0,"stays inside the crease, gets onto his toes and offers a dead bat to a short of length delivery","Richardson to Dhawan, no run",28/0,272262,Kane Richardson,0,9,0,1.3,13,378496,Parvez Rasool,0,6,0,1.0,6,28235,Shikhar Dhawan,11,10,2,0,219889,David Warner,16,11,2,0,3,False,0,0,0,0,0,4,7,1,False,,False,False,8.0,0,21,0,0,0,1,1,0,28
out,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,0,"as easy as they come. The lift off the deck has done the trick. Richardson bowled this at length on middle, Dhawan looked to work it across the line, but only managed to chip it back to the bowler who accepted it gleefully","Richardson to Dhawan, OUT",28/1,272262,Kane Richardson,0,10,1,1.4,13,378496,Parvez Rasool,0,6,0,1.0,6,28235,Shikhar Dhawan,11,11,2,0,219889,David Warner,16,11,2,0,4,False,0,0,0,0,0,4,7,1,True,caught,False,S Dhawan c &amp; b Richardson 11 (15m 11b 2x4 0x6) SR: 100.00,7.63,0,22,0,1,0,1,1,0,28
no run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,0,"defends the length ball behind the wicket, towards a wide second slip","Richardson to Williamson, no run",28/1,272262,Kane Richardson,0,11,1,1.5,13,378496,Parvez Rasool,0,6,0,1.0,6,277906,Kane Williamson,0,1,0,0,219889,David Warner,16,11,2,0,5,False,0,0,0,0,0,4,7,1,False,,False,False,7.3,0,23,0,1,0,1,1,0,28
no run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,0,"beaten on the drive, nerves? This was a length ball that nipped away from outside off, Williamson looks to drive on the up, feet was nowhere near the pitch of the ball. It wasn't far away from the outside edge","Richardson to Williamson, no run",28/1,272262,Kane Richardson,0,12,1,2.0,13,378496,Parvez Rasool,0,6,0,1.0,6,277906,Kane Williamson,0,2,0,0,219889,David Warner,16,11,2,0,6,True,0,0,0,0,0,4,7,1,False,,False,False,7.0,0,24,0,1,0,1,1,0,28
run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,1,"back of length delivery on the pads, Warner looks to whip it away, but the ball deflects off a thud onto his thigh pad","Aaron to Warner, 1 run",29/1,360911,Varun Aaron,0,1,0,0.1,1,272262,Kane Richardson,0,12,1,2.0,13,219889,David Warner,17,12,2,0,277906,Kane Williamson,0,2,0,0,1,False,0,0,0,0,0,5,5,0,False,,False,False,6.96,0,25,0,1,0,1,1,0,29
run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,3,"whipped away behind square, the square leg fielder and Richardson at deep fine leg were running around in circles, enough time for them to get back for the third. Warner initiated it, Williamson responded. Superb","Aaron to Williamson, 3 runs",32/1,360911,Varun Aaron,0,2,0,0.2,4,272262,Kane Richardson,0,12,1,2.0,13,277906,Kane Williamson,3,3,0,0,219889,David Warner,17,12,2,0,2,False,0,0,0,0,0,5,5,0,False,,False,False,7.38,0,26,0,1,0,1,1,0,32
run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,1,"hits the deck hard and lands it at length on middle and off, Warner drops it towards short cover and charges down the pitch to complete the single easily","Aaron to Warner, 1 run",33/1,360911,Varun Aaron,0,3,0,0.3,5,272262,Kane Richardson,0,12,1,2.0,13,219889,David Warner,18,13,2,0,277906,Kane Williamson,3,3,0,0,3,False,0,0,0,0,0,5,5,0,False,,False,False,7.33,0,27,0,1,0,1,1,0,33
no run,628333,Sunrisers Hyderabad,335970,Royal Challengers Bangalore,1st innings,0,"too full, Williamson cuts, but can only chop it towards a wide second slip","Aaron to Williamson, no run",33/1,360911,Varun Aaron,0,4,0,0.4,5,272262,Kane Richardson,0,12,1,2.0,13,277906,Kane Williamson,3,4,0,0,219889,David Warner,18,13,2,0,4,False,0,0,0,0,0,5,5,0,False,,False,False,7.07,0,28,0,1,0,1,1,0,33
