PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
out,40,Afghanistan,9,Zimbabwe,1st innings,0,"<B>out first ball!</b> Golden duck for the debutant. Back of a length, just outside off, but moving in - off the deck. Tries to ride the bounce and defend, but it takes an edge before crashing into the stumps","Muzarabani to Abdul Malik, OUT",0/1,827051,Blessing Muzarabani,0,1,1,0.1,0,False,False,0,0,0,False,0,1059030,Abdul Malik,0,1,0,0,921509,Ibrahim Zadran,0,0,0,0,1,False,0,0,0,0,0,1,5,1,True,bowled,False,Abdul Malik  b Muzarabani 0 (1m 1b 0x4 0x6) SR: 0.00,0.0,0,1,0,1,0,1,1,0,0
no run,40,Afghanistan,9,Zimbabwe,1st innings,0,"good length, slightly wide outside off stump. Left alone","Muzarabani to Rahmat Shah, no run",0/1,827051,Blessing Muzarabani,0,2,1,0.2,0,False,False,0,0,0,False,0,533956,Rahmat Shah,0,1,0,0,921509,Ibrahim Zadran,0,0,0,0,2,False,0,0,0,0,0,1,5,1,False,,False,False,0.0,0,2,0,1,0,1,1,0,0
no run,40,Afghanistan,9,Zimbabwe,1st innings,0,"fullish, just outside off. Ball stays a bit low, and defended with the bat's open face to point","Muzarabani to Rahmat Shah, no run",0/1,827051,Blessing Muzarabani,0,3,1,0.3,0,False,False,0,0,0,False,0,533956,Rahmat Shah,0,2,0,0,921509,Ibrahim Zadran,0,0,0,0,3,False,0,0,0,0,0,1,5,1,False,,False,False,0.0,0,3,0,1,0,1,1,0,0
four,40,Afghanistan,9,Zimbabwe,1st innings,4,"overpitched, on middle, and he <B>hits it past the umpire</b> to long on for four. <B>Rahmat Shah becomes first Afghan to 300 Test runs</b>","Muzarabani to Rahmat Shah, FOUR runs",4/1,827051,Blessing Muzarabani,0,4,1,0.4,4,False,False,0,0,0,False,0,533956,Rahmat Shah,4,3,1,0,921509,Ibrahim Zadran,0,0,0,0,4,False,0,0,0,0,0,1,5,1,False,,False,False,6.0,0,4,0,1,0,1,1,0,4
no run,40,Afghanistan,9,Zimbabwe,1st innings,0,"fullish, just outside off. Nice carry through to the keeper as the batsman shoulders his arms","Muzarabani to Rahmat Shah, no run",4/1,827051,Blessing Muzarabani,0,5,1,0.5,4,False,False,0,0,0,False,0,533956,Rahmat Shah,4,4,1,0,921509,Ibrahim Zadran,0,0,0,0,5,False,0,0,0,0,0,1,5,1,False,,False,False,4.8,0,5,0,1,0,1,1,0,4
run,40,Afghanistan,9,Zimbabwe,1st innings,1,full on middle and leg. Flicked to deep backward square,"Muzarabani to Rahmat Shah, 1 run",5/1,827051,Blessing Muzarabani,0,6,1,1.0,5,False,False,0,0,0,False,0,533956,Rahmat Shah,5,5,1,0,921509,Ibrahim Zadran,0,0,0,0,6,True,0,0,0,0,0,1,5,1,False,,False,False,5.0,0,6,0,1,0,1,1,0,5
run,40,Afghanistan,9,Zimbabwe,1st innings,1,"full, from wide of the crease. Tries to drive at this ball that lands outside off. Inside edged towards midwicket","Nyauchi to Rahmat Shah, 1 run",6/1,453277,Victor Nyauchi,0,1,0,0.1,1,827051,Blessing Muzarabani,0,6,1,1.0,5,533956,Rahmat Shah,6,6,1,0,921509,Ibrahim Zadran,0,0,0,0,1,False,0,0,0,0,0,2,3,0,False,,False,False,5.14,0,7,0,1,0,1,1,0,6
no run,40,Afghanistan,9,Zimbabwe,1st innings,0,"good length, outside off, and through to the keeper. No shot offered","Nyauchi to Ibrahim Zadran, no run",6/1,453277,Victor Nyauchi,0,2,0,0.2,1,827051,Blessing Muzarabani,0,6,1,1.0,5,921509,Ibrahim Zadran,0,1,0,0,533956,Rahmat Shah,6,6,1,0,2,False,0,0,0,0,0,2,3,0,False,,False,False,4.5,0,8,0,1,0,1,1,0,6
no run,40,Afghanistan,9,Zimbabwe,1st innings,0,"full, just outside off stump. Defended towards the leg side","Nyauchi to Ibrahim Zadran, no run",6/1,453277,Victor Nyauchi,0,3,0,0.3,1,827051,Blessing Muzarabani,0,6,1,1.0,5,921509,Ibrahim Zadran,0,2,0,0,533956,Rahmat Shah,6,6,1,0,3,False,0,0,0,0,0,2,3,0,False,,False,False,4.0,0,9,0,1,0,1,1,0,6
no run,40,Afghanistan,9,Zimbabwe,1st innings,0,"full, just outside off stump. Wants to drive straight, but flies off the inside-half of the bat to square leg","Nyauchi to Ibrahim Zadran, no run",6/1,453277,Victor Nyauchi,0,4,0,0.4,1,827051,Blessing Muzarabani,0,6,1,1.0,5,921509,Ibrahim Zadran,0,3,0,0,533956,Rahmat Shah,6,6,1,0,4,False,0,0,0,0,0,2,3,0,False,,False,False,3.6,0,10,0,1,0,1,1,0,6
run,40,Afghanistan,9,Zimbabwe,1st innings,2,"full, just outside off. Guided with the bat's closed face to square leg","Nyauchi to Ibrahim Zadran, 2 runs",8/1,453277,Victor Nyauchi,0,5,0,0.5,3,827051,Blessing Muzarabani,0,6,1,1.0,5,921509,Ibrahim Zadran,2,4,0,0,533956,Rahmat Shah,6,6,1,0,5,False,0,0,0,0,0,2,3,0,False,,False,False,4.36,0,11,0,1,0,1,1,0,8
no run,40,Afghanistan,9,Zimbabwe,1st innings,0,"good length, just outside fof stump. Rides the bounce and blocks off the back foot","Nyauchi to Ibrahim Zadran, no run",8/1,453277,Victor Nyauchi,0,6,0,1.0,3,827051,Blessing Muzarabani,0,6,1,1.0,5,921509,Ibrahim Zadran,2,5,0,0,533956,Rahmat Shah,6,6,1,0,6,True,0,0,0,0,0,2,3,0,False,,False,False,4.0,0,12,0,1,0,1,1,0,8
no run,40,Afghanistan,9,Zimbabwe,1st innings,0,starts off with the <B>short ball</b>. Angling in from wide of the crease and he sways away to get out of the ball's line,"Muzarabani to Rahmat Shah, no run",8/1,827051,Blessing Muzarabani,0,7,1,1.1,5,453277,Victor Nyauchi,0,6,0,1.0,3,533956,Rahmat Shah,6,7,1,0,921509,Ibrahim Zadran,2,5,0,0,1,False,1,0,0,0,0,3,0,1,False,,False,False,3.69,0,13,0,1,0,1,1,0,8
out,40,Afghanistan,9,Zimbabwe,1st innings,0,"<B>edged and taken!</b> And this is the big wicket Zimbabwe would've wanted. Fullish, just outside off. Rahmat presses forward to defend. Ball moves slightly away, takes a thin edge, and goes into the safe hands of the keeper.","Muzarabani to Rahmat Shah, OUT",8/2,827051,Blessing Muzarabani,0,8,2,1.2,5,453277,Victor Nyauchi,0,6,0,1.0,3,533956,Rahmat Shah,6,8,1,0,921509,Ibrahim Zadran,2,5,0,0,2,False,1,0,0,0,0,3,0,1,True,caught,True,Rahmat Shah c &dagger;Chakabva b Muzarabani 6 (13m 8b 1x4 0x6) SR: 75.00,3.42,0,14,0,2,0,1,1,0,8
no run,40,Afghanistan,9,Zimbabwe,1st innings,0,"fullish, just outside off on the fifth-stump channel. Left alone by debutant Munir Ahmad","Muzarabani to Munir Ahmad, no run",8/2,827051,Blessing Muzarabani,0,9,2,1.3,5,453277,Victor Nyauchi,0,6,0,1.0,3,633399,Munir Ahmad,0,1,0,0,921509,Ibrahim Zadran,2,5,0,0,3,False,1,0,0,0,0,3,0,1,False,,False,False,3.2,0,15,0,2,0,1,1,0,8
no run,40,Afghanistan,9,Zimbabwe,1st innings,0,"full, outside off, angling into the stumps as he presses to defend. Hits the front pad, <B>appeal for lbw</b> but the experienced umpire Aleem Dar says not out.","Muzarabani to Munir Ahmad, no run",8/2,827051,Blessing Muzarabani,0,10,2,1.4,5,453277,Victor Nyauchi,0,6,0,1.0,3,633399,Munir Ahmad,0,2,0,0,921509,Ibrahim Zadran,2,5,0,0,4,False,1,0,0,0,0,3,0,1,False,,False,False,3.0,0,16,0,2,0,1,1,0,8
no run,40,Afghanistan,9,Zimbabwe,1st innings,0,"good length, just outside off stump. Nudged towards cover point","Muzarabani to Munir Ahmad, no run",8/2,827051,Blessing Muzarabani,0,11,2,1.5,5,453277,Victor Nyauchi,0,6,0,1.0,3,633399,Munir Ahmad,0,3,0,0,921509,Ibrahim Zadran,2,5,0,0,5,False,1,0,0,0,0,3,0,1,False,,False,False,2.82,0,17,0,2,0,1,1,0,8
no run,40,Afghanistan,9,Zimbabwe,1st innings,0,"fullish, just outside off stump. Defended","Muzarabani to Munir Ahmad, no run",8/2,827051,Blessing Muzarabani,1,12,2,2.0,5,453277,Victor Nyauchi,0,6,0,1.0,3,633399,Munir Ahmad,0,4,0,0,921509,Ibrahim Zadran,2,5,0,0,6,True,1,0,0,0,0,3,0,1,False,,False,False,2.66,0,18,0,2,0,1,1,0,8
no run,40,Afghanistan,9,Zimbabwe,1st innings,0,"full on middle, and drifting down the leg side. Keeper dives to stop the ball","Nyauchi to Ibrahim Zadran, no run",8/2,453277,Victor Nyauchi,0,7,0,1.1,3,827051,Blessing Muzarabani,1,12,2,2.0,5,921509,Ibrahim Zadran,2,6,0,0,633399,Munir Ahmad,0,4,0,0,1,False,0,0,0,0,0,4,1,0,False,,False,False,2.52,0,19,0,2,0,1,1,0,8
no run,40,Afghanistan,9,Zimbabwe,1st innings,0,"good length, outside off and angling into middle. Stands tlal and blocks off the back foot","Nyauchi to Ibrahim Zadran, no run",8/2,453277,Victor Nyauchi,0,8,0,1.2,3,827051,Blessing Muzarabani,1,12,2,2.0,5,921509,Ibrahim Zadran,2,7,0,0,633399,Munir Ahmad,0,4,0,0,2,False,0,0,0,0,0,4,1,0,False,,False,False,2.4,0,20,0,2,0,1,1,0,8
no run,40,Afghanistan,9,Zimbabwe,1st innings,0,"<B>big appeal for lbw</b> but not given. Fullish, just outside off stump. Presses forward to defend, hits the back leg but not given. Probably going over the stumps, to be fair","Nyauchi to Ibrahim Zadran, no run",8/2,453277,Victor Nyauchi,0,9,0,1.3,3,827051,Blessing Muzarabani,1,12,2,2.0,5,921509,Ibrahim Zadran,2,8,0,0,633399,Munir Ahmad,0,4,0,0,3,False,0,0,0,0,0,4,1,0,False,,False,False,2.28,0,21,0,2,0,1,1,0,8
no run,40,Afghanistan,9,Zimbabwe,1st innings,0,"full, just outside off stump. Play and a miss","Nyauchi to Ibrahim Zadran, no run",8/2,453277,Victor Nyauchi,0,10,0,1.4,3,827051,Blessing Muzarabani,1,12,2,2.0,5,921509,Ibrahim Zadran,2,9,0,0,633399,Munir Ahmad,0,4,0,0,4,False,0,0,0,0,0,4,1,0,False,,False,False,2.18,0,22,0,2,0,1,1,0,8
