PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,3,South Africa,9,Zimbabwe,1st innings,0,"good length on leg, and angling across QDK. He rides the bounce to nudge square to the leg side","Jarvis to de Kock, no run",0/0,332996,Kyle Jarvis,0,1,0,0.1,0,False,False,0,0,0,False,0,379143,Quinton de Kock,0,1,0,0,381030,Gihahn Cloete,0,0,0,0,1,False,0,0,0,0,0,1,7,1,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
run,3,South Africa,9,Zimbabwe,1st innings,1,"first runs. Length outside leg stump, and clipped off his hips past the gap on the leg side. Deep backward square runs around","Jarvis to de Kock, 1 run",1/0,332996,Kyle Jarvis,0,2,0,0.2,1,False,False,0,0,0,False,0,379143,Quinton de Kock,1,2,0,0,381030,Gihahn Cloete,0,0,0,0,2,False,0,0,0,0,0,1,7,1,False,,False,False,3.0,0,2,0,0,0,1,1,0,1
no run,3,South Africa,9,Zimbabwe,1st innings,0,"back of a length outside leg, and there's the bouncer for the new batsman to welcome him into international cricket. The left-hander ducks","Jarvis to Cloete, no run",1/0,332996,Kyle Jarvis,0,3,0,0.3,1,False,False,0,0,0,False,0,381030,Gihahn Cloete,0,1,0,0,379143,Quinton de Kock,1,2,0,0,3,False,0,0,0,0,0,1,7,1,False,,False,False,2.0,0,3,0,0,0,1,1,0,1
run,3,South Africa,9,Zimbabwe,1st innings,2,"good length on off, and he sticks his bat out to edge a tentative cut past the slip cordon. His first international runs as third man runs around the boundary","Jarvis to Cloete, 2 runs",3/0,332996,Kyle Jarvis,0,4,0,0.4,3,False,False,0,0,0,False,0,381030,Gihahn Cloete,2,2,0,0,379143,Quinton de Kock,1,2,0,0,4,False,0,0,0,0,0,1,7,1,False,,False,False,4.5,0,4,0,0,0,1,1,0,3
out,3,South Africa,9,Zimbabwe,1st innings,0,"<b>and the debutant's gone!</b> Jarvis loves the angle across the left-hander, and his length ball on middle is not full enough to drive. Slashes at it away from his body, and the ball going across takes the outside edge. No mistake from first slip","Jarvis to Cloete, OUT",3/1,332996,Kyle Jarvis,0,5,1,0.5,3,False,False,0,0,0,False,0,381030,Gihahn Cloete,2,3,0,0,379143,Quinton de Kock,1,2,0,0,5,False,0,0,0,0,0,1,7,1,True,caught,False,GL Cloete c Masakadza b Jarvis 2 (3m 3b 0x4 0x6) SR: 66.66,3.6,0,5,0,1,0,1,1,0,3
four,3,South Africa,9,Zimbabwe,1st innings,4,"full on middle, and he shuffles inside the line of the ball. <B>Clips square</b> off his pads past midwicket, and the fielder in the deep is just too slow!","Jarvis to du Plessis, FOUR runs",7/1,332996,Kyle Jarvis,0,6,1,1.0,7,False,False,0,0,0,False,0,44828,Faf du Plessis,4,1,1,0,379143,Quinton de Kock,1,2,0,0,6,True,0,0,0,0,0,1,7,1,False,,False,False,7.0,0,6,0,1,0,1,1,0,7
four,3,South Africa,9,Zimbabwe,1st innings,4,"<b>back-to-back boundaries!</b> Full outside off, and he bends his knee to cut this perfectly through the backward point region. Third man is too fine","Mpofu to de Kock, FOUR runs",11/1,55633,Chris Mpofu,0,1,0,0.1,4,332996,Kyle Jarvis,0,6,1,1.0,7,379143,Quinton de Kock,5,3,1,0,44828,Faf du Plessis,4,1,1,0,1,False,0,0,0,0,0,2,9,1,False,,False,False,9.42,0,7,0,1,0,1,1,0,11
no run,3,South Africa,9,Zimbabwe,1st innings,0,"a good comeback! Back of a length outside off, and coming into the batsman's body. He tried to flick towards midwicket, but the ball hits his bat and then almost rolls back onto the stumps. Almost","Mpofu to de Kock, no run",11/1,55633,Chris Mpofu,0,2,0,0.2,4,332996,Kyle Jarvis,0,6,1,1.0,7,379143,Quinton de Kock,5,4,1,0,44828,Faf du Plessis,4,1,1,0,2,False,0,0,0,0,0,2,9,1,False,,False,False,8.25,0,8,0,1,0,1,1,0,11
out,3,South Africa,9,Zimbabwe,1st innings,0,"<b>top edged to deep midwicket!</b> And this is a big wicket for Zimbabwe. Quick on off, and the length ball isn't high enough for the pull. Eventually slices a grounded pull-shot over to the leg side and Chibhabha takes a smart catch running forward","Mpofu to de Kock, OUT",11/2,55633,Chris Mpofu,0,3,1,0.3,4,332996,Kyle Jarvis,0,6,1,1.0,7,379143,Quinton de Kock,5,5,1,0,44828,Faf du Plessis,4,1,1,0,3,False,0,0,0,0,0,2,9,1,True,caught,False,Q de Kock c Chibhabha b Mpofu 5 (7m 5b 1x4 0x6) SR: 100.00,7.33,0,9,0,2,0,1,1,0,11
four,3,South Africa,9,Zimbabwe,1st innings,4,"back of a length on off, and du Plessis checks his pull shot. The ball takes a <B>top edge</b> once again, but lands between the keeper and short fine leg. An unsure shot, still finding out what the pitch's bounce is like","Mpofu to du Plessis, FOUR runs",15/2,55633,Chris Mpofu,0,4,1,0.4,8,332996,Kyle Jarvis,0,6,1,1.0,7,44828,Faf du Plessis,8,2,2,0,337790,Rassie van der Dussen,0,0,0,0,4,False,0,0,0,0,0,2,9,1,False,,False,False,9.0,0,10,0,2,0,1,1,0,15
