PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,5,New Zealand,25,Bangladesh,1st innings,0,"flatter one on middle, defended back","Nasum Ahmed to Guptill, no run",0/0,348049,Nasum Ahmed,0,1,0,0.1,0,False,False,0,0,0,False,0,226492,Martin Guptill,0,1,0,0,959759,Finn Allen,0,0,0,0,1,False,0,0,0,0,0,1,9,0,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
four,5,New Zealand,25,Bangladesh,1st innings,4,"width and he's flayed that through point! Easy pickings, too short","Nasum Ahmed to Guptill, FOUR runs",4/0,348049,Nasum Ahmed,0,2,0,0.2,4,False,False,0,0,0,False,0,226492,Martin Guptill,4,2,1,0,959759,Finn Allen,0,0,0,0,2,False,0,0,0,0,0,1,9,0,False,,False,False,12.0,0,2,0,0,0,1,1,0,4
run,5,New Zealand,25,Bangladesh,1st innings,1,"delicate little dab to short third, good stop","Nasum Ahmed to Guptill, 1 run",5/0,348049,Nasum Ahmed,0,3,0,0.3,5,False,False,0,0,0,False,0,226492,Martin Guptill,5,3,1,0,959759,Finn Allen,0,0,0,0,3,False,0,0,0,0,0,1,9,0,False,,False,False,10.0,0,3,0,0,0,1,1,0,5
no run,5,New Zealand,25,Bangladesh,1st innings,0,"drifts in a full delivery on leg stump, skids through as Allen defends","Nasum Ahmed to Allen, no run",5/0,348049,Nasum Ahmed,0,4,0,0.4,5,False,False,0,0,0,False,0,959759,Finn Allen,0,1,0,0,226492,Martin Guptill,5,3,1,0,4,False,0,0,0,0,0,1,9,0,False,,False,False,7.5,0,4,0,0,0,1,1,0,5
no run,5,New Zealand,25,Bangladesh,1st innings,0,goes right back and bunts this shortish delivery. Hint of a shuffle,"Nasum Ahmed to Allen, no run",5/0,348049,Nasum Ahmed,0,5,0,0.5,5,False,False,0,0,0,False,0,959759,Finn Allen,0,2,0,0,226492,Martin Guptill,5,3,1,0,5,False,0,0,0,0,0,1,9,0,False,,False,False,6.0,0,5,0,0,0,1,1,0,5
four,5,New Zealand,25,Bangladesh,1st innings,4,"there's his first runs and it comes via a reverse wallop over backward point. No nerves there! <b> The guts, the confidence - just wow. </b>","Nasum Ahmed to Allen, FOUR runs",9/0,348049,Nasum Ahmed,0,6,0,1.0,9,False,False,0,0,0,False,0,959759,Finn Allen,4,3,1,0,226492,Martin Guptill,5,3,1,0,6,True,0,0,0,0,0,1,9,0,False,,False,False,9.0,0,6,0,0,0,1,1,0,9
no run,5,New Zealand,25,Bangladesh,1st innings,0,defended back,"Mohammad Saifuddin to Guptill, no run",9/0,629070,Mohammad Saifuddin,0,1,0,0.1,0,348049,Nasum Ahmed,0,6,0,1.0,9,226492,Martin Guptill,5,4,1,0,959759,Finn Allen,4,3,1,0,1,False,0,0,0,0,0,2,7,0,False,,False,False,7.71,0,7,0,0,0,1,1,0,9
run,5,New Zealand,25,Bangladesh,1st innings,1,"fullish on leg stump, works it to midwicket and scampers through for a single","Mohammad Saifuddin to Guptill, 1 run",10/0,629070,Mohammad Saifuddin,0,2,0,0.2,1,348049,Nasum Ahmed,0,6,0,1.0,9,226492,Martin Guptill,6,5,1,0,959759,Finn Allen,4,3,1,0,2,False,0,0,0,0,0,2,7,0,False,,False,False,7.5,0,8,0,0,0,1,1,0,10
no run,5,New Zealand,25,Bangladesh,1st innings,0,"full on middle, hint of swing away, Allen shuffles across and works this to mid-on","Mohammad Saifuddin to Allen, no run",10/0,629070,Mohammad Saifuddin,0,3,0,0.3,1,348049,Nasum Ahmed,0,6,0,1.0,9,959759,Finn Allen,4,4,1,0,226492,Martin Guptill,6,5,1,0,3,False,0,0,0,0,0,2,7,0,False,,False,False,6.66,0,9,0,0,0,1,1,0,10
four,5,New Zealand,25,Bangladesh,1st innings,4,"backs away, the bowler follows him by bowling full but Allen manufactures room and drills this down the ground to beat long-on. Raced through the infield.","Mohammad Saifuddin to Allen, FOUR runs",14/0,629070,Mohammad Saifuddin,0,4,0,0.4,5,348049,Nasum Ahmed,0,6,0,1.0,9,959759,Finn Allen,8,5,2,0,226492,Martin Guptill,6,5,1,0,4,False,0,0,0,0,0,2,7,0,False,,False,False,8.4,0,10,0,0,0,1,1,0,14
run,5,New Zealand,25,Bangladesh,1st innings,1,"charges down the pitch, bowler bangs it in and he's cramped for room, pulled to deep square","Mohammad Saifuddin to Allen, 1 run",15/0,629070,Mohammad Saifuddin,0,5,0,0.5,6,348049,Nasum Ahmed,0,6,0,1.0,9,959759,Finn Allen,9,6,2,0,226492,Martin Guptill,6,5,1,0,5,False,0,0,0,0,0,2,7,0,False,,False,False,8.18,0,11,0,0,0,1,1,0,15
run,5,New Zealand,25,Bangladesh,1st innings,1,"full on middle and leg, works it to midwicket","Mohammad Saifuddin to Guptill, 1 run",16/0,629070,Mohammad Saifuddin,0,6,0,1.0,7,348049,Nasum Ahmed,0,6,0,1.0,9,226492,Martin Guptill,7,6,1,0,959759,Finn Allen,9,6,2,0,6,True,0,0,0,0,0,2,7,0,False,,False,False,8.0,0,12,0,0,0,1,1,0,16
four,5,New Zealand,25,Bangladesh,1st innings,4,"lofted over mid-off, clean strike over the infield","Nasum Ahmed to Guptill, FOUR runs",20/0,348049,Nasum Ahmed,0,7,0,1.1,13,629070,Mohammad Saifuddin,0,6,0,1.0,7,226492,Martin Guptill,11,7,2,0,959759,Finn Allen,9,6,2,0,1,False,0,0,0,0,0,3,4,0,False,,False,False,9.23,0,13,0,0,0,1,1,0,20
no run,5,New Zealand,25,Bangladesh,1st innings,0,works this through point,"Nasum Ahmed to Guptill, no run",20/0,348049,Nasum Ahmed,0,8,0,1.2,13,629070,Mohammad Saifuddin,0,6,0,1.0,7,226492,Martin Guptill,11,8,2,0,959759,Finn Allen,9,6,2,0,2,False,0,0,0,0,0,3,4,0,False,,False,False,8.57,0,14,0,0,0,1,1,0,20
no run,5,New Zealand,25,Bangladesh,1st innings,0,bunts it wide of point,"Nasum Ahmed to Guptill, no run",20/0,348049,Nasum Ahmed,0,9,0,1.3,13,629070,Mohammad Saifuddin,0,6,0,1.0,7,226492,Martin Guptill,11,9,2,0,959759,Finn Allen,9,6,2,0,3,False,0,0,0,0,0,3,4,0,False,,False,False,8.0,0,15,0,0,0,1,1,0,20
no run,5,New Zealand,25,Bangladesh,1st innings,0,"slices this cut to cover point, no room once again","Nasum Ahmed to Guptill, no run",20/0,348049,Nasum Ahmed,0,10,0,1.4,13,629070,Mohammad Saifuddin,0,6,0,1.0,7,226492,Martin Guptill,11,10,2,0,959759,Finn Allen,9,6,2,0,4,False,0,0,0,0,0,3,4,0,False,,False,False,7.5,0,16,0,0,0,1,1,0,20
no run,5,New Zealand,25,Bangladesh,1st innings,0,"rocks back to cut, cramped for room, straight to point","Nasum Ahmed to Guptill, no run",20/0,348049,Nasum Ahmed,0,11,0,1.5,13,629070,Mohammad Saifuddin,0,6,0,1.0,7,226492,Martin Guptill,11,11,2,0,959759,Finn Allen,9,6,2,0,5,False,0,0,0,0,0,3,4,0,False,,False,False,7.05,0,17,0,0,0,1,1,0,20
