PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
four,968725,Gujarat Lions,335975,Delhi Capitals,1st innings,4,"juicy half-volley to begin with, and that has been clobbered into the cover boundary at the rate of knots. Zak was looking for some swing back, but didn't come back in. Super start for the Lions","Khan to Smith, FOUR runs",4/0,30102,Zaheer Khan,0,1,0,0.1,4,False,False,0,0,0,False,0,53118,Dwayne Smith,4,1,1,0,37737,Brendon McCullum,0,0,0,0,1,False,0,0,0,0,0,1,18,0,False,,False,False,24.0,0,1,0,0,0,1,1,0,4
no run,968725,Gujarat Lions,335975,Delhi Capitals,1st innings,0,"shortens his length immediately, floats it at length on middle, tapped back to the bowler","Khan to Smith, no run",4/0,30102,Zaheer Khan,0,2,0,0.2,4,False,False,0,0,0,False,0,53118,Dwayne Smith,4,2,1,0,37737,Brendon McCullum,0,0,0,0,2,False,0,0,0,0,0,1,18,0,False,,False,False,12.0,0,2,0,0,0,1,1,0,4
four,968725,Gujarat Lions,335975,Delhi Capitals,1st innings,4,"this one was a cutter on middle, there's a bit of grip, so Smith prods defensively, the ball flies off the thick outside edge into the third man bounday","Khan to Smith, FOUR runs",8/0,30102,Zaheer Khan,0,3,0,0.3,8,False,False,0,0,0,False,0,53118,Dwayne Smith,8,3,2,0,37737,Brendon McCullum,0,0,0,0,3,False,0,0,0,0,0,1,18,0,False,,False,False,16.0,0,3,0,0,0,1,1,0,8
four,968725,Gujarat Lions,335975,Delhi Capitals,1st innings,4,"JP Duminy and Quinton de Kock were looking at each other, as the ball flies through the gap between keeper and slip. Smith pokes at a length ball angling away, gets a thick edge that went at catchable height, but no one went for it","Khan to Smith, FOUR runs",12/0,30102,Zaheer Khan,0,4,0,0.4,12,False,False,0,0,0,False,0,53118,Dwayne Smith,12,4,3,0,37737,Brendon McCullum,0,0,0,0,4,False,0,0,0,0,0,1,18,0,False,,False,False,18.0,0,4,0,0,0,1,1,0,12
run,968725,Gujarat Lions,335975,Delhi Capitals,1st innings,2,"punched into the gap at wide long-off. Just a gentle push, these blades, I tell you","Khan to Smith, 2 runs",14/0,30102,Zaheer Khan,0,5,0,0.5,14,False,False,0,0,0,False,0,53118,Dwayne Smith,14,5,3,0,37737,Brendon McCullum,0,0,0,0,5,False,0,0,0,0,0,1,18,0,False,,False,False,16.8,0,5,0,0,0,1,1,0,14
four,968725,Gujarat Lions,335975,Delhi Capitals,1st innings,4,"another edge, and another boundary towards third man. All Zak can do is smile. Genuine edge again as Smith pushes away from the body, gets a thick edge that runs past Duminy at a widish first slip","Khan to Smith, FOUR runs",18/0,30102,Zaheer Khan,0,6,0,1.0,18,False,False,0,0,0,False,0,53118,Dwayne Smith,18,6,4,0,37737,Brendon McCullum,0,0,0,0,6,True,0,0,0,0,0,1,18,0,False,,False,False,18.0,0,6,0,0,0,1,1,0,18
run,968725,Gujarat Lions,335975,Delhi Capitals,1st innings,1,"slides one into middle and leg, tucked wide of midwicket","Nadeem to McCullum, 1 run",19/0,31872,Shahbaz Nadeem,0,1,0,0.1,1,30102,Zaheer Khan,0,6,0,1.0,18,37737,Brendon McCullum,1,1,0,0,53118,Dwayne Smith,18,6,4,0,1,False,0,0,0,0,0,2,10,0,False,,False,False,16.28,0,7,0,0,0,1,1,0,19
no run,968725,Gujarat Lions,335975,Delhi Capitals,1st innings,0,hit on the pad as he looks to work it past square leg,"Nadeem to Smith, no run",19/0,31872,Shahbaz Nadeem,0,2,0,0.2,1,30102,Zaheer Khan,0,6,0,1.0,18,53118,Dwayne Smith,18,7,4,0,37737,Brendon McCullum,1,1,0,0,2,False,0,0,0,0,0,2,10,0,False,,False,False,14.25,0,8,0,0,0,1,1,0,19
run,968725,Gujarat Lions,335975,Delhi Capitals,1st innings,1,"solid punch in that stroke, rolls to Chris Morris at long-on","Nadeem to Smith, 1 run",20/0,31872,Shahbaz Nadeem,0,3,0,0.3,2,30102,Zaheer Khan,0,6,0,1.0,18,53118,Dwayne Smith,19,8,4,0,37737,Brendon McCullum,1,1,0,0,3,False,0,0,0,0,0,2,10,0,False,,False,False,13.33,0,9,0,0,0,1,1,0,20
run,968725,Gujarat Lions,335975,Delhi Capitals,1st innings,1,"this one drifts back into middle and leg from wide of the crease, McCullum gets back into the crease and punches it to mid-off","Nadeem to McCullum, 1 run",21/0,31872,Shahbaz Nadeem,0,4,0,0.4,3,30102,Zaheer Khan,0,6,0,1.0,18,37737,Brendon McCullum,2,2,0,0,53118,Dwayne Smith,19,8,4,0,4,False,0,0,0,0,0,2,10,0,False,,False,False,12.6,0,10,0,0,0,1,1,0,21
six,968725,Gujarat Lions,335975,Delhi Capitals,1st innings,6,"clean strike down the ground. It wasn't a half-volley, but he simply lofted that on the up over mid-off, and got enough elevation to clear the ropes. Exquisite timing.","Nadeem to Smith, SIX runs",27/0,31872,Shahbaz Nadeem,0,5,0,0.5,9,30102,Zaheer Khan,0,6,0,1.0,18,53118,Dwayne Smith,25,9,4,1,37737,Brendon McCullum,2,2,0,0,5,False,0,0,0,0,0,2,10,0,False,,False,False,14.72,0,11,0,0,0,1,1,0,27
run,968725,Gujarat Lions,335975,Delhi Capitals,1st innings,1,"sliding into the pads, flicked to deep midwicket. Rocking start this","Nadeem to Smith, 1 run",28/0,31872,Shahbaz Nadeem,0,6,0,1.0,10,30102,Zaheer Khan,0,6,0,1.0,18,53118,Dwayne Smith,26,10,4,1,37737,Brendon McCullum,2,2,0,0,6,True,0,0,0,0,0,2,10,0,False,,False,False,14.0,0,12,0,0,0,1,1,0,28
no run,968725,Gujarat Lions,335975,Delhi Capitals,1st innings,0,"plays across the line, but was hit on the flap of his right pad. Too high","Khan to Smith, no run",28/0,30102,Zaheer Khan,0,7,0,1.1,18,31872,Shahbaz Nadeem,0,6,0,1.0,10,53118,Dwayne Smith,26,11,4,1,37737,Brendon McCullum,2,2,0,0,1,False,0,0,0,0,0,3,14,0,False,,False,False,12.92,0,13,0,0,0,1,1,0,28
run,968725,Gujarat Lions,335975,Delhi Capitals,1st innings,1,"back of a length delivery on off stump, punched to long-off","Khan to Smith, 1 run",29/0,30102,Zaheer Khan,0,8,0,1.2,19,31872,Shahbaz Nadeem,0,6,0,1.0,10,53118,Dwayne Smith,27,12,4,1,37737,Brendon McCullum,2,2,0,0,2,False,0,0,0,0,0,3,14,0,False,,False,False,12.42,0,14,0,0,0,1,1,0,29
six,968725,Gujarat Lions,335975,Delhi Capitals,1st innings,6,"there was a man at deep cover specifically for that fierce cut, and Sanju Samson puts down a regulation catch. It was short and angling away, McCullum slapped it over cover, it was going straight down his throat, but Samson was a yard or two inside, which meant he had to leap high. In the end, he got the timing of his jump wrong. The trap was set though","Khan to McCullum, SIX runs",35/0,30102,Zaheer Khan,0,9,0,1.3,25,31872,Shahbaz Nadeem,0,6,0,1.0,10,37737,Brendon McCullum,8,3,0,1,53118,Dwayne Smith,27,12,4,1,3,False,0,0,0,0,0,3,14,0,False,,False,False,14.0,0,15,0,0,0,1,1,0,35
no run,968725,Gujarat Lions,335975,Delhi Capitals,1st innings,0,"moves inside the line of the ball to pull, but misses","Khan to McCullum, no run",35/0,30102,Zaheer Khan,0,10,0,1.4,25,31872,Shahbaz Nadeem,0,6,0,1.0,10,37737,Brendon McCullum,8,4,0,1,53118,Dwayne Smith,27,12,4,1,4,False,0,0,0,0,0,3,14,0,False,,False,False,13.12,0,16,0,0,0,1,1,0,35
six,968725,Gujarat Lions,335975,Delhi Capitals,1st innings,6,"he's biffed that over deep midwicket. Too short, and he picked the length early. Straight out of the middle as it sails over the ropes","Khan to McCullum, SIX runs",41/0,30102,Zaheer Khan,0,11,0,1.5,31,31872,Shahbaz Nadeem,0,6,0,1.0,10,37737,Brendon McCullum,14,5,0,2,53118,Dwayne Smith,27,12,4,1,5,False,0,0,0,0,0,3,14,0,False,,False,False,14.47,0,17,0,0,0,1,1,0,41
