PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
four,9,Zimbabwe,7,Pakistan,1st innings,4,"Back of length ball, on off stump and swings into the right hander, goes for the drive, gets the inner edge and races away down to fine leg fence for four","Mohammad Hasnain to Taylor, FOUR runs",4/0,1158100,Mohammad Hasnain,0,1,0,0.1,4,False,False,0,0,0,False,0,55814,Brendan Taylor,4,1,1,0,False,False,0,0,0,0,1,False,0,0,0,0,0,1,5,1,False,,False,False,24.0,0,1,0,0,0,0,0,0,4
no run,9,Zimbabwe,7,Pakistan,1st innings,0,"short in length, outside off, goes for the cut and gets beaten","Mohammad Hasnain to Taylor, no run",4/0,1158100,Mohammad Hasnain,0,2,0,0.2,4,False,False,0,0,0,False,0,55814,Brendan Taylor,4,2,1,0,False,False,0,0,0,0,2,False,0,0,0,0,0,1,5,1,False,,False,False,12.0,0,2,0,0,0,0,0,0,4
run,9,Zimbabwe,7,Pakistan,1st innings,1,"again back of good length, just outside off, pushes it to off side for a single","Mohammad Hasnain to Taylor, 1 run",5/0,1158100,Mohammad Hasnain,0,3,0,0.3,5,False,False,0,0,0,False,0,55814,Brendan Taylor,5,3,1,0,False,False,0,0,0,0,3,False,0,0,0,0,0,1,5,1,False,,False,False,10.0,0,3,0,0,0,0,0,0,5
no run,9,Zimbabwe,7,Pakistan,1st innings,0,"on middle and leg stump, comes forward and drives to mid-on","Mohammad Hasnain to Chibhabha, no run",5/0,1158100,Mohammad Hasnain,0,4,0,0.4,5,False,False,0,0,0,False,0,55354,Chamu Chibhabha,0,1,0,0,55814,Brendan Taylor,5,3,1,0,4,False,0,0,0,0,0,1,5,1,False,,False,False,7.5,0,4,0,0,0,0,0,0,5
out,9,Zimbabwe,7,Pakistan,1st innings,0,"Gone! Good length ball, pitches just outside off and swings into the right hander, hits the pad in front of off stump, big shout for lbw and up goes the finger of umpire, review has been taken and replay shows that was hitting top of off stump","Mohammad Hasnain to Chibhabha, OUT",5/1,1158100,Mohammad Hasnain,0,5,1,0.5,5,False,False,0,0,0,False,0,55354,Chamu Chibhabha,0,2,0,0,55814,Brendan Taylor,5,3,1,0,5,False,0,0,0,0,0,1,5,1,True,leg before wicket,False,CJ Chibhabha lbw b Mohammad Hasnain 0 (3m 2b 0x4 0x6) SR: 0.00,6.0,0,5,0,1,0,0,0,0,5
no run,9,Zimbabwe,7,Pakistan,1st innings,0,"good length ball, pitches on leg stump, tries to play on the leg side, hits high on the pad","Mohammad Hasnain to Williams, no run",5/1,1158100,Mohammad Hasnain,0,6,1,1.0,5,False,False,0,0,0,False,0,55870,Sean Williams,0,1,0,0,55814,Brendan Taylor,5,3,1,0,6,True,0,0,0,0,0,1,5,1,False,,False,False,5.0,0,6,0,1,0,0,0,0,5
run,9,Zimbabwe,7,Pakistan,1st innings,3,"full ball, on middle and leg stump, tucked away to deep midwicket for three runs","Haris Rauf to Taylor, 3 runs",8/1,1161606,Haris Rauf,0,1,0,0.1,3,1158100,Mohammad Hasnain,0,6,1,1.0,5,55814,Brendan Taylor,8,4,1,0,55870,Sean Williams,0,1,0,0,1,False,0,0,0,0,0,2,9,0,False,,False,False,6.85,0,7,0,1,0,0,0,0,8
no run,9,Zimbabwe,7,Pakistan,1st innings,0,"full ball, just outside off and moves away, goes for the drive and gets beaten","Haris Rauf to Williams, no run",8/1,1161606,Haris Rauf,0,2,0,0.2,3,1158100,Mohammad Hasnain,0,6,1,1.0,5,55870,Sean Williams,0,2,0,0,55814,Brendan Taylor,8,4,1,0,2,False,0,0,0,0,0,2,9,0,False,,False,False,6.0,0,8,0,1,0,0,0,0,8
no run,9,Zimbabwe,7,Pakistan,1st innings,0,"full ball, pitches looks outside leg, hits the pad and big shout for lbw, turned down by umpire, review has been taken and it was pitched outside leg","Haris Rauf to Williams, no run",8/1,1161606,Haris Rauf,0,3,0,0.3,3,1158100,Mohammad Hasnain,0,6,1,1.0,5,55870,Sean Williams,0,3,0,0,55814,Brendan Taylor,8,4,1,0,3,False,0,0,0,0,0,2,9,0,False,,False,False,5.33,0,9,0,1,0,0,0,0,8
run,9,Zimbabwe,7,Pakistan,1st innings,1,"full ball, on off stump, pushes to cover for a single","Haris Rauf to Williams, 1 run",9/1,1161606,Haris Rauf,0,4,0,0.4,4,1158100,Mohammad Hasnain,0,6,1,1.0,5,55870,Sean Williams,1,4,0,0,55814,Brendan Taylor,8,4,1,0,4,False,0,0,0,0,0,2,9,0,False,,False,False,5.4,0,10,0,1,0,0,0,0,9
run,9,Zimbabwe,7,Pakistan,1st innings,1,,"Haris Rauf to Taylor, 1 run",10/1,1161606,Haris Rauf,0,5,0,0.5,5,1158100,Mohammad Hasnain,0,6,1,1.0,5,55814,Brendan Taylor,9,5,1,0,55870,Sean Williams,1,4,0,0,5,False,0,0,0,0,0,2,9,0,False,,False,False,5.45,0,11,0,1,0,0,0,0,10
four,9,Zimbabwe,7,Pakistan,1st innings,4,"Short in length, just outside off, stands tall and punches it away in the gap towards off side for four","Haris Rauf to Williams, FOUR runs",14/1,1161606,Haris Rauf,0,6,0,1.0,9,1158100,Mohammad Hasnain,0,6,1,1.0,5,55870,Sean Williams,5,5,1,0,55814,Brendan Taylor,9,5,1,0,6,True,0,0,0,0,0,2,9,0,False,,False,False,7.0,0,12,0,1,0,0,0,0,14
