PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
no run,2,Australia,6,India,1st innings,0,"Warner walks at him, he delivers a bumper and Warner ducks","Mohammed Shami to Warner, no run",0/0,481896,Mohammed Shami,0,1,0,0.1,0,False,False,0,0,0,False,0,219889,David Warner,0,1,0,0,5334,Aaron Finch,0,0,0,0,1,False,0,0,0,0,0,1,4,0,False,,False,False,0.0,0,1,0,0,0,1,1,0,0
no run,2,Australia,6,India,1st innings,0,"back of a length, on off, he's back and defending to cover-point but the fielder closes in to prevent one","Mohammed Shami to Warner, no run",0/0,481896,Mohammed Shami,0,2,0,0.2,0,False,False,0,0,0,False,0,219889,David Warner,0,2,0,0,5334,Aaron Finch,0,0,0,0,2,False,0,0,0,0,0,1,4,0,False,,False,False,0.0,0,2,0,0,0,1,1,0,0
four,2,Australia,6,India,1st innings,4,"<strong>cut beautifully forward of point!</strong> Fractionally short and wide, the pitch is a lovely pace, he leaned back and placed it nicely forward of point","Mohammed Shami to Warner, FOUR runs",4/0,481896,Mohammed Shami,0,3,0,0.3,4,False,False,0,0,0,False,0,219889,David Warner,4,3,1,0,5334,Aaron Finch,0,0,0,0,3,False,0,0,0,0,0,1,4,0,False,,False,False,8.0,0,3,0,0,0,1,1,0,4
no run,2,Australia,6,India,1st innings,0,"135kph, back of a length, angled in, he's cramped jumping back to defend","Mohammed Shami to Warner, no run",4/0,481896,Mohammed Shami,0,4,0,0.4,4,False,False,0,0,0,False,0,219889,David Warner,4,4,1,0,5334,Aaron Finch,0,0,0,0,4,False,0,0,0,0,0,1,4,0,False,,False,False,6.0,0,4,0,0,0,1,1,0,4
no run,2,Australia,6,India,1st innings,0,"136kph, good length angled in, he gets half forward and gets a thick inside edge onto pad. Shami appealed but Warner clearly hit it","Mohammed Shami to Warner, no run",4/0,481896,Mohammed Shami,0,5,0,0.5,4,False,False,0,0,0,False,0,219889,David Warner,4,5,1,0,5334,Aaron Finch,0,0,0,0,5,False,0,0,0,0,0,1,4,0,False,,False,False,4.8,0,5,0,0,0,1,1,0,4
no run,2,Australia,6,India,1st innings,0,"142kph fuller and wider, Warner leans onto a square drive and times it beautifully, but straight to point","Mohammed Shami to Warner, no run",4/0,481896,Mohammed Shami,0,6,0,1.0,4,False,False,0,0,0,False,0,219889,David Warner,4,6,1,0,5334,Aaron Finch,0,0,0,0,6,True,0,0,0,0,0,1,4,0,False,,False,False,4.0,0,6,0,0,0,1,1,0,4
no run,2,Australia,6,India,1st innings,0,"141kph, good length, angled into off, he leans forward and pushes firmly to mid off","Bumrah to Finch, no run",4/0,625383,Jasprit Bumrah,0,1,0,0.1,0,481896,Mohammed Shami,0,6,0,1.0,4,5334,Aaron Finch,0,1,0,0,219889,David Warner,4,6,1,0,1,False,1,0,0,0,0,2,0,0,False,,False,False,3.42,0,7,0,0,0,1,1,0,4
no run,2,Australia,6,India,1st innings,0,"140kph, back of a length, on off, he's back and working to forward square","Bumrah to Finch, no run",4/0,625383,Jasprit Bumrah,0,2,0,0.2,0,481896,Mohammed Shami,0,6,0,1.0,4,5334,Aaron Finch,0,2,0,0,219889,David Warner,4,6,1,0,2,False,1,0,0,0,0,2,0,0,False,,False,False,3.0,0,8,0,0,0,1,1,0,4
no run,2,Australia,6,India,1st innings,0,"135kph back of a length, outside off, he's back and defending to cover","Bumrah to Finch, no run",4/0,625383,Jasprit Bumrah,0,3,0,0.3,0,481896,Mohammed Shami,0,6,0,1.0,4,5334,Aaron Finch,0,3,0,0,219889,David Warner,4,6,1,0,3,False,1,0,0,0,0,2,0,0,False,,False,False,2.66,0,9,0,0,0,1,1,0,4
no run,2,Australia,6,India,1st innings,0,"good length, angled in, he is jumping back and defending from the crease","Bumrah to Finch, no run",4/0,625383,Jasprit Bumrah,0,4,0,0.4,0,481896,Mohammed Shami,0,6,0,1.0,4,5334,Aaron Finch,0,4,0,0,219889,David Warner,4,6,1,0,4,False,1,0,0,0,0,2,0,0,False,,False,False,2.4,0,10,0,0,0,1,1,0,4
no run,2,Australia,6,India,1st innings,0,"144kph, full outside off, he drives firmly to mid off","Bumrah to Finch, no run",4/0,625383,Jasprit Bumrah,0,5,0,0.5,0,481896,Mohammed Shami,0,6,0,1.0,4,5334,Aaron Finch,0,5,0,0,219889,David Warner,4,6,1,0,5,False,1,0,0,0,0,2,0,0,False,,False,False,2.18,0,11,0,0,0,1,1,0,4
no run,2,Australia,6,India,1st innings,0,"back of a length, off stump, he's back and defending to point","Bumrah to Finch, no run",4/0,625383,Jasprit Bumrah,1,6,0,1.0,0,481896,Mohammed Shami,0,6,0,1.0,4,5334,Aaron Finch,0,6,0,0,219889,David Warner,4,6,1,0,6,True,1,0,0,0,0,2,0,0,False,,False,False,2.0,0,12,0,0,0,1,1,0,4
run,2,Australia,6,India,1st innings,2,"138kph, shorter into the hip, he's back and tucking this forward of square with just a push but times it well enough to get two","Mohammed Shami to Warner, 2 runs",6/0,481896,Mohammed Shami,0,7,0,1.1,6,625383,Jasprit Bumrah,1,6,0,1.0,0,219889,David Warner,6,7,1,0,5334,Aaron Finch,0,6,0,0,1,False,0,0,0,0,0,3,6,0,False,,False,False,2.76,0,13,0,0,0,1,1,0,6
run,2,Australia,6,India,1st innings,2,"140kph short ball, surprises Warner in terms of bounce, he pulls awkwardly and gets a thick top edge that flies safely over square leg","Mohammed Shami to Warner, 2 runs",8/0,481896,Mohammed Shami,0,8,0,1.2,8,625383,Jasprit Bumrah,1,6,0,1.0,0,219889,David Warner,8,8,1,0,5334,Aaron Finch,0,6,0,0,2,False,0,0,0,0,0,3,6,0,False,,False,False,3.42,0,14,0,0,0,1,1,0,8
no run,2,Australia,6,India,1st innings,0,"141kph, good length, top of off, he defends from the crease","Mohammed Shami to Warner, no run",8/0,481896,Mohammed Shami,0,9,0,1.3,8,625383,Jasprit Bumrah,1,6,0,1.0,0,219889,David Warner,8,9,1,0,5334,Aaron Finch,0,6,0,0,3,False,0,0,0,0,0,3,6,0,False,,False,False,3.2,0,15,0,0,0,1,1,0,8
run,2,Australia,6,India,1st innings,1,"138kph, fuller, he flashes a drive and <strong>gets a thick edge that flies safely well wide of slip</strong> down to third man","Mohammed Shami to Warner, 1 run",9/0,481896,Mohammed Shami,0,10,0,1.4,9,625383,Jasprit Bumrah,1,6,0,1.0,0,219889,David Warner,9,10,1,0,5334,Aaron Finch,0,6,0,0,4,False,0,0,0,0,0,3,6,0,False,,False,False,3.37,0,16,0,0,0,1,1,0,9
no run,2,Australia,6,India,1st innings,0,"good length, fourth stump, he walks down and defends to mid off","Mohammed Shami to Finch, no run",9/0,481896,Mohammed Shami,0,11,0,1.5,9,625383,Jasprit Bumrah,1,6,0,1.0,0,5334,Aaron Finch,0,7,0,0,219889,David Warner,9,10,1,0,5,False,0,0,0,0,0,3,6,0,False,,False,False,3.17,0,17,0,0,0,1,1,0,9
run,2,Australia,6,India,1st innings,1,"139kph, angled down leg, he glances to fine leg to get off the mark","Mohammed Shami to Finch, 1 run",10/0,481896,Mohammed Shami,0,12,0,2.0,10,625383,Jasprit Bumrah,1,6,0,1.0,0,5334,Aaron Finch,1,8,0,0,219889,David Warner,9,10,1,0,6,True,0,0,0,0,0,3,6,0,False,,False,False,3.33,0,18,0,0,0,1,1,0,10
