PlayType_description,Batting_Team_id,Batting_Team_name,Bowling_Team_id,Bowling_Team_name,Innings,Total_Runs_on_delivery,Commentary,Commentary_short,Score,Bowler_id,Bowler_name,Bowler_maiden,Bowler_balls,Bowler_wickets,Bowler_over,Bowler_conceded,Other_Bowler_id,Other_Bowler_name,Other_Bowler_maidens,Other_Bowler_balls,Other_Bowler_wickets,Other_Bowler_overs,Other_Bowler_conceded,Batsman_id,Batsman_name,Batsman_runs,Batsman_balls_faced,Batsman_four,Batsman_sixes,Other_Batsman_id,Other_Batsman_name,Other_Batsman_runs,Other_Batsman_balls_faced,Other_Batsman_four,Other_Batsman_sixes,Over_ball,Over_complete,Over_maiden,Over_no_Ball,Over_wide,Over_byes,Over_leg_byes,Over_number,Over_runs,Over_wickets,Dismissal_is_true,Dismissal_type,Dismissal_fielder_iskeeper,Dismissal_text,Innings_run_rate,Innings_byes,Innings_balls,Innings_no_balls,Innings_wickets,Innings_leg_byes,Innings_session,Innings_day,Innings_wides,Innings_runs
leg bye,509670,Perth Scorchers,509667,Adelaide Strikers,1st innings,4,"not a great start for the Strikers. Quick on the pads, clips Klinger's pads and races away down to the fine leg fence","Neser to Klinger, 4 leg byes",4/0,376169,Michael Neser,0,1,0,0.1,0,False,False,0,0,0,False,0,6161,Michael Klinger,0,1,0,0,False,False,0,0,0,0,1,False,0,0,0,0,4,1,7,1,False,,False,False,24.0,0,1,0,0,4,0,0,0,4
no run,509670,Perth Scorchers,509667,Adelaide Strikers,1st innings,0,"nice comeback, full and straight. Klinger gets forward and defends","Neser to Klinger, no run",4/0,376169,Michael Neser,0,2,0,0.2,0,False,False,0,0,0,False,0,6161,Michael Klinger,0,2,0,0,False,False,0,0,0,0,2,False,0,0,0,0,0,1,7,1,False,,False,False,12.0,0,2,0,0,0,0,0,0,4
no run,509670,Perth Scorchers,509667,Adelaide Strikers,1st innings,0,"poor delivery, short and very wide. Klinger crashes his cut but picks out backward point. Lucky","Neser to Klinger, no run",4/0,376169,Michael Neser,0,3,0,0.3,0,False,False,0,0,0,False,0,6161,Michael Klinger,0,3,0,0,False,False,0,0,0,0,3,False,0,0,0,0,0,1,7,1,False,,False,False,8.0,0,3,0,0,0,0,0,0,4
wide,509670,Perth Scorchers,509667,Adelaide Strikers,1st innings,1,"yikes. Short and wide, loops over the batsman's head for an extra","Neser to Klinger, 1 wide",5/0,376169,Michael Neser,0,3,0,0.3,1,False,False,0,0,0,False,0,6161,Michael Klinger,0,3,0,0,False,False,0,0,0,0,4,False,0,0,1,0,0,1,7,1,False,,False,False,10.0,0,3,0,0,0,0,0,1,5
run,509670,Perth Scorchers,509667,Adelaide Strikers,1st innings,1,"nice. Good length just around off, Klinger blocks this into the off side and sets off for one","Neser to Klinger, 1 run",6/0,376169,Michael Neser,0,4,0,0.4,2,False,False,0,0,0,False,0,6161,Michael Klinger,1,4,0,0,False,False,0,0,0,0,5,False,0,0,0,0,0,1,7,1,False,,False,False,9.0,0,4,0,0,0,0,0,0,6
run,509670,Perth Scorchers,509667,Adelaide Strikers,1st innings,1,"back of a length on leg, Whiteman is hustled through his pull, gloves it towards fine leg. Good pace in this pitch","Neser to Whiteman, 1 run",7/0,376169,Michael Neser,0,5,0,0.5,3,False,False,0,0,0,False,0,334394,Sam Whiteman,1,1,0,0,6161,Michael Klinger,1,4,0,0,6,False,0,0,0,0,0,1,7,1,False,,False,False,8.4,0,5,0,0,0,0,0,0,7
out,509670,Perth Scorchers,509667,Adelaide Strikers,1st innings,0,"taken. The pace in this pitch again. Back of a length, rises to Klinger's ribs, top-edged pull travels to fine leg who runs in a few yards and completes a simple catch in front of his midriff. One of Scorchers' best goes. Beaten for pace","Neser to Klinger, OUT",7/1,376169,Michael Neser,0,6,1,1.0,3,False,False,0,0,0,False,0,6161,Michael Klinger,1,4,0,0,334394,Sam Whiteman,1,1,0,0,7,True,0,0,0,0,0,1,7,1,True,caught,False,M Klinger c O'Connor b Neser 1 (5b 0x4 0x6) SR: 20.00,7.0,0,6,0,1,0,0,0,0,7
run,509670,Perth Scorchers,509667,Adelaide Strikers,1st innings,1,"<strong>dropped</strong>. Weatherald the man. Got there too late. May have been misjudged. Another one dug in into middle, Bell mistimes his pull, it goes towards the man at mid-on who runs towards midwicket and lets it burst through","Stanlake to Bell, 1 run",8/1,533042,Billy Stanlake,0,1,0,0.1,1,376169,Michael Neser,0,6,1,1.0,3,9062,Ian Bell,1,1,0,0,334394,Sam Whiteman,1,1,0,0,1,False,0,0,0,0,0,2,3,0,False,,False,False,6.85,0,7,0,1,0,0,0,0,8
no run,509670,Perth Scorchers,509667,Adelaide Strikers,1st innings,0,"another one that is dug in, a badly-timed pull back to the bowler","Stanlake to Whiteman, no run",8/1,533042,Billy Stanlake,0,2,0,0.2,1,376169,Michael Neser,0,6,1,1.0,3,334394,Sam Whiteman,1,2,0,0,9062,Ian Bell,1,1,0,0,2,False,0,0,0,0,0,2,3,0,False,,False,False,6.0,0,8,0,1,0,0,0,0,8
no run,509670,Perth Scorchers,509667,Adelaide Strikers,1st innings,0,"full and wide outside off, the ball goes past the outside edge as Whiteman looks to drive. His feet nowhere","Stanlake to Whiteman, no run",8/1,533042,Billy Stanlake,0,3,0,0.3,1,376169,Michael Neser,0,6,1,1.0,3,334394,Sam Whiteman,1,3,0,0,9062,Ian Bell,1,1,0,0,3,False,0,0,0,0,0,2,3,0,False,,False,False,5.33,0,9,0,1,0,0,0,0,8
