Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mehidy Hasan Miraz,629063,10,0,30,1,3.00,36,2,0,0,0,0
Shakib Al Hasan,56143,10,0,36,1,3.60,34,2,0,0,0,0
Mustafizur Rahman,330902,10,0,35,3,3.50,33,2,0,0,0,0
Mashrafe Mortaza,56007,10,0,30,3,3.00,41,1,1,1,0,0
Rubel Hossain,300619,10,0,61,1,6.10,27,3,2,1,0,0
Kemar Roach,230553,6,0,35,0,5.83,16,2,0,5,1,1
Roston Chase,391832,9,1,47,2,5.22,29,4,1,2,0,1
Oshane Thomas,914567,5,0,34,1,6.80,18,4,1,3,1,1
Keemo Paul,677081,8,0,37,1,4.62,28,4,0,3,0,1
Devendra Bishoo,341593,6.1,0,30,0,4.86,16,2,0,0,0,1
Rovman Powell,820351,1,0,7,1,7.00,3,1,0,0,0,1
