Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Josh Lalor,272385,4,1,31,1,7.75,10,4,0,1,0,0
Imad Wasim,227758,4,0,24,1,6.00,12,2,1,0,0,0
Zak Evans,1088612,3,0,23,2,7.66,10,3,1,1,0,0
Peter Hatzoglou,1191384,4,0,34,2,8.50,11,3,0,6,0,0
Jack Prestwidge,977451,4,0,37,0,9.25,11,6,1,0,0,0
Beau Webster,381329,1,0,5,0,5.00,3,0,0,0,0,0
Nathan Coulter-Nile,261354,4,0,41,3,10.25,10,2,4,0,0,1
Adam Zampa,379504,4,0,24,0,6.00,11,3,0,0,0,1
Liam Hatcher,901155,3.4,0,37,0,10.09,6,6,0,1,0,1
Zahir Khan,712219,4,0,23,1,5.75,10,2,0,0,0,1
Nic Maddinson,333780,1,0,7,0,7.00,2,1,0,0,0,1
Marcus Stoinis,325012,3,0,22,1,7.33,5,1,1,0,0,1
