Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Ben Wheeler,440523,4,0,22,2,5.50,14,2,0,4,0,0
Matt Henry,506612,4,0,44,1,11.00,8,3,3,3,0,0
Lockie Ferguson,493773,4,0,32,3,8.00,11,1,1,4,0,0
Colin de Grandhomme,55395,4,0,23,1,5.75,9,0,1,2,0,0
Mitchell Santner,502714,4,0,20,1,5.00,11,0,1,1,0,0
Shakib Al Hasan,56143,4,0,30,1,7.50,7,2,1,0,0,1
Mashrafe Mortaza,56007,3,0,22,0,7.33,5,1,1,0,0,1
Rubel Hossain,300619,4,0,43,1,10.75,6,4,2,0,1,1
Mustafizur Rahman,330902,4,0,21,1,5.25,9,1,0,1,0,1
Mosaddek Hossain,550133,2,0,9,0,4.50,5,0,0,0,0,1
Soumya Sarkar,436677,1,0,17,0,17.00,0,2,1,0,0,1
