Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Matt Renshaw,722303,2,0,21,1,10.50,3,2,1,0,0,0
Josh Lalor,272385,4,0,43,3,10.75,8,4,2,1,0,0
Matthew Kuhnemann,774219,4,0,30,0,7.50,6,2,1,1,0,0
Jack Prestwidge,977451,4,0,20,1,5.00,11,1,0,2,0,0
Ben Cutting,230371,3,0,19,0,6.33,5,0,0,3,0,0
Mitchell Swepson,590326,3,0,22,1,7.33,3,2,0,0,0,0
Daniel Worrall,557298,2,0,22,0,11.00,5,4,0,0,0,1
Jackson Bird,215152,1,0,16,0,16.00,2,3,0,2,0,1
Adam Zampa,379504,2,0,31,0,15.50,2,0,4,0,0,1
Marcus Stoinis,325012,1,0,24,0,24.00,1,1,3,1,0,1
Glenn Maxwell,325026,1,0,22,0,22.00,1,2,2,0,0,1
Sandeep Lamichhane,960361,2,0,28,0,14.00,2,0,3,0,0,1
Dwayne Bravo,51439,1,0,15,0,15.00,1,0,1,2,0,1
